AGEP,PINCP,SEX,RAC1P_RECODED,SCHL_RECODED,MAR,ESR,POBP_RECODED,PWGTP
68,26020.0,1,1,5,5,6.0,1,50
43,210000.0,2,4,5,5,1.0,1,61
19,5000.0,2,1,3,5,1.0,1,56
94,20010.0,1,1,1,2,6.0,2,111
56,132000.0,1,1,3,5,1.0,1,94
65,34200.0,2,1,4,5,6.0,1,60
43,0.0,2,5,4,1,3.0,1,67
35,0.0,2,2,2,5,3.0,1,309
37,13800.0,2,1,2,5,6.0,1,152
18,0.0,2,1,1,5,6.0,1,181
66,35200.0,1,4,4,1,1.0,6,86
35,160000.0,1,1,4,1,1.0,4,112
63,40000.0,1,3,2,1,1.0,5,44
62,85000.0,2,1,5,1,6.0,2,80
80,59600.0,2,1,5,3,6.0,2,103
41,37000.0,1,5,5,1,1.0,6,128
65,13200.0,1,1,1,1,6.0,3,150
72,33900.0,2,3,2,1,6.0,5,32
37,20000.0,2,4,3,1,1.0,3,173
35,120000.0,1,3,4,5,1.0,1,76
23,0.0,1,3,3,5,6.0,1,89
21,27000.0,2,1,2,5,1.0,1,93
51,0.0,2,4,1,1,6.0,3,61
57,25200.0,2,1,3,5,1.0,2,66
31,55000.0,2,1,2,1,6.0,1,31
77,49300.0,1,2,3,3,1.0,1,44
71,32100.0,1,1,3,5,6.0,1,49
21,5000.0,1,3,3,5,6.0,6,243
45,213000.0,1,3,5,1,1.0,5,70
45,350000.0,1,1,4,5,1.0,1,44
74,21600.0,2,5,2,1,6.0,2,59
43,85000.0,1,1,5,1,1.0,2,70
24,0.0,2,5,2,5,6.0,1,70
83,44100.0,1,1,4,3,6.0,2,44
21,56000.0,1,1,3,5,3.0,1,65
33,40000.0,1,1,1,1,1.0,1,74
31,10000.0,2,1,4,5,1.0,2,204
39,38000.0,2,1,4,1,1.0,1,100
71,11000.0,1,5,3,3,6.0,2,77
21,0.0,1,4,3,5,6.0,1,2
20,13200.0,2,4,3,5,6.0,1,218
71,106300.0,1,3,4,5,6.0,1,80
69,236500.0,1,5,5,1,1.0,2,62
46,200000.0,2,3,4,1,1.0,5,102
65,25000.0,1,5,2,3,6.0,1,209
62,12000.0,2,4,3,1,6.0,3,82
24,80600.0,1,5,5,5,1.0,1,42
59,110000.0,1,1,4,1,1.0,6,134
60,115000.0,2,2,3,2,1.0,1,66
60,100000.0,2,2,3,3,1.0,1,324
56,190000.0,1,3,4,1,1.0,5,52
46,15000.0,2,2,3,5,1.0,2,202
54,58100.0,1,1,4,1,1.0,2,113
39,55000.0,1,3,2,3,1.0,5,49
37,1000.0,1,3,3,1,1.0,5,180
39,92400.0,1,1,4,5,1.0,1,42
18,0.0,2,4,3,5,6.0,1,47
18,0.0,1,5,2,5,6.0,1,53
46,152000.0,2,3,4,1,1.0,1,117
34,114000.0,2,3,5,1,1.0,5,98
50,60000.0,1,2,4,1,1.0,7,145
60,42800.0,2,4,2,1,1.0,3,156
36,67000.0,1,5,3,1,4.0,2,66
72,37200.0,1,1,3,1,6.0,2,61
83,24800.0,1,4,1,1,6.0,3,177
33,30000.0,2,1,5,5,1.0,1,266
70,4800.0,2,4,1,1,6.0,3,70
45,157200.0,2,5,5,5,1.0,1,120
94,19400.0,2,1,4,1,6.0,1,14
66,40400.0,2,3,2,1,1.0,5,33
57,50000.0,1,5,1,1,1.0,3,102
77,32300.0,2,1,2,3,6.0,1,59
54,64000.0,1,4,1,1,1.0,3,171
45,3200.0,1,1,4,1,1.0,2,65
74,25000.0,2,1,3,5,6.0,5,119
30,20000.0,2,1,3,5,1.0,1,82
38,98000.0,2,1,5,1,1.0,1,93
24,36000.0,1,1,2,5,1.0,1,322
43,64000.0,1,1,1,5,1.0,1,47
79,27600.0,2,1,2,3,6.0,2,67
67,22100.0,2,1,5,5,3.0,2,10
55,53000.0,2,2,2,1,1.0,1,50
94,43500.0,2,3,3,2,6.0,1,63
36,18200.0,2,1,1,1,1.0,1,190
89,33900.0,2,1,2,1,6.0,1,92
44,0.0,2,5,3,5,6.0,1,62
36,3600.0,2,4,1,5,6.0,1,139
50,30000.0,1,3,4,1,1.0,5,107
30,68000.0,2,3,4,5,1.0,1,85
31,26000.0,1,4,2,5,1.0,1,58
63,26000.0,2,1,4,5,1.0,1,42
29,25000.0,2,5,3,5,1.0,1,57
36,180000.0,2,1,5,1,1.0,2,58
19,14400.0,1,5,3,5,6.0,1,54
83,57900.0,1,1,2,1,6.0,2,68
75,0.0,2,1,3,3,6.0,2,169
23,500.0,2,1,2,5,6.0,1,80
28,93000.0,1,1,3,5,1.0,2,55
84,213500.0,1,1,4,1,6.0,1,43
52,83000.0,2,2,5,5,1.0,2,76
54,36000.0,1,1,3,5,1.0,1,73
94,17900.0,2,1,3,1,6.0,2,62
51,0.0,1,3,2,5,6.0,5,56
72,46000.0,1,1,3,5,6.0,1,84
60,399000.0,1,1,5,1,6.0,2,18
62,400100.0,1,1,5,3,6.0,6,75
66,20000.0,1,1,3,1,1.0,1,47
20,4000.0,2,3,2,5,6.0,2,60
47,678000.0,1,1,5,1,1.0,1,119
32,113000.0,2,1,3,5,1.0,1,114
56,9600.0,1,3,5,3,6.0,1,50
42,145000.0,2,1,5,3,1.0,1,111
74,13400.0,1,1,2,1,6.0,2,33
19,19600.0,1,1,2,5,4.0,2,6
31,65000.0,1,4,2,1,1.0,3,315
72,115800.0,2,1,5,1,1.0,4,60
51,4000.0,2,5,3,1,1.0,3,69
40,55000.0,1,4,2,3,1.0,1,141
46,55000.0,1,3,3,1,1.0,5,52
57,120000.0,1,2,4,1,1.0,1,71
59,380000.0,1,1,3,1,1.0,1,54
94,2000.0,2,1,3,2,6.0,2,82
62,0.0,1,1,5,1,6.0,1,107
34,38300.0,1,4,3,5,6.0,1,30
78,1800.0,2,1,2,1,6.0,1,142
39,90000.0,1,3,4,1,1.0,5,112
76,53300.0,1,5,4,1,6.0,2,411
76,1600.0,2,4,3,5,6.0,1,52
42,22000.0,1,1,3,3,1.0,2,102
56,22000.0,2,4,2,1,1.0,3,68
34,65000.0,1,4,1,1,1.0,1,45
63,53000.0,2,5,4,5,6.0,2,151
42,120000.0,2,1,5,1,1.0,1,49
81,3600.0,2,4,1,2,6.0,3,161
56,0.0,2,1,3,1,6.0,2,112
45,170000.0,1,5,5,5,1.0,2,74
18,800.0,1,3,3,5,3.0,1,73
74,13200.0,2,1,5,1,6.0,1,13
60,45000.0,2,1,3,3,1.0,1,58
20,23500.0,2,5,3,5,1.0,1,205
48,0.0,2,5,2,1,6.0,3,63
20,5000.0,2,3,2,5,1.0,5,26
53,0.0,1,5,1,4,6.0,3,91
46,0.0,1,1,2,1,6.0,1,122
32,25000.0,1,1,2,5,6.0,1,143
79,79300.0,1,3,4,1,1.0,5,33
26,6000.0,2,1,5,5,1.0,2,78
57,185000.0,1,5,3,1,1.0,2,57
80,35000.0,1,1,2,1,6.0,2,54
48,185000.0,1,1,4,1,1.0,4,50
44,210000.0,2,1,5,5,1.0,2,402
61,0.0,2,4,3,3,6.0,1,79
80,13300.0,2,3,1,2,6.0,5,71
73,11800.0,2,4,1,5,6.0,6,170
75,19700.0,1,1,3,1,6.0,2,88
62,0.0,1,2,2,5,6.0,2,17
18,0.0,2,4,2,5,6.0,1,103
57,15000.0,2,1,2,1,1.0,1,66
77,37000.0,2,1,5,1,6.0,2,105
73,24000.0,2,1,1,1,6.0,2,18
27,1500.0,2,4,3,5,3.0,1,299
27,60000.0,2,1,4,1,1.0,1,84
37,30000.0,1,1,3,5,1.0,4,140
36,27000.0,1,1,4,1,1.0,1,49
69,36000.0,2,1,5,1,6.0,1,37
60,38000.0,2,5,4,1,1.0,3,83
69,9500.0,2,4,1,1,6.0,3,45
36,100000.0,1,4,3,1,1.0,1,212
21,22000.0,1,1,2,5,1.0,1,72
66,64000.0,2,1,4,2,1.0,2,47
71,56900.0,2,1,4,1,6.0,1,27
56,100000.0,2,2,5,1,1.0,1,75
45,120000.0,1,5,3,1,1.0,3,197
69,158800.0,1,1,3,1,1.0,1,61
74,1500.0,1,1,2,2,6.0,1,124
29,110000.0,1,3,5,1,1.0,5,42
54,26300.0,1,4,1,1,6.0,3,49
27,35000.0,2,4,4,5,1.0,1,41
24,46800.0,1,1,2,5,1.0,2,178
57,72000.0,2,3,5,1,1.0,5,56
57,86000.0,1,5,3,1,1.0,3,75
36,0.0,2,4,2,1,6.0,3,109
44,39000.0,2,5,2,1,1.0,1,95
19,13300.0,1,1,3,5,4.0,2,67
43,135000.0,2,1,4,3,1.0,2,118
57,36000.0,1,4,1,5,1.0,3,62
56,60000.0,1,2,3,5,1.0,2,170
62,15000.0,1,3,2,3,1.0,5,46
87,7200.0,2,4,1,1,6.0,1,104
72,43500.0,1,1,3,3,6.0,1,34
36,0.0,1,1,2,5,3.0,2,45
74,8100.0,1,2,2,5,6.0,1,105
60,340000.0,2,3,5,1,1.0,5,46
94,0.0,1,3,4,2,6.0,5,498
64,28000.0,2,5,3,5,6.0,2,123
57,15000.0,1,5,2,5,1.0,1,21
35,32000.0,2,5,3,3,1.0,1,146
56,95000.0,1,5,1,1,1.0,3,37
44,68000.0,1,5,1,5,1.0,2,45
27,32000.0,2,4,4,1,1.0,1,161
71,59400.0,2,1,2,5,2.0,1,78
72,26900.0,1,1,3,3,6.0,1,30
51,225000.0,1,1,4,1,1.0,2,36
29,91000.0,1,5,4,5,1.0,1,181
59,27600.0,1,1,4,1,6.0,1,184
26,12000.0,2,5,2,5,1.0,1,206
42,180000.0,1,1,4,1,1.0,1,59
29,263000.0,1,3,5,1,1.0,5,70
58,0.0,1,4,2,1,6.0,3,50
86,7200.0,2,3,3,1,6.0,5,42
25,2400.0,2,5,3,5,1.0,1,146
20,14140.0,2,1,2,5,1.0,1,125
23,17500.0,2,1,2,5,1.0,1,95
31,0.0,1,1,3,5,6.0,1,56
94,8600.0,1,3,4,2,6.0,1,182
30,180000.0,2,3,5,4,1.0,1,205
56,0.0,2,1,2,1,6.0,1,70
55,87400.0,1,1,4,1,1.0,4,412
90,24800.0,2,1,3,2,6.0,2,64
65,120.0,1,2,1,1,6.0,1,77
43,16800.0,1,3,3,3,6.0,5,44
29,23700.0,2,1,4,5,1.0,2,143
61,209000.0,1,3,5,1,1.0,5,145
64,110000.0,1,1,3,1,1.0,1,54
30,60000.0,2,5,4,5,1.0,1,61
72,0.0,2,1,3,4,6.0,2,80
32,195000.0,2,3,5,5,1.0,5,50
47,18000.0,2,3,4,1,1.0,5,90
34,85000.0,2,1,5,1,1.0,7,53
21,22000.0,2,5,3,5,1.0,1,81
73,11400.0,1,1,3,5,6.0,1,57
40,35000.0,1,5,2,1,1.0,6,279
40,20000.0,1,5,2,5,1.0,1,262
39,0.0,1,5,2,5,6.0,1,79
55,60000.0,1,2,3,1,1.0,1,37
78,35900.0,1,5,3,1,6.0,6,52
75,48400.0,1,1,3,1,6.0,2,45
60,80000.0,1,4,4,3,1.0,1,56
62,6000.0,2,4,2,1,6.0,3,209
74,24300.0,2,3,3,3,6.0,5,61
56,24000.0,2,1,2,5,1.0,1,45
38,70000.0,1,1,3,1,1.0,1,80
53,6000.0,2,4,2,1,1.0,3,78
38,42000.0,2,1,3,1,6.0,1,26
73,0.0,1,3,1,1,6.0,5,82
34,60000.0,1,1,1,5,1.0,5,259
94,67400.0,1,3,1,1,6.0,5,52
26,16300.0,2,4,4,5,1.0,1,53
56,100000.0,1,4,1,1,1.0,3,73
59,118000.0,2,1,2,3,1.0,2,57
54,150000.0,2,1,4,1,1.0,2,58
34,0.0,1,1,3,1,6.0,1,55
41,300000.0,1,5,5,1,1.0,1,107
38,98000.0,2,1,4,1,1.0,2,55
36,0.0,2,3,5,1,6.0,5,45
32,180000.0,1,1,3,1,1.0,1,178
27,35000.0,2,2,3,5,1.0,1,300
44,136000.0,2,1,5,1,1.0,1,112
58,77000.0,1,1,3,1,1.0,7,66
60,12000.0,1,1,4,1,1.0,2,71
88,13000.0,2,1,3,2,6.0,2,39
44,135000.0,2,5,4,5,1.0,2,62
39,21300.0,2,4,3,5,1.0,3,165
50,50000.0,1,4,2,5,1.0,3,163
76,122500.0,1,1,4,1,6.0,2,77
54,190000.0,2,5,5,1,1.0,6,23
85,15600.0,2,1,2,2,6.0,2,18
33,13000.0,2,1,3,1,1.0,1,49
68,380000.0,1,1,5,5,1.0,2,65
67,4900.0,2,4,3,1,6.0,5,74
79,148900.0,1,1,4,3,6.0,2,339
36,30000.0,2,1,4,5,1.0,1,52
30,58000.0,1,1,5,5,1.0,1,324
23,9800.0,1,1,3,5,6.0,4,80
34,36000.0,1,1,2,5,1.0,1,97
26,0.0,1,3,4,5,3.0,5,98
94,36400.0,1,1,1,2,6.0,1,56
70,8000.0,2,1,4,3,6.0,1,78
28,42000.0,1,1,1,5,1.0,1,166
82,152500.0,1,1,3,1,6.0,2,74
78,12300.0,1,1,3,1,3.0,2,170
23,18000.0,2,1,4,5,1.0,1,128
20,300.0,2,1,2,5,1.0,2,64
62,10200.0,2,3,3,1,1.0,1,55
74,10200.0,2,3,2,3,6.0,5,71
42,84000.0,1,2,3,5,1.0,6,104
70,25000.0,1,3,5,1,6.0,5,80
67,29000.0,1,4,1,5,1.0,3,73
55,180000.0,2,1,5,1,1.0,1,72
42,12700.0,1,5,4,5,3.0,6,184
64,9000.0,1,1,5,1,1.0,1,236
55,40000.0,1,4,1,1,1.0,1,337
30,14400.0,2,4,3,5,1.0,1,36
70,25700.0,2,5,3,1,6.0,6,87
30,25140.0,2,3,4,1,1.0,5,70
25,46000.0,2,4,3,5,1.0,1,224
43,44300.0,2,1,3,5,1.0,7,61
19,30100.0,1,4,3,5,4.0,2,50
88,17500.0,2,1,2,2,6.0,1,74
37,48000.0,1,5,1,1,1.0,3,95
46,209000.0,2,2,5,1,1.0,6,423
46,8600.0,1,2,3,3,6.0,1,35
54,8400.0,1,4,2,4,6.0,3,55
94,21500.0,2,1,4,2,6.0,2,90
52,0.0,1,3,5,1,6.0,5,38
21,19700.0,2,1,2,5,4.0,1,84
49,20000.0,2,4,3,1,1.0,1,36
79,72000.0,1,1,3,1,6.0,1,49
77,104000.0,1,4,5,1,2.0,2,60
35,66060.0,2,1,3,1,1.0,1,162
23,31700.0,1,5,2,5,1.0,1,129
56,2400.0,2,4,1,1,6.0,1,43
70,30000.0,1,5,1,3,1.0,1,14
43,30000.0,1,1,2,5,1.0,1,233
34,170000.0,1,3,5,1,1.0,5,118
57,109200.0,2,5,2,3,1.0,1,56
49,300000.0,1,1,5,1,1.0,1,58
71,48600.0,1,1,4,1,6.0,1,56
58,400.0,1,1,3,1,6.0,2,52
73,14400.0,1,3,2,1,1.0,5,49
20,28800.0,1,2,3,5,4.0,2,16
36,85000.0,1,4,2,1,1.0,6,161
63,39700.0,2,5,4,1,1.0,6,61
24,0.0,2,1,3,5,6.0,1,63
75,297000.0,1,3,5,1,6.0,5,89
58,900.0,2,1,4,1,1.0,1,77
63,6200.0,1,1,3,1,6.0,5,93
22,0.0,2,1,4,5,3.0,1,74
62,2800.0,2,1,3,1,6.0,1,44
25,210000.0,1,1,3,1,1.0,1,321
80,13400.0,2,1,2,3,6.0,1,30
34,14000.0,1,2,4,5,3.0,1,377
64,27000.0,2,3,2,1,1.0,5,107
52,0.0,1,1,5,5,6.0,2,390
39,173100.0,1,3,4,1,1.0,5,64
29,100000.0,2,1,4,1,1.0,4,58
38,17000.0,1,1,3,5,1.0,1,29
18,1800.0,1,1,2,5,1.0,1,121
45,51000.0,1,4,3,5,1.0,3,56
39,70000.0,1,1,2,5,1.0,1,70
43,130000.0,2,1,4,3,1.0,1,202
30,0.0,1,1,3,5,6.0,2,68
47,58000.0,2,5,2,5,1.0,1,111
88,429800.0,2,1,3,2,6.0,2,56
24,18000.0,1,5,2,5,1.0,6,130
32,30000.0,1,4,2,5,1.0,1,93
58,146000.0,1,1,2,1,1.0,1,73
48,125000.0,1,4,1,1,1.0,1,98
51,100000.0,2,3,5,1,1.0,5,84
68,44500.0,2,1,3,1,6.0,2,26
43,0.0,1,5,1,5,3.0,3,54
74,70500.0,2,1,3,1,6.0,7,73
72,13000.0,2,3,1,2,6.0,5,180
83,49700.0,2,1,2,5,6.0,2,60
44,90000.0,2,3,5,3,1.0,5,89
27,70000.0,2,1,5,5,1.0,1,58
67,15600.0,1,1,1,1,6.0,3,156
23,35000.0,2,3,4,5,1.0,2,384
26,42300.0,2,3,5,1,1.0,5,88
65,42000.0,1,3,4,1,1.0,5,87
76,27600.0,1,5,1,1,6.0,3,71
29,0.0,1,1,1,5,6.0,1,55
27,33560.0,2,5,4,5,1.0,2,44
39,25200.0,2,1,3,1,1.0,1,196
62,60000.0,1,1,3,5,1.0,1,64
29,32000.0,2,4,4,1,2.0,1,53
60,375000.0,1,1,5,5,1.0,2,75
45,1000.0,1,4,2,5,6.0,1,157
46,210000.0,1,3,4,1,1.0,5,197
49,34100.0,2,1,1,3,1.0,3,42
18,0.0,1,1,2,5,6.0,1,65
44,75000.0,2,3,3,1,1.0,1,96
71,30000.0,1,3,3,3,6.0,2,94
27,25000.0,1,4,4,5,1.0,1,135
69,47300.0,2,2,3,2,6.0,1,51
87,7800.0,2,4,1,2,6.0,3,58
61,200000.0,1,3,5,1,1.0,5,219
50,0.0,2,5,4,1,6.0,1,52
66,23000.0,1,4,2,1,1.0,3,120
20,0.0,1,4,3,5,6.0,1,45
22,0.0,1,5,3,5,6.0,1,98
28,20000.0,1,1,1,5,1.0,3,129
75,132900.0,2,1,4,1,6.0,1,43
37,30000.0,2,4,3,5,1.0,1,53
65,7000.0,1,1,4,5,6.0,1,14
66,26000.0,2,3,3,4,6.0,5,83
53,1000.0,1,4,3,1,6.0,3,21
77,25600.0,1,3,3,1,6.0,5,56
66,102500.0,1,5,4,1,1.0,1,49
69,106300.0,2,1,4,2,6.0,1,57
35,20000.0,1,1,4,5,1.0,2,115
76,188000.0,1,5,4,5,6.0,1,54
55,30000.0,1,3,3,5,1.0,5,118
88,7800.0,1,3,3,1,6.0,5,201
24,20000.0,2,2,3,5,1.0,1,84
27,44000.0,1,5,4,5,1.0,3,34
42,89500.0,1,1,5,1,1.0,1,46
50,48000.0,2,1,2,1,1.0,2,49
30,76000.0,1,1,5,5,1.0,1,127
44,90000.0,2,3,3,5,1.0,5,99
24,46000.0,2,1,4,5,1.0,1,59
81,174600.0,1,1,5,1,6.0,1,51
61,0.0,2,4,1,1,6.0,3,65
30,72000.0,1,1,5,1,1.0,4,75
74,0.0,2,5,1,5,6.0,3,171
59,708000.0,1,1,5,1,1.0,1,72
94,18800.0,1,1,1,1,6.0,2,18
30,18000.0,1,4,1,5,1.0,6,150
42,0.0,2,3,4,1,6.0,1,39
26,71000.0,2,4,4,5,1.0,1,170
30,14400.0,1,1,2,1,6.0,5,195
18,0.0,2,5,2,5,6.0,5,38
62,100000.0,1,1,5,1,1.0,1,85
68,14400.0,1,4,1,2,6.0,1,155
64,3000.0,1,1,3,1,6.0,1,47
51,14400.0,1,1,1,5,6.0,1,63
45,9500.0,1,5,3,5,6.0,1,11
28,32000.0,1,4,3,1,1.0,1,47
31,64000.0,1,4,2,5,1.0,3,112
70,36000.0,1,1,5,1,6.0,2,49
30,50000.0,1,3,5,5,1.0,1,69
60,20000.0,1,1,2,1,1.0,1,190
69,24000.0,1,1,3,1,6.0,1,72
44,93000.0,2,1,4,1,1.0,5,54
43,87000.0,2,3,4,1,1.0,1,109
33,80000.0,2,1,5,3,6.0,4,313
29,23000.0,2,1,5,5,1.0,1,76
56,16000.0,2,3,3,1,1.0,5,22
55,15000.0,1,3,1,1,1.0,5,15
46,235000.0,1,2,5,1,1.0,1,329
57,37900.0,1,3,4,1,1.0,6,37
68,50000.0,1,1,3,1,6.0,2,61
68,1400.0,2,1,3,1,6.0,1,383
26,80000.0,2,3,4,5,1.0,2,68
47,20400.0,1,1,4,4,1.0,1,340
45,39750.0,2,1,3,4,1.0,1,50
65,28300.0,2,5,2,5,6.0,6,55
34,43000.0,1,1,4,5,1.0,1,146
47,14400.0,2,1,4,3,1.0,1,123
38,10000.0,2,1,1,5,1.0,1,91
78,10000.0,1,4,1,1,6.0,3,257
77,31900.0,2,1,2,1,6.0,1,54
60,43500.0,2,3,5,1,1.0,1,187
83,42000.0,1,2,3,2,6.0,2,70
46,35000.0,2,4,4,5,1.0,1,114
80,14400.0,1,1,2,1,6.0,2,27
38,2500.0,2,1,3,1,1.0,1,73
94,12000.0,2,3,4,2,6.0,5,40
52,85000.0,2,3,4,3,1.0,5,47
20,20000.0,2,4,2,5,1.0,1,32
54,117000.0,1,1,3,3,1.0,5,376
42,180000.0,1,1,3,1,1.0,5,51
26,80000.0,1,5,3,5,1.0,1,163
94,11200.0,2,3,2,2,6.0,1,198
37,46000.0,1,4,2,3,1.0,1,275
49,104000.0,1,1,2,1,1.0,2,73
63,88000.0,1,1,3,1,1.0,3,63
54,75000.0,2,1,3,1,1.0,5,60
53,145000.0,1,1,5,3,1.0,1,210
41,100000.0,2,3,5,1,1.0,1,66
43,145000.0,2,1,3,1,1.0,1,246
62,13000.0,1,1,3,3,6.0,4,97
83,11000.0,1,1,2,1,6.0,4,63
49,280000.0,2,3,5,1,1.0,5,56
46,0.0,1,4,4,3,6.0,2,178
60,0.0,2,4,1,1,6.0,6,96
21,24000.0,2,1,3,5,1.0,1,116
19,2800.0,2,1,2,5,2.0,1,39
56,22700.0,2,4,3,3,1.0,1,172
37,0.0,2,4,2,5,6.0,6,174
24,56000.0,1,1,4,5,1.0,1,62
58,127000.0,1,1,2,1,1.0,2,74
59,110000.0,2,1,5,1,1.0,2,60
71,1500.0,1,1,1,1,1.0,3,111
30,1700.0,2,3,5,1,1.0,5,48
66,0.0,2,1,2,1,6.0,2,123
66,136000.0,1,1,3,1,6.0,1,122
72,10000.0,2,1,3,1,6.0,3,221
23,3500.0,2,4,4,5,1.0,1,120
49,0.0,2,1,1,1,6.0,3,303
53,105000.0,2,1,4,1,1.0,5,33
90,26800.0,2,5,1,2,6.0,3,241
34,45000.0,2,5,2,3,1.0,1,84
21,20000.0,2,5,2,5,1.0,1,130
94,15600.0,2,1,1,3,6.0,1,12
22,0.0,1,4,2,5,6.0,1,98
28,0.0,2,4,2,1,6.0,1,130
72,84000.0,1,1,5,3,6.0,1,53
63,50000.0,1,4,1,1,1.0,3,86
76,25800.0,1,1,2,3,6.0,1,71
64,230000.0,2,2,3,1,2.0,2,124
62,43000.0,1,5,2,1,6.0,3,51
31,15000.0,1,5,3,5,4.0,2,28
25,0.0,2,1,2,5,6.0,1,48
69,72940.0,2,1,3,1,6.0,1,58
36,0.0,2,5,2,1,6.0,3,71
47,0.0,2,3,2,1,6.0,5,32
54,35000.0,2,4,2,5,1.0,3,43
70,50000.0,2,1,4,1,6.0,1,60
18,3500.0,1,5,2,5,1.0,1,60
72,31000.0,2,3,5,1,6.0,5,113
23,0.0,2,4,3,5,6.0,6,144
42,172000.0,1,1,1,5,6.0,1,46
64,48000.0,2,4,1,1,1.0,3,35
54,13800.0,2,3,5,1,1.0,5,130
38,300.0,2,4,1,4,3.0,6,49
77,53000.0,1,3,3,1,6.0,5,230
80,117300.0,2,1,3,1,6.0,6,54
53,50000.0,2,4,1,1,1.0,1,220
60,703000.0,1,5,5,1,1.0,6,51
69,39000.0,1,1,2,1,6.0,2,59
30,69000.0,1,4,3,1,1.0,1,77
47,85000.0,2,1,3,3,1.0,1,51
21,0.0,1,1,3,5,6.0,6,67
75,9400.0,1,3,1,1,6.0,5,109
20,80000.0,1,1,2,5,1.0,2,315
49,0.0,1,1,1,1,6.0,3,27
30,0.0,1,5,2,5,6.0,1,64
72,14200.0,2,3,4,1,6.0,5,52
69,44400.0,1,2,4,1,6.0,6,53
59,687000.0,1,1,5,1,1.0,1,69
63,11400.0,2,4,1,2,6.0,3,110
37,52000.0,2,3,4,1,1.0,5,68
36,10100.0,1,4,3,1,6.0,1,145
25,28500.0,1,5,3,1,1.0,1,112
33,75000.0,1,3,2,1,1.0,5,183
26,35000.0,1,5,2,5,1.0,1,70
70,436000.0,1,1,4,1,6.0,1,86
20,0.0,2,3,3,5,6.0,5,67
79,8400.0,2,1,2,1,6.0,1,61
55,131000.0,2,3,4,2,1.0,5,53
79,7900.0,2,3,3,2,6.0,5,98
30,130000.0,1,3,5,5,1.0,1,56
18,10000.0,2,3,3,5,1.0,1,58
55,80000.0,1,1,3,1,1.0,1,65
74,70900.0,2,2,3,1,3.0,2,83
22,0.0,1,3,4,5,6.0,1,65
62,21400.0,2,4,3,1,6.0,3,46
53,90000.0,2,4,3,3,1.0,1,31
94,74200.0,2,2,5,3,6.0,2,53
35,100000.0,1,1,4,1,1.0,1,92
34,2000.0,1,5,3,5,2.0,1,59
24,60000.0,2,1,3,5,1.0,1,175
31,127000.0,1,4,4,1,1.0,1,168
65,15000.0,1,1,4,3,1.0,1,54
48,77000.0,1,5,1,1,1.0,3,18
42,85000.0,2,1,2,1,1.0,1,115
31,34300.0,1,4,3,5,1.0,1,80
49,60000.0,1,1,3,5,1.0,1,182
61,0.0,2,5,1,1,6.0,3,106
51,86500.0,1,3,4,1,1.0,5,62
55,67000.0,2,1,4,1,1.0,6,396
32,48000.0,1,4,4,5,3.0,1,63
32,74000.0,1,5,5,5,1.0,1,142
55,42000.0,1,4,1,3,1.0,3,59
40,2400.0,1,2,2,5,3.0,1,54
66,45500.0,1,1,3,1,1.0,2,49
37,165900.0,2,1,5,1,1.0,1,46
