AGEP,PINCP,SEX,RAC1P_RECODED,SCHL_RECODED,MAR,ESR,POBP_RECODED,PWGTP
43,170000.0,1,1,5,1,1.0,1,74
74,48000.0,1,1,3,3,1.0,2,58
42,151000.0,2,1,4,1,1.0,6,48
73,49500.0,2,1,5,1,6.0,2,58
33,24000.0,1,4,1,5,1.0,3,106
58,16000.0,2,1,1,1,1.0,3,91
61,74230.0,2,5,4,1,1.0,4,62
86,118700.0,2,1,5,3,6.0,2,55
49,129000.0,1,1,4,1,1.0,2,137
36,65000.0,1,4,2,5,1.0,1,299
65,300000.0,2,1,5,1,1.0,2,60
30,60000.0,1,4,4,5,1.0,1,69
62,678500.0,1,1,3,1,1.0,1,82
38,170000.0,1,1,5,1,1.0,2,37
43,50200.0,2,1,4,1,1.0,2,82
26,120000.0,2,1,4,5,1.0,2,70
90,3500.0,1,5,3,2,6.0,1,63
59,59000.0,1,1,5,3,6.0,4,71
49,10000.0,1,4,2,5,1.0,1,234
36,0.0,2,5,1,1,6.0,6,155
57,67000.0,1,4,1,1,1.0,3,174
33,60000.0,1,3,3,5,1.0,1,125
61,161000.0,1,1,3,1,1.0,1,58
54,20500.0,1,4,1,1,1.0,6,111
44,30000.0,2,1,2,5,1.0,2,543
56,65000.0,1,4,2,1,1.0,3,56
24,0.0,2,4,4,5,6.0,3,235
42,66000.0,1,5,3,1,1.0,1,185
57,10100.0,1,1,3,1,1.0,1,112
40,5500.0,2,3,4,1,6.0,1,120
55,60000.0,1,1,5,1,1.0,2,64
44,100000.0,2,3,3,1,1.0,1,66
22,6000.0,2,3,3,5,1.0,1,57
36,0.0,2,5,3,1,6.0,1,154
51,46300.0,1,4,2,5,1.0,1,204
48,4000.0,2,5,3,3,6.0,1,53
24,44000.0,1,4,2,5,1.0,1,104
71,20400.0,2,1,2,2,6.0,6,10
65,59000.0,1,1,4,5,6.0,2,69
56,207000.0,1,5,3,1,3.0,1,45
77,9500.0,2,4,1,1,6.0,3,51
31,55000.0,1,4,3,5,1.0,1,105
61,51000.0,1,4,1,1,1.0,3,174
38,37000.0,2,1,2,3,1.0,1,94
32,0.0,2,1,3,1,6.0,1,76
70,1700.0,1,5,1,2,6.0,1,131
30,4000.0,1,3,2,5,6.0,1,209
56,40000.0,1,5,2,1,1.0,6,278
62,391700.0,1,3,5,1,1.0,5,51
32,100000.0,1,3,4,1,1.0,1,67
36,85000.0,1,4,2,1,6.0,5,59
70,82500.0,2,1,4,1,6.0,2,52
40,8000.0,2,3,5,1,6.0,5,101
74,172000.0,1,1,5,1,1.0,2,58
21,0.0,1,4,2,5,6.0,3,93
63,10000.0,1,2,1,5,6.0,2,54
55,0.0,1,4,1,4,6.0,1,84
27,45000.0,1,1,3,5,1.0,1,139
61,31400.0,2,4,1,1,6.0,3,354
21,4100.0,1,5,4,5,1.0,1,124
18,3200.0,2,5,3,5,6.0,1,67
35,435000.0,1,1,2,1,1.0,2,59
58,60000.0,1,1,5,1,6.0,4,25
31,200100.0,1,5,3,1,1.0,3,58
64,22000.0,1,4,1,1,1.0,3,46
70,82500.0,1,1,3,1,6.0,1,44
79,89800.0,2,1,5,3,6.0,1,16
68,0.0,2,5,1,5,6.0,3,43
58,85000.0,2,3,2,1,1.0,5,67
31,0.0,2,2,3,1,6.0,1,74
74,0.0,1,5,2,5,6.0,3,68
34,132100.0,1,1,5,5,1.0,2,85
30,5100.0,1,4,4,5,1.0,1,103
77,62100.0,2,1,3,1,6.0,2,125
45,197100.0,1,3,5,1,1.0,5,155
54,122000.0,1,1,3,1,1.0,1,95
29,200000.0,2,1,4,5,1.0,1,168
68,41000.0,1,4,1,3,1.0,3,55
38,0.0,2,3,4,1,6.0,1,50
64,75000.0,1,1,2,1,6.0,1,81
29,29000.0,1,3,4,5,1.0,1,64
38,107000.0,1,1,3,3,1.0,1,347
18,10000.0,2,4,2,5,1.0,3,42
62,600.0,1,1,4,1,1.0,1,38
43,148000.0,2,1,5,5,1.0,2,228
41,8000.0,2,2,2,5,1.0,1,25
57,90000.0,1,4,2,3,1.0,2,237
83,0.0,2,3,1,2,6.0,5,78
42,4200.0,1,5,3,5,1.0,3,53
77,3500.0,1,1,3,1,6.0,1,58
38,50000.0,1,3,4,5,1.0,1,59
56,170020.0,2,1,3,5,1.0,1,56
46,47000.0,1,1,3,3,1.0,1,55
55,25000.0,1,5,1,1,1.0,3,43
18,0.0,1,1,2,5,6.0,1,57
30,97000.0,2,1,5,5,1.0,2,125
65,749000.0,1,1,5,1,1.0,1,59
42,9600.0,2,1,3,1,1.0,1,112
33,53000.0,2,1,5,1,1.0,2,58
51,300000.0,2,1,5,1,1.0,1,66
57,2000.0,1,1,4,1,6.0,1,46
61,3000.0,1,1,3,1,3.0,1,70
24,75000.0,1,4,2,1,1.0,1,166
94,297000.0,1,1,5,2,6.0,2,95
31,100000.0,1,1,2,1,1.0,2,192
25,30000.0,2,1,2,5,1.0,2,218
61,0.0,1,5,1,5,6.0,1,20
81,10300.0,2,5,1,1,6.0,3,119
29,200430.0,1,1,4,5,1.0,1,169
20,0.0,2,3,2,5,6.0,1,57
44,2500.0,2,2,2,5,1.0,1,64
29,95000.0,1,4,4,5,1.0,1,111
57,40000.0,2,3,3,1,1.0,5,90
53,7000.0,2,1,1,3,6.0,2,12
83,45300.0,1,1,4,1,6.0,1,57
36,20000.0,1,4,2,2,1.0,3,61
60,30000.0,1,3,1,1,6.0,5,201
36,160000.0,1,3,5,1,1.0,5,61
34,60000.0,1,5,2,5,1.0,1,79
24,25000.0,2,5,4,5,1.0,1,57
46,47000.0,2,1,4,3,1.0,1,29
26,6900.0,1,5,4,5,6.0,1,112
67,35500.0,2,1,4,1,6.0,5,50
34,296700.0,2,4,4,1,1.0,1,40
31,102100.0,1,3,4,1,1.0,1,74
32,205000.0,1,3,4,5,1.0,5,110
72,120000.0,1,2,3,3,6.0,2,60
30,25000.0,2,1,1,1,3.0,3,56
53,32800.0,1,5,2,5,1.0,1,184
73,20600.0,2,5,3,1,6.0,3,61
26,7000.0,1,5,3,5,1.0,1,68
55,13600.0,2,2,2,3,1.0,3,61
72,65900.0,2,1,5,3,6.0,2,50
40,80000.0,1,2,2,3,1.0,1,184
71,32400.0,2,3,2,1,6.0,5,68
35,40000.0,1,1,3,1,6.0,1,74
56,24000.0,2,4,1,3,1.0,3,71
18,0.0,2,4,1,5,6.0,1,105
64,10500.0,2,4,4,4,6.0,1,45
50,13000.0,2,5,1,1,1.0,6,57
78,63000.0,1,2,5,5,6.0,1,71
22,9000.0,2,1,4,5,6.0,1,33
51,122400.0,2,3,5,1,1.0,5,90
60,30000.0,2,3,2,3,1.0,5,465
19,0.0,1,3,2,5,3.0,2,42
29,56000.0,1,4,3,5,1.0,3,57
52,5000.0,1,5,1,2,1.0,3,90
47,0.0,2,4,1,1,6.0,1,147
63,42500.0,1,4,2,1,1.0,3,199
59,80000.0,2,1,2,1,1.0,3,67
24,15000.0,1,5,2,5,2.0,1,366
34,35000.0,1,1,2,5,1.0,1,62
53,50000.0,1,5,1,1,1.0,1,30
63,10000.0,1,1,4,1,6.0,2,109
89,67500.0,2,1,1,3,6.0,2,59
33,160000.0,2,1,4,5,1.0,1,213
80,140000.0,2,1,4,3,1.0,6,40
35,65000.0,1,3,2,1,1.0,5,87
36,0.0,2,4,2,5,6.0,1,180
58,63500.0,2,1,2,3,1.0,3,165
29,90000.0,2,3,4,5,1.0,1,55
75,9600.0,1,1,3,1,6.0,2,58
59,17400.0,2,3,1,1,1.0,5,167
29,77000.0,1,5,3,5,1.0,1,165
33,260000.0,1,5,4,1,1.0,5,59
67,70100.0,2,1,3,1,6.0,2,133
31,103000.0,2,1,4,5,1.0,2,175
85,41000.0,2,1,3,1,6.0,4,45
30,5100.0,2,4,2,1,1.0,3,368
89,14200.0,2,4,2,2,6.0,3,54
59,0.0,2,4,1,1,6.0,3,273
19,33000.0,1,2,2,5,1.0,1,60
26,75000.0,2,1,3,1,1.0,2,60
65,80000.0,2,1,5,1,6.0,2,54
33,100000.0,2,3,5,1,1.0,1,66
30,449100.0,1,1,4,5,1.0,1,72
49,0.0,2,4,1,1,6.0,3,181
80,68300.0,2,1,4,3,6.0,2,81
56,35000.0,2,1,2,1,1.0,1,50
29,200000.0,2,3,4,5,1.0,5,105
32,60000.0,1,3,4,1,1.0,5,89
69,284700.0,1,1,5,3,1.0,6,62
20,0.0,2,4,3,5,6.0,1,139
24,4000.0,1,4,3,5,1.0,1,73
55,0.0,2,1,2,5,6.0,1,37
71,59500.0,2,1,5,1,6.0,2,61
47,80000.0,2,3,4,1,1.0,5,185
36,120000.0,1,1,5,1,1.0,4,179
77,16600.0,2,3,1,2,6.0,5,53
80,24000.0,2,1,3,1,6.0,1,45
63,0.0,2,1,4,1,6.0,4,60
30,10000.0,1,4,2,5,1.0,1,234
61,108000.0,2,1,4,3,1.0,1,43
85,17000.0,2,3,4,2,6.0,5,43
63,100000.0,1,5,3,5,1.0,1,61
36,150800.0,1,3,5,1,1.0,5,61
25,54000.0,2,3,5,5,1.0,5,68
57,29300.0,2,3,4,5,3.0,5,124
72,28100.0,2,5,1,1,6.0,6,74
63,0.0,2,1,4,1,6.0,2,48
25,50000.0,2,3,5,5,1.0,2,25
23,90000.0,1,1,4,5,1.0,2,87
77,10600.0,1,1,3,1,6.0,2,30
36,1100.0,1,1,1,4,6.0,1,27
71,33000.0,1,3,3,3,1.0,5,39
53,8500.0,1,4,2,1,1.0,3,151
52,201000.0,1,5,3,1,1.0,1,43
57,27100.0,2,1,3,1,1.0,1,58
50,60000.0,2,2,2,4,1.0,1,40
28,44800.0,1,3,3,5,1.0,1,57
26,12000.0,1,1,3,5,6.0,1,235
50,100000.0,1,3,4,1,1.0,5,62
65,9700.0,2,2,2,5,6.0,2,54
38,60000.0,2,1,3,5,1.0,2,36
68,15000.0,1,2,4,1,6.0,2,41
30,45000.0,1,1,3,3,2.0,5,139
89,136300.0,1,1,3,2,6.0,2,50
26,30000.0,1,4,3,5,1.0,2,70
69,9600.0,2,4,2,1,6.0,3,73
68,41000.0,1,3,3,1,1.0,5,70
47,20400.0,2,5,3,1,1.0,5,47
23,160000.0,1,1,5,5,1.0,1,81
45,0.0,2,1,5,1,6.0,4,73
35,60000.0,1,5,4,1,1.0,1,70
53,27000.0,1,4,1,1,6.0,3,208
38,0.0,2,5,2,5,6.0,1,62
28,65000.0,2,5,4,5,1.0,1,197
38,40000.0,1,4,3,1,1.0,1,40
56,192000.0,2,1,3,3,1.0,1,151
18,0.0,1,3,2,5,6.0,1,101
43,25000.0,2,5,3,1,1.0,3,77
78,23600.0,1,5,1,1,6.0,3,93
71,8400.0,1,3,2,1,6.0,5,93
18,260.0,1,5,3,5,3.0,2,253
37,60000.0,2,1,3,5,1.0,2,62
75,42000.0,1,1,3,5,6.0,1,32
22,0.0,2,3,3,5,6.0,5,67
66,11200.0,1,1,3,1,6.0,2,109
55,95000.0,1,1,4,1,1.0,6,202
47,65000.0,2,1,3,1,1.0,2,158
47,-6900.0,1,5,1,5,3.0,3,44
24,0.0,1,1,4,5,6.0,4,112
79,14500.0,2,3,1,2,6.0,1,58
24,2000.0,1,3,5,5,3.0,1,357
44,36000.0,1,4,1,3,1.0,3,156
19,3000.0,1,1,3,5,6.0,1,155
30,10000.0,1,1,3,1,1.0,1,226
86,7400.0,2,3,4,2,6.0,5,64
38,0.0,1,4,2,5,6.0,6,27
20,17700.0,1,4,2,5,1.0,1,99
37,178000.0,1,3,4,5,1.0,5,81
40,0.0,2,1,4,1,6.0,1,74
41,146000.0,2,3,4,3,1.0,5,53
59,105000.0,2,2,3,3,1.0,3,113
59,0.0,2,1,1,1,6.0,1,69
55,0.0,1,1,1,5,6.0,1,85
30,4000.0,1,4,3,5,6.0,1,17
21,20000.0,1,1,2,5,1.0,1,53
18,0.0,1,1,3,5,3.0,1,45
52,85000.0,1,1,4,1,1.0,1,43
94,27100.0,2,3,1,2,6.0,5,104
65,15600.0,2,1,3,3,6.0,1,88
32,307200.0,1,3,5,1,1.0,5,115
22,30000.0,2,4,2,5,1.0,3,149
79,28700.0,2,3,4,1,6.0,5,94
76,102500.0,1,1,5,1,6.0,1,86
19,0.0,1,1,2,1,3.0,1,57
55,42000.0,1,1,1,5,1.0,2,64
24,0.0,2,4,1,5,6.0,1,439
43,73000.0,2,1,5,1,6.0,1,33
69,33700.0,2,5,3,1,6.0,1,45
79,28700.0,2,2,5,1,6.0,2,54
28,0.0,1,2,1,5,6.0,1,460
64,0.0,2,4,1,5,6.0,1,20
45,12000.0,1,3,2,5,1.0,5,110
24,106000.0,2,3,5,5,1.0,5,190
59,105000.0,1,3,4,1,1.0,5,38
43,25000.0,2,5,3,1,1.0,3,54
39,162700.0,1,1,5,5,1.0,1,195
74,16500.0,2,2,3,2,6.0,2,108
45,0.0,2,5,1,1,6.0,3,140
19,20200.0,1,1,2,5,1.0,1,99
21,40000.0,1,4,1,5,1.0,1,30
41,225000.0,2,1,4,1,1.0,2,510
46,35000.0,2,1,3,3,1.0,1,65
56,96000.0,2,5,1,3,1.0,3,42
21,0.0,1,1,2,5,6.0,1,145
43,0.0,2,4,2,1,6.0,3,40
38,170000.0,1,1,5,5,1.0,1,75
34,42300.0,1,4,3,5,1.0,1,76
35,160000.0,1,3,5,5,1.0,5,110
86,7400.0,2,5,1,1,6.0,3,46
60,100000.0,2,1,4,1,1.0,1,31
51,46700.0,1,4,1,1,1.0,1,65
19,0.0,1,3,2,5,6.0,1,58
22,3000.0,1,3,3,5,1.0,1,41
53,210000.0,2,3,3,5,6.0,1,144
69,109300.0,2,1,3,2,1.0,1,58
58,45850.0,2,4,3,3,1.0,2,51
76,167500.0,1,1,5,1,1.0,2,80
24,90000.0,2,3,5,5,1.0,5,56
45,0.0,1,4,1,4,6.0,3,72
46,20000.0,2,1,3,4,1.0,1,340
52,40600.0,1,5,2,5,1.0,1,93
23,0.0,2,4,2,5,6.0,1,50
57,79000.0,1,4,3,5,1.0,3,76
41,0.0,2,3,5,1,6.0,3,93
26,34700.0,2,1,3,5,1.0,1,219
39,11000.0,2,4,2,5,6.0,1,246
24,0.0,2,5,3,5,6.0,1,236
68,15000.0,1,1,4,1,6.0,2,64
72,46300.0,1,4,2,1,6.0,3,47
20,12000.0,1,1,3,5,1.0,1,488
36,120000.0,2,3,5,5,1.0,5,75
31,70000.0,2,3,5,1,1.0,5,63
83,7200.0,2,1,4,3,6.0,6,49
73,58400.0,1,5,2,3,6.0,3,55
18,0.0,1,5,2,5,6.0,1,79
36,60000.0,1,1,4,1,1.0,4,73
38,0.0,2,4,4,1,6.0,1,209
18,-2900.0,1,5,1,5,6.0,1,87
94,54700.0,1,1,2,1,6.0,1,64
40,140000.0,2,1,5,1,1.0,1,74
19,0.0,2,1,2,5,6.0,1,20
63,19300.0,2,5,3,3,1.0,3,46
72,150000.0,1,1,4,1,1.0,2,78
63,213000.0,2,5,5,1,1.0,1,94
64,29600.0,2,5,3,1,6.0,2,62
79,109500.0,1,1,1,1,6.0,1,176
47,154000.0,1,1,5,3,1.0,2,195
72,23000.0,1,1,3,3,6.0,2,183
30,100000.0,1,3,4,1,1.0,1,68
54,678000.0,1,1,4,1,1.0,1,112
54,9800.0,1,1,3,1,6.0,6,282
37,190000.0,1,1,4,1,1.0,4,61
41,225000.0,2,1,5,1,1.0,4,51
48,52000.0,1,5,2,1,1.0,3,173
73,49500.0,2,3,4,1,6.0,5,13
65,30000.0,2,5,3,1,1.0,3,60
63,85000.0,2,5,4,3,1.0,1,75
38,60000.0,1,1,4,5,1.0,1,54
36,20000.0,1,1,3,5,6.0,1,9
64,-6900.0,1,4,1,3,1.0,1,60
33,90000.0,1,3,4,3,1.0,5,44
48,14000.0,1,5,3,5,1.0,6,32
48,20000.0,2,1,3,1,1.0,4,56
26,95000.0,1,3,3,5,1.0,2,465
52,169000.0,2,1,5,1,1.0,1,75
28,65000.0,2,5,4,1,1.0,1,62
67,36000.0,1,4,1,1,6.0,3,38
40,20000.0,1,1,3,1,1.0,4,62
22,18000.0,1,3,2,5,1.0,1,53
55,35000.0,1,1,2,1,1.0,1,50
64,78700.0,1,1,2,1,6.0,1,160
63,1300.0,1,3,5,1,6.0,2,77
25,30000.0,1,4,3,5,1.0,1,15
43,25000.0,2,4,3,1,1.0,1,48
32,3500.0,2,4,2,5,1.0,3,67
23,6000.0,2,3,5,5,1.0,5,219
47,52000.0,1,5,2,1,1.0,3,126
54,32000.0,2,3,3,3,1.0,5,154
24,46000.0,1,4,2,5,1.0,1,195
32,20000.0,2,1,3,1,1.0,1,59
52,66000.0,1,1,3,1,1.0,1,64
53,5000.0,2,4,2,4,1.0,3,102
34,6900.0,1,1,2,2,3.0,5,68
41,25000.0,2,4,1,1,1.0,1,144
38,0.0,2,5,3,1,6.0,1,42
62,35000.0,1,1,2,1,1.0,4,33
63,28000.0,2,3,3,5,1.0,5,69
34,60000.0,1,1,4,5,1.0,2,82
32,0.0,2,1,3,1,6.0,1,58
36,0.0,1,4,3,5,6.0,6,134
70,9100.0,1,3,3,1,6.0,5,93
60,33500.0,1,5,3,1,1.0,3,57
26,42700.0,1,5,2,5,1.0,1,183
32,30000.0,2,1,3,5,1.0,1,82
55,112000.0,1,1,5,5,1.0,1,79
60,100000.0,1,1,4,3,1.0,1,53
37,86500.0,1,1,5,1,1.0,1,98
23,160000.0,2,1,4,5,1.0,1,81
29,678000.0,1,1,2,5,1.0,1,56
90,10800.0,2,1,4,2,6.0,2,197
47,154000.0,1,2,5,1,1.0,2,56
20,6000.0,2,1,2,5,1.0,1,149
41,225000.0,1,1,5,1,1.0,4,179
20,0.0,1,4,2,5,6.0,1,105
40,55000.0,2,4,2,1,1.0,3,168
61,40000.0,2,4,4,1,1.0,3,36
20,6000.0,1,4,3,5,3.0,1,47
26,7000.0,2,1,2,1,1.0,1,45
63,25000.0,1,4,3,1,3.0,1,107
37,500.0,1,5,2,5,6.0,1,62
21,6500.0,2,4,3,5,1.0,1,64
47,90000.0,2,5,4,1,1.0,1,48
27,22000.0,1,1,3,5,1.0,2,74
70,2300.0,1,1,3,5,6.0,1,116
30,55000.0,1,3,5,1,1.0,5,95
44,80000.0,2,3,4,1,1.0,5,80
26,13100.0,2,4,3,1,1.0,3,74
25,70000.0,2,4,4,5,1.0,1,111
33,0.0,1,3,4,5,6.0,1,57
54,50000.0,1,3,4,1,1.0,5,57
23,20000.0,1,5,2,5,1.0,1,80
26,88000.0,1,3,4,5,1.0,1,52
72,73500.0,2,5,4,3,6.0,1,112
54,120000.0,1,4,4,1,1.0,2,60
70,23200.0,2,2,1,2,6.0,1,108
39,0.0,2,5,1,1,6.0,6,207
59,105000.0,1,3,5,1,1.0,5,38
82,6000.0,1,1,2,3,6.0,2,197
52,40000.0,1,4,1,4,1.0,3,207
28,38000.0,2,1,2,5,1.0,2,71
44,0.0,1,3,2,5,3.0,1,110
23,22200.0,2,5,5,5,1.0,1,27
94,24000.0,1,1,3,2,6.0,1,92
83,99000.0,1,1,3,1,6.0,2,62
21,10000.0,2,3,2,5,1.0,1,46
76,87100.0,1,3,4,1,6.0,5,53
68,10800.0,2,1,2,1,6.0,2,109
68,125000.0,2,1,3,2,1.0,1,31
75,1200.0,2,1,5,2,6.0,5,7
73,34800.0,1,1,2,1,6.0,1,88
68,235000.0,1,3,5,1,1.0,5,70
40,80000.0,2,5,2,1,2.0,3,161
83,22700.0,2,1,2,1,6.0,1,59
32,307200.0,1,3,5,5,1.0,5,112
45,0.0,2,1,4,1,6.0,2,79
48,88000.0,2,1,4,1,1.0,1,20
47,92000.0,2,1,5,1,1.0,1,90
64,12000.0,2,1,3,3,6.0,2,64
35,160000.0,1,5,5,3,1.0,1,161
70,19000.0,2,5,1,5,6.0,6,31
59,11100.0,1,4,3,1,6.0,3,53
22,16000.0,1,3,2,5,1.0,1,140
41,84500.0,1,5,3,1,1.0,1,185
32,205000.0,1,3,5,1,1.0,5,109
32,36000.0,1,1,2,5,1.0,1,144
42,200000.0,1,1,4,1,1.0,1,28
71,8400.0,1,3,4,1,6.0,5,46
50,200500.0,1,3,4,1,1.0,1,54
29,56000.0,2,4,3,5,1.0,1,182
63,13000.0,1,1,3,1,1.0,2,106
52,98000.0,1,4,1,1,1.0,1,251
50,71900.0,1,5,3,1,1.0,2,84
42,50500.0,2,1,1,5,1.0,1,567
67,46400.0,1,1,4,1,6.0,1,55
59,80000.0,1,1,3,3,1.0,2,121
67,20100.0,2,1,2,1,6.0,4,109
64,45500.0,1,4,2,1,1.0,6,315
75,18300.0,2,1,3,2,6.0,1,69
39,900.0,1,1,5,5,1.0,1,77
32,60000.0,1,5,3,1,1.0,1,110
36,10000.0,2,1,1,5,6.0,1,22
40,125000.0,1,1,4,1,1.0,1,137
63,150000.0,1,1,4,1,1.0,2,58
40,0.0,2,5,3,1,6.0,3,39
45,176000.0,1,3,5,1,1.0,5,57
61,31400.0,2,2,4,1,6.0,1,90
33,134000.0,1,1,3,1,1.0,2,263
70,138500.0,1,3,4,3,6.0,1,35
56,12000.0,1,3,1,1,1.0,5,48
27,78000.0,2,3,4,5,1.0,5,74
40,140000.0,2,1,5,1,1.0,1,52
63,0.0,2,1,4,1,6.0,2,186
25,0.0,2,1,4,1,6.0,4,181
49,80000.0,1,3,2,1,1.0,5,101
74,12000.0,2,1,1,2,6.0,4,69
42,60000.0,1,4,2,1,2.0,3,161
33,0.0,1,2,2,5,3.0,2,25
29,29000.0,1,4,2,5,1.0,5,218
19,6100.0,1,1,3,5,1.0,1,47
18,3300.0,2,1,2,5,1.0,2,38
18,31000.0,2,5,2,5,1.0,1,60
32,36000.0,1,3,5,1,1.0,5,107
42,67000.0,1,5,3,3,1.0,1,97
53,2200.0,1,1,4,3,6.0,2,23
35,250000.0,1,1,5,5,1.0,1,103
30,6100.0,1,4,2,5,1.0,3,77
50,100000.0,1,1,4,1,1.0,1,58
28,50000.0,1,4,2,5,1.0,3,96
19,5000.0,1,3,3,5,1.0,5,93
25,16000.0,1,5,3,3,1.0,6,172
23,0.0,2,4,1,5,6.0,1,325
75,10000.0,2,4,3,1,6.0,1,225
38,0.0,2,5,3,1,6.0,1,354
51,370.0,1,4,1,3,6.0,1,85
49,212000.0,1,1,3,1,1.0,2,63
24,29800.0,2,1,4,5,1.0,2,129
40,65000.0,2,3,4,1,1.0,5,185
21,15000.0,2,3,3,5,1.0,1,189
33,0.0,2,3,3,5,3.0,5,64
70,97400.0,2,1,4,3,1.0,1,55
20,3200.0,2,3,2,5,1.0,5,41
19,4500.0,2,1,2,5,1.0,1,124
45,296000.0,2,1,5,1,1.0,2,58
73,133500.0,2,1,3,1,6.0,2,358
62,362000.0,2,5,3,1,1.0,1,133
21,0.0,1,1,3,5,6.0,1,203
74,57100.0,1,1,4,2,6.0,2,87
22,4000.0,1,4,3,5,1.0,1,99
25,40000.0,1,5,3,5,1.0,1,66
31,100000.0,1,1,4,1,1.0,2,76
55,120000.0,1,1,3,1,1.0,2,113
63,165000.0,1,1,4,1,1.0,1,91
94,0.0,1,1,3,5,6.0,4,44
63,18000.0,2,4,3,1,6.0,5,107
74,13200.0,2,2,1,2,6.0,2,54
35,110000.0,1,1,4,3,1.0,1,72
63,181200.0,2,1,4,1,1.0,2,60
75,56600.0,1,5,2,1,6.0,3,51
76,94000.0,2,1,5,3,1.0,2,55
75,51100.0,2,1,4,2,6.0,2,90
61,204000.0,2,5,5,3,1.0,1,83
30,37800.0,1,2,3,1,1.0,1,73
72,7100.0,2,5,1,1,6.0,3,51
46,60000.0,2,1,2,3,1.0,2,543
