AGEP,PINCP,SEX,RAC1P_RECODED,SCHL_RECODED,MAR,ESR,POBP_RECODED,PWGTP
31.0,465107.0,2,4,4,5,1,3,405.0
73.0,557568.0,2,2,2,1,2,3,302.0
50.0,53867.0,1,4,2,2,1,2,437.0
67.0,29969.0,2,1,4,1,6,2,515.0
84.0,998078.0,1,5,2,2,1,1,176.0
18.0,157649.0,1,2,2,5,1,7,353.0
62.0,590637.0,1,4,2,1,6,2,447.0
21.0,35403.0,2,3,5,1,3,3,140.0
82.0,-2651.0,1,1,3,2,6,3,58.0
71.0,-2979.0,2,4,1,1,6,4,521.0
51.0,59986.0,1,1,5,1,1,1,274.0
59.0,60344.0,2,5,1,1,1,2,418.0
82.0,63225.0,2,4,2,3,1,5,381.0
39.0,119225.0,1,2,5,4,1,2,395.0
20.0,66030.0,2,5,3,5,1,1,167.0
48.0,394714.0,2,2,2,3,2,5,43.0
43.0,17545.0,1,3,5,5,2,5,159.0
73.0,851423.0,2,1,4,5,4,2,210.0
46.0,397702.0,2,3,3,1,4,6,315.0
41.0,410192.0,1,3,2,3,1,1,570.0
38.0,574184.0,2,4,3,1,1,3,50.0
44.0,909590.0,1,1,3,5,3,2,39.0
21.0,3113.0,2,4,2,5,1,6,291.0
82.0,749257.0,1,1,2,3,3,3,375.0
31.0,998533.0,2,5,5,2,1,6,358.0
80.0,29162.0,1,2,3,2,6,5,508.0
40.0,123496.0,1,1,3,1,1,1,74.0
88.0,243514.0,1,4,4,3,2,6,340.0
62.0,11986.0,2,1,3,3,1,4,480.0
25.0,100960.0,1,5,1,2,6,1,273.0
33.0,394833.0,2,1,4,5,2,3,34.0
18.0,90211.0,1,5,2,5,6,3,193.0
83.0,103395.0,2,5,2,3,1,6,186.0
19.0,16629.0,2,5,1,1,1,1,38.0
53.0,105799.0,1,4,4,4,1,2,397.0
18.0,36943.0,2,4,3,1,6,2,53.0
44.0,72652.0,2,4,1,2,6,2,456.0
43.0,911407.0,1,2,2,5,2,5,256.0
75.0,805822.0,2,3,4,2,3,4,193.0
79.0,52343.0,1,3,5,1,1,7,454.0
46.0,422470.0,1,3,2,5,3,5,274.0
63.0,679621.0,2,4,4,5,3,6,571.0
87.0,614229.0,1,4,3,2,2,6,106.0
80.0,73255.0,1,5,3,1,6,7,528.0
34.0,677406.0,2,3,5,4,4,1,84.0
59.0,1276.0,2,3,4,3,1,5,114.0
35.0,37347.0,2,4,5,1,6,3,432.0
71.0,852117.0,2,1,5,1,4,2,457.0
53.0,863421.0,2,2,1,4,1,1,166.0
80.0,570234.0,2,5,2,2,2,2,163.0
21.0,851480.0,2,5,3,5,1,1,180.0
73.0,58701.0,2,5,3,1,4,5,450.0
66.0,1064473.0,2,2,2,3,1,6,387.0
21.0,474630.0,2,4,2,4,6,5,598.0
30.0,21279.0,2,1,2,1,1,6,260.0
42.0,228613.0,2,2,4,3,1,7,268.0
93.0,43345.0,2,2,4,5,1,5,629.0
68.0,15941.0,1,1,3,1,6,1,182.0
44.0,211202.0,1,2,5,1,2,7,285.0
22.0,578870.0,1,4,4,4,1,4,151.0
42.0,7999.0,2,1,1,2,6,4,495.0
89.0,1024685.0,2,5,4,2,4,6,242.0
86.0,990771.0,1,1,3,4,3,2,61.0
69.0,190837.0,2,1,3,3,6,2,51.0
69.0,16485.0,2,1,3,5,6,2,38.0
31.0,202861.0,1,1,5,5,1,2,107.0
72.0,138219.0,2,1,4,1,4,2,205.0
41.0,59389.0,1,1,4,1,1,1,284.0
25.0,-2008.0,2,5,5,5,1,2,401.0
41.0,45851.0,1,3,4,5,1,4,396.0
46.0,807309.0,2,2,4,3,6,5,196.0
76.0,235054.0,1,3,5,3,2,5,53.0
41.0,28767.0,1,5,4,5,1,1,86.0
64.0,614581.0,1,2,3,1,1,3,378.0
91.0,9452.0,1,2,2,1,6,1,595.0
83.0,755114.0,2,3,2,2,1,1,38.0
38.0,77995.0,1,4,5,1,1,6,225.0
31.0,738337.0,2,1,3,5,6,2,118.0
81.0,323721.0,2,2,3,2,6,5,625.0
79.0,225660.0,1,1,2,3,3,1,377.0
22.0,-397.0,1,4,4,5,1,1,110.0
46.0,147812.0,1,5,4,1,6,4,285.0
65.0,12663.0,1,1,4,1,1,1,504.0
51.0,333559.0,1,2,2,1,1,3,433.0
73.0,246193.0,1,3,4,2,3,5,580.0
66.0,16637.0,2,5,3,3,6,1,62.0
57.0,97742.0,2,1,1,1,1,1,141.0
54.0,55982.0,2,4,4,1,6,6,503.0
53.0,68955.0,1,1,4,4,1,2,395.0
34.0,80455.0,1,3,4,5,1,1,55.0
40.0,789999.0,2,2,4,5,6,3,416.0
56.0,32425.0,2,4,3,3,1,7,500.0
42.0,319338.0,1,3,2,3,2,5,160.0
71.0,88343.0,2,1,1,1,6,1,327.0
80.0,36062.0,1,1,4,3,6,1,48.0
41.0,997872.0,1,3,2,3,2,5,152.0
40.0,42149.0,2,1,4,1,1,1,584.0
22.0,943704.0,1,4,3,4,2,1,42.0
84.0,737916.0,2,4,3,4,3,5,319.0
28.0,904052.0,1,4,2,2,2,3,165.0
39.0,101334.0,1,5,4,1,1,6,22.0
53.0,10924.0,2,3,5,1,1,5,64.0
55.0,51153.0,1,4,4,1,1,6,501.0
32.0,69270.0,1,5,3,5,1,2,107.0
63.0,-3868.0,2,1,3,1,6,1,43.0
68.0,145310.0,1,5,3,1,6,7,156.0
81.0,639988.0,1,5,2,5,3,5,163.0
38.0,1032657.0,2,1,2,1,2,1,249.0
37.0,253325.0,1,1,1,3,3,1,290.0
44.0,885361.0,1,3,5,2,2,1,571.0
46.0,165707.0,1,3,4,1,1,1,306.0
85.0,240361.0,2,5,2,3,2,5,195.0
80.0,11281.0,2,1,4,1,6,2,310.0
67.0,40383.0,2,1,2,3,1,4,523.0
73.0,652101.0,2,1,4,2,4,2,175.0
23.0,14689.0,2,4,1,2,6,4,246.0
59.0,533939.0,1,4,4,1,3,1,96.0
92.0,32513.0,2,5,4,5,2,4,548.0
77.0,46320.0,1,2,2,5,2,3,211.0
43.0,-1974.0,2,4,2,1,1,1,47.0
71.0,970552.0,2,5,5,5,4,7,236.0
40.0,749432.0,1,2,4,4,4,5,410.0
72.0,825255.0,2,5,2,5,4,5,276.0
51.0,676945.0,2,5,5,4,1,3,281.0
40.0,94285.0,2,2,5,1,1,7,392.0
39.0,82112.0,2,1,1,1,6,1,81.0
48.0,363592.0,2,5,3,5,4,1,136.0
30.0,849407.0,2,5,2,2,1,2,339.0
82.0,302097.0,1,3,2,2,3,4,353.0
52.0,8145.0,1,5,4,1,1,5,548.0
36.0,601230.0,2,2,5,5,4,7,451.0
59.0,91887.0,2,3,3,5,6,4,60.0
85.0,85240.0,2,3,2,2,1,1,54.0
33.0,689801.0,2,5,2,3,3,1,624.0
53.0,41410.0,1,2,3,5,1,3,191.0
66.0,216363.0,1,1,1,3,3,5,138.0
47.0,71918.0,2,1,4,3,1,1,89.0
51.0,77988.0,2,3,2,3,1,5,647.0
44.0,38101.0,2,2,4,1,1,7,116.0
46.0,573504.0,1,1,4,3,1,1,211.0
74.0,392562.0,1,1,4,1,3,2,221.0
61.0,66926.0,2,5,3,1,6,3,366.0
38.0,21289.0,2,2,3,1,6,4,441.0
76.0,21164.0,1,3,5,5,1,7,500.0
81.0,13288.0,1,1,4,1,6,7,48.0
60.0,286541.0,1,4,4,2,1,7,569.0
59.0,573979.0,1,4,3,4,3,1,177.0
89.0,20889.0,2,4,5,5,6,6,121.0
70.0,50936.0,1,1,1,1,1,1,344.0
54.0,137289.0,1,3,2,1,1,3,47.0
87.0,588518.0,1,3,4,2,2,2,488.0
26.0,119635.0,2,1,3,4,1,1,454.0
21.0,21791.0,2,1,2,5,1,1,48.0
21.0,43157.0,2,1,2,5,1,1,40.0
41.0,145529.0,1,1,4,1,1,2,93.0
41.0,26397.0,1,1,4,1,1,1,476.0
52.0,100249.0,2,2,2,1,1,3,136.0
53.0,970078.0,1,4,3,3,4,6,497.0
79.0,293888.0,2,3,5,2,3,4,576.0
56.0,1062200.0,1,4,3,1,1,7,57.0
80.0,-121.0,2,3,3,5,6,4,310.0
88.0,607349.0,1,1,2,5,3,1,392.0
19.0,20444.0,1,4,3,5,1,1,306.0
52.0,46545.0,1,4,4,3,6,5,505.0
73.0,804210.0,2,1,4,2,1,2,568.0
18.0,179574.0,2,1,3,5,1,1,50.0
90.0,29483.0,2,1,1,5,2,1,218.0
37.0,111914.0,2,1,1,4,6,1,69.0
78.0,43511.0,1,3,2,1,6,7,248.0
49.0,-2524.0,2,4,5,4,1,2,448.0
30.0,20832.0,2,5,3,5,2,6,64.0
78.0,811277.0,1,3,2,1,6,7,268.0
54.0,595921.0,2,3,2,5,3,5,146.0
77.0,12619.0,2,4,5,1,6,3,445.0
26.0,662108.0,1,2,2,2,4,3,187.0
56.0,38507.0,2,2,2,1,1,4,175.0
73.0,826794.0,1,2,4,2,1,3,643.0
50.0,146727.0,1,5,5,1,1,3,276.0
32.0,321681.0,2,5,2,5,4,3,342.0
46.0,257781.0,2,5,4,3,1,4,35.0
32.0,99333.0,1,5,5,1,1,2,118.0
90.0,49891.0,2,1,4,5,2,3,554.0
89.0,1046006.0,1,4,4,1,3,6,115.0
47.0,375140.0,2,1,3,1,4,1,153.0
36.0,739951.0,2,3,4,5,3,1,243.0
74.0,305715.0,1,1,4,2,3,2,198.0
57.0,843085.0,2,1,1,2,1,3,91.0
19.0,122935.0,2,1,3,3,1,1,321.0
48.0,54884.0,1,3,4,3,1,3,309.0
47.0,67563.0,2,3,3,4,4,1,317.0
18.0,26112.0,2,3,5,1,3,3,446.0
37.0,417249.0,2,5,5,1,4,1,538.0
71.0,3934.0,2,4,2,3,6,3,48.0
20.0,7150.0,2,1,3,5,6,1,483.0
30.0,806750.0,2,1,2,5,4,1,172.0
76.0,-2087.0,2,2,4,2,6,5,611.0
42.0,51788.0,2,5,3,2,1,7,170.0
89.0,190258.0,2,2,4,3,4,3,605.0
21.0,417610.0,1,5,2,5,6,3,650.0
22.0,11646.0,2,5,5,5,1,2,444.0
85.0,94704.0,1,2,2,3,1,6,622.0
31.0,895848.0,1,4,3,5,2,1,51.0
20.0,61886.0,2,2,2,5,1,2,381.0
45.0,159058.0,1,3,3,4,2,3,318.0
40.0,132977.0,2,1,4,1,1,1,583.0
49.0,62417.0,1,5,2,1,1,4,523.0
40.0,245.0,1,4,2,1,1,4,214.0
27.0,1036009.0,2,4,2,2,4,3,184.0
40.0,105132.0,2,2,4,1,1,4,393.0
93.0,189070.0,2,3,2,1,6,7,482.0
70.0,455798.0,2,1,1,1,2,2,44.0
35.0,24783.0,2,3,1,2,3,1,580.0
59.0,152079.0,2,4,3,1,1,1,21.0
59.0,686611.0,1,4,4,2,1,5,55.0
35.0,31634.0,2,3,5,5,6,1,51.0
77.0,17546.0,1,5,4,1,6,5,373.0
70.0,34068.0,2,3,3,1,6,6,145.0
64.0,43934.0,2,4,4,1,1,6,63.0
87.0,439955.0,2,1,4,4,2,1,51.0
58.0,50199.0,1,1,2,1,1,1,241.0
23.0,11786.0,2,2,4,5,6,2,139.0
26.0,88915.0,2,1,3,5,1,2,456.0
45.0,651084.0,1,3,1,4,1,6,35.0
20.0,93793.0,2,1,1,1,1,1,45.0
88.0,5698.0,2,5,2,5,1,5,531.0
70.0,30711.0,2,1,3,1,6,1,91.0
38.0,58997.0,1,5,4,1,1,7,372.0
44.0,887153.0,1,3,5,2,2,5,154.0
75.0,34790.0,2,3,2,5,6,7,230.0
44.0,29284.0,2,5,1,1,6,3,214.0
53.0,101905.0,1,3,4,4,1,3,646.0
65.0,748157.0,1,1,2,3,3,2,578.0
57.0,768499.0,1,1,4,1,3,1,96.0
37.0,565881.0,2,3,2,3,1,1,491.0
49.0,473656.0,1,3,2,4,1,5,333.0
19.0,95093.0,1,4,2,5,1,5,608.0
20.0,17771.0,2,3,3,5,1,3,445.0
69.0,26944.0,1,1,3,1,6,1,97.0
71.0,148847.0,2,1,5,5,4,1,188.0
86.0,553481.0,1,5,2,2,2,4,164.0
83.0,590315.0,2,2,2,2,2,6,637.0
43.0,186599.0,2,4,5,5,1,3,422.0
45.0,1093.0,2,3,4,1,1,6,311.0
40.0,106048.0,2,4,3,1,1,1,127.0
24.0,75109.0,2,5,5,5,1,2,409.0
20.0,21102.0,1,5,2,5,1,1,170.0
35.0,857122.0,2,1,5,1,4,4,43.0
34.0,250734.0,1,2,2,3,1,4,437.0
45.0,449340.0,1,1,1,4,1,2,624.0
87.0,44088.0,1,5,5,1,6,6,421.0
21.0,297146.0,2,2,3,4,6,2,501.0
31.0,411188.0,2,1,3,5,2,2,633.0
81.0,742997.0,1,1,2,3,3,1,199.0
35.0,460697.0,1,4,1,4,3,3,440.0
40.0,43603.0,1,4,3,1,6,3,440.0
34.0,1020668.0,1,1,3,4,3,1,257.0
59.0,33278.0,1,4,5,1,6,1,506.0
44.0,206437.0,1,4,5,1,1,2,406.0
37.0,314689.0,1,5,3,1,6,1,447.0
70.0,636427.0,2,1,5,3,4,1,72.0
44.0,68546.0,1,4,4,3,1,1,80.0
46.0,100397.0,2,1,4,1,1,3,47.0
41.0,598869.0,2,2,3,3,6,5,452.0
30.0,51203.0,2,4,5,5,1,1,153.0
44.0,1014223.0,2,1,3,2,4,2,457.0
44.0,203766.0,2,4,4,5,1,1,99.0
82.0,210352.0,2,3,3,2,6,7,294.0
37.0,41501.0,1,5,3,5,1,4,170.0
58.0,52957.0,1,4,4,5,1,1,273.0
52.0,126546.0,1,5,2,3,1,7,57.0
44.0,-4648.0,1,1,4,1,1,1,75.0
53.0,135626.0,2,2,2,3,1,1,358.0
58.0,46749.0,1,4,3,5,6,1,185.0
65.0,35295.0,1,1,4,1,6,6,123.0
35.0,642848.0,1,4,5,3,6,3,454.0
45.0,71318.0,1,5,5,1,1,5,359.0
82.0,700186.0,2,4,2,3,3,5,88.0
20.0,5848.0,2,2,2,5,1,7,362.0
52.0,902871.0,2,2,1,3,4,7,182.0
31.0,27249.0,1,3,5,5,1,5,284.0
45.0,1037953.0,2,5,3,2,4,3,132.0
39.0,1188.0,2,5,4,1,1,1,362.0
24.0,19323.0,2,2,4,5,1,3,148.0
61.0,207224.0,2,5,5,1,1,1,98.0
69.0,590197.0,1,4,1,1,2,4,128.0
50.0,136751.0,1,5,2,3,1,2,606.0
64.0,22552.0,1,1,4,1,6,2,42.0
47.0,907326.0,1,2,2,2,2,2,38.0
23.0,870613.0,2,5,3,4,4,1,407.0
41.0,44028.0,1,1,1,2,3,2,512.0
75.0,32768.0,1,1,5,5,1,1,6.0
86.0,68543.0,2,2,2,3,1,1,648.0
89.0,691357.0,1,3,4,3,2,5,485.0
94.0,28935.0,1,3,3,4,6,7,315.0
74.0,315782.0,2,5,4,2,3,5,278.0
56.0,850094.0,2,4,4,1,1,6,490.0
44.0,959938.0,2,2,3,1,3,7,522.0
40.0,30434.0,2,1,3,1,6,2,327.0
81.0,705389.0,1,3,2,2,3,4,78.0
37.0,746919.0,1,4,5,2,4,6,206.0
45.0,350385.0,2,5,3,2,4,2,140.0
26.0,19868.0,2,1,2,5,6,4,16.0
61.0,846634.0,1,4,1,2,1,5,278.0
24.0,4888.0,1,2,4,5,6,4,4.0
61.0,24458.0,1,4,5,1,6,3,557.0
31.0,152897.0,2,3,2,1,4,5,351.0
30.0,98774.0,2,5,2,1,6,1,181.0
91.0,18830.0,1,5,4,5,2,3,542.0
55.0,383649.0,1,1,4,5,3,5,121.0
47.0,1073935.0,2,1,2,2,4,2,157.0
66.0,696964.0,1,1,2,3,3,1,516.0
63.0,1013092.0,2,2,3,1,3,6,378.0
58.0,28211.0,1,1,2,5,1,3,227.0
28.0,23003.0,2,4,3,5,1,1,355.0
44.0,150780.0,2,4,4,3,1,3,551.0
55.0,307218.0,1,5,2,1,1,2,523.0
45.0,898933.0,2,1,3,4,4,2,125.0
69.0,17179.0,1,3,1,5,6,5,302.0
30.0,141149.0,1,1,4,1,1,7,457.0
38.0,1063717.0,1,3,2,1,2,4,40.0
70.0,342075.0,2,5,5,5,4,1,478.0
41.0,122164.0,1,4,4,3,1,6,71.0
49.0,-5930.0,2,4,4,5,1,3,502.0
75.0,16640.0,2,4,5,2,6,5,263.0
79.0,264078.0,2,5,4,3,3,3,272.0
84.0,44713.0,1,2,2,3,1,6,555.0
78.0,-549.0,2,2,2,1,6,1,149.0
79.0,815946.0,1,1,2,2,1,2,371.0
44.0,848802.0,2,4,3,5,3,3,414.0
94.0,913546.0,1,3,4,5,2,7,270.0
25.0,618008.0,1,3,3,4,2,5,2.0
35.0,710503.0,2,2,1,2,3,4,476.0
50.0,15572.0,2,1,5,5,1,1,438.0
59.0,507151.0,2,5,5,3,2,2,138.0
36.0,36135.0,1,1,5,1,6,5,263.0
37.0,301502.0,2,3,5,1,4,1,91.0
48.0,40903.0,2,1,5,1,1,7,216.0
36.0,40430.0,1,1,5,5,6,6,43.0
42.0,385851.0,2,2,4,3,1,7,282.0
89.0,608747.0,1,4,3,2,2,4,162.0
46.0,12352.0,2,3,4,3,6,5,324.0
43.0,66138.0,2,3,2,3,1,6,141.0
45.0,200293.0,2,3,4,3,6,3,18.0
54.0,39508.0,1,4,4,4,1,7,410.0
53.0,75329.0,2,2,5,5,1,1,355.0
40.0,7339.0,1,2,5,1,1,6,394.0
41.0,251336.0,2,5,2,1,2,6,551.0
22.0,39611.0,1,2,4,5,1,2,134.0
68.0,18452.0,1,3,2,1,6,6,364.0
77.0,260470.0,2,1,4,3,4,7,360.0
74.0,24690.0,2,5,2,5,6,5,13.0
81.0,405157.0,2,2,2,5,3,6,193.0
40.0,168254.0,2,2,1,1,6,3,321.0
37.0,248462.0,1,5,1,2,6,6,495.0
81.0,28237.0,2,3,3,2,6,6,495.0
89.0,715417.0,1,2,3,3,2,3,424.0
64.0,848248.0,1,4,2,1,1,2,334.0
89.0,908953.0,1,2,1,5,2,3,489.0
93.0,394329.0,2,1,4,5,2,3,128.0
76.0,904620.0,2,2,4,2,2,1,289.0
24.0,728.0,2,4,1,2,6,1,247.0
27.0,68186.0,1,3,2,2,6,6,361.0
59.0,30651.0,2,5,4,2,3,1,5.0
37.0,716167.0,2,5,5,5,6,4,410.0
55.0,36725.0,2,2,4,4,6,1,196.0
91.0,194243.0,1,2,2,4,6,2,200.0
35.0,48088.0,1,3,2,3,1,2,426.0
82.0,32091.0,1,1,5,2,3,2,51.0
43.0,1043643.0,1,1,4,3,1,4,90.0
28.0,29519.0,2,1,5,5,2,1,26.0
27.0,21482.0,1,3,4,5,1,5,525.0
41.0,47586.0,1,4,4,1,1,1,540.0
75.0,11080.0,1,4,5,1,1,5,277.0
89.0,619671.0,2,2,1,5,3,3,508.0
23.0,42670.0,2,5,4,5,6,2,431.0
22.0,196272.0,2,3,5,5,3,4,432.0
42.0,10520.0,1,1,3,1,1,1,466.0
53.0,21340.0,2,4,4,5,6,2,500.0
20.0,429268.0,2,5,3,5,1,1,171.0
46.0,-3359.0,2,2,5,1,1,5,216.0
58.0,696507.0,1,4,3,4,1,7,288.0
39.0,160072.0,1,5,4,1,1,7,456.0
87.0,403216.0,2,2,1,5,3,3,270.0
51.0,108780.0,2,4,2,3,1,7,51.0
55.0,293532.0,1,3,2,1,2,5,150.0
39.0,75413.0,2,3,5,1,4,5,101.0
50.0,113780.0,1,5,5,4,1,7,524.0
44.0,-351.0,1,2,3,5,1,7,477.0
62.0,136412.0,1,4,4,3,1,2,647.0
94.0,656523.0,2,5,5,5,4,3,347.0
38.0,122901.0,2,2,3,1,1,7,450.0
77.0,86117.0,1,5,5,1,1,6,387.0
18.0,546580.0,1,3,2,5,6,4,339.0
80.0,293885.0,2,5,2,3,3,1,358.0
67.0,306940.0,1,1,4,3,3,3,499.0
70.0,27069.0,2,5,5,3,4,2,248.0
34.0,142261.0,2,5,2,3,1,4,195.0
57.0,1012303.0,2,4,3,1,3,1,43.0
39.0,406353.0,1,4,2,2,2,1,217.0
47.0,54132.0,1,1,4,1,1,2,64.0
87.0,655435.0,1,3,3,3,2,5,649.0
81.0,784688.0,1,1,5,1,3,3,474.0
40.0,146880.0,2,3,4,1,1,4,572.0
50.0,293008.0,2,5,2,4,2,7,529.0
65.0,245473.0,2,1,2,3,1,6,148.0
88.0,42128.0,1,5,1,2,3,5,245.0
78.0,585140.0,1,2,4,1,2,1,597.0
70.0,633355.0,1,2,2,1,4,6,322.0
51.0,275558.0,1,3,2,1,1,5,623.0
28.0,849345.0,2,5,2,5,4,6,373.0
70.0,473237.0,2,4,4,4,6,7,273.0
47.0,20025.0,1,2,4,1,6,5,226.0
71.0,20570.0,2,3,3,5,6,5,98.0
69.0,4919.0,2,1,2,1,6,1,61.0
87.0,25507.0,1,4,2,1,1,6,185.0
47.0,31264.0,2,2,4,3,1,2,164.0
60.0,26177.0,1,1,4,4,3,1,473.0
59.0,202803.0,2,4,1,1,1,1,234.0
45.0,178623.0,1,5,1,1,1,3,587.0
67.0,92161.0,2,4,5,1,4,5,403.0
42.0,562468.0,1,3,2,1,2,5,164.0
48.0,322929.0,2,1,2,2,4,4,38.0
88.0,309383.0,2,2,1,2,3,3,431.0
44.0,764743.0,2,2,3,2,3,7,243.0
35.0,485096.0,1,1,5,4,6,4,271.0
56.0,89572.0,1,5,4,1,1,1,579.0
72.0,33050.0,2,1,5,2,6,2,211.0
58.0,-854.0,2,4,4,2,1,1,279.0
84.0,1070671.0,2,5,2,3,2,6,165.0
69.0,1027252.0,1,4,3,1,2,4,619.0
35.0,844632.0,2,1,4,5,4,6,84.0
49.0,54409.0,2,1,2,3,1,1,631.0
89.0,716645.0,2,3,1,5,6,6,219.0
70.0,229680.0,2,1,3,3,2,1,56.0
89.0,17363.0,2,5,5,1,6,5,540.0
48.0,35113.0,1,5,4,1,1,7,126.0
73.0,6128.0,2,3,2,5,6,5,16.0
87.0,46574.0,1,1,5,1,6,1,540.0
78.0,6040.0,2,2,5,5,1,3,23.0
