AGEP,PINCP,SEX,RAC1P_RECODED,SCHL_RECODED,MAR,ESR,POBP_RECODED,PWGTP
22,9049.0,2,4,1,5,1.0,3,92
48,31038.0,1,1,2,1,1.0,1,316
53,36414.0,2,1,5,1,1.0,4,69
82,4906.0,2,1,1,2,6.0,2,19
18,-5662.0,1,5,3,5,1.0,1,89
73,15826.0,2,5,3,1,6.0,1,24
42,167064.0,2,1,4,3,6.0,2,86
47,-4460.0,2,4,2,5,6.0,1,61
94,34348.0,1,5,4,1,1.0,2,207
25,133033.0,1,5,3,5,1.0,1,152
81,29169.0,2,1,3,2,6.0,2,62
83,52257.0,2,4,5,1,1.0,2,54
67,160574.0,2,1,4,1,1.0,5,24
21,84632.0,1,1,3,2,6.0,7,65
34,66472.0,2,5,4,5,4.0,1,63
53,42855.0,2,3,3,1,1.0,5,373
79,71942.0,1,3,4,5,6.0,1,72
18,-6900.0,1,5,3,5,1.0,1,113
30,61217.0,1,5,2,5,1.0,1,34
34,127849.0,1,3,5,1,1.0,5,56
36,195512.0,1,3,4,1,1.0,5,82
44,-6900.0,2,1,4,3,6.0,2,22
71,86908.0,2,5,4,5,1.0,1,52
25,57708.0,2,1,5,1,1.0,1,56
67,22536.0,2,1,4,3,1.0,2,46
56,62014.0,1,3,2,1,1.0,1,103
38,52361.0,1,1,2,3,1.0,1,224
38,59752.0,2,4,3,5,3.0,1,73
77,65363.0,2,1,3,2,6.0,2,104
29,56028.0,1,4,2,5,1.0,1,257
20,95298.0,1,5,5,5,1.0,1,146
74,55327.0,2,1,2,3,6.0,5,22
74,14537.0,2,4,1,4,6.0,6,46
77,3373.0,1,5,1,5,6.0,3,108
18,14858.0,2,4,3,5,6.0,1,107
78,8524.0,2,4,3,1,1.0,1,55
26,3399.0,2,1,3,1,6.0,1,80
53,61094.0,2,1,2,1,6.0,4,292
19,2763.0,1,4,3,5,1.0,3,65
18,4045.0,1,5,2,5,6.0,1,4
63,6622.0,2,5,1,4,6.0,6,68
60,6156.0,1,1,3,5,1.0,1,102
25,7432.0,2,1,3,5,6.0,1,59
61,36537.0,2,3,4,3,1.0,6,106
83,47743.0,2,1,4,1,6.0,1,60
19,2641.0,1,5,3,5,6.0,1,49
68,113861.0,1,3,4,1,1.0,1,114
43,3679.0,2,5,2,3,6.0,1,15
60,-6900.0,2,4,1,5,6.0,3,120
21,88231.0,1,4,1,1,6.0,5,124
62,1165.0,2,5,3,5,6.0,1,114
65,214816.0,2,1,4,1,6.0,7,54
20,68864.0,1,5,3,5,4.0,1,46
18,8311.0,1,5,2,5,1.0,1,52
84,42643.0,2,5,1,5,1.0,3,135
35,139424.0,1,1,5,1,1.0,1,189
72,71850.0,1,1,4,2,6.0,2,51
77,968.0,2,4,1,2,6.0,3,117
58,67689.0,2,4,4,1,1.0,1,93
23,93389.0,1,3,5,5,1.0,1,356
67,69097.0,1,1,4,1,1.0,2,26
68,130930.0,1,3,2,5,6.0,1,122
84,13569.0,2,5,1,4,6.0,1,63
52,81582.0,2,1,4,1,1.0,1,95
54,-802.0,2,5,3,5,6.0,1,243
76,5292.0,2,4,4,1,1.0,2,63
72,-2318.0,2,5,1,5,6.0,3,109
30,44019.0,2,5,1,3,6.0,1,31
83,-1643.0,2,5,2,5,6.0,1,71
92,8652.0,2,1,3,5,6.0,1,75
80,61236.0,1,5,1,5,6.0,5,222
44,12517.0,1,1,5,1,1.0,5,109
46,89621.0,2,1,4,2,6.0,2,179
35,36909.0,1,5,4,1,1.0,1,77
70,54807.0,2,5,3,1,6.0,3,73
26,67767.0,2,3,3,5,1.0,1,373
67,-6900.0,2,1,5,5,4.0,1,42
41,30080.0,1,5,3,1,1.0,6,95
72,18588.0,2,3,3,5,6.0,1,97
94,6126.0,2,1,2,2,6.0,1,21
39,56834.0,1,3,5,1,1.0,5,57
23,1158.0,2,5,3,5,6.0,1,139
69,6887.0,2,5,4,5,6.0,1,192
69,115994.0,1,1,2,5,1.0,2,187
51,12640.0,1,5,1,5,6.0,3,99
67,133915.0,1,5,4,5,1.0,1,115
66,13061.0,2,1,4,5,1.0,5,73
18,18208.0,1,5,4,5,1.0,1,127
53,190416.0,2,3,4,1,1.0,5,91
42,30076.0,2,1,5,1,1.0,5,116
32,13930.0,2,3,4,1,6.0,1,82
66,16674.0,1,2,2,5,6.0,1,79
36,14554.0,1,5,3,3,1.0,1,78
30,-3645.0,2,4,3,5,1.0,1,185
85,-6900.0,2,5,3,5,6.0,2,86
59,6046.0,2,1,3,5,6.0,1,70
48,97428.0,1,5,5,1,1.0,3,73
75,149699.0,1,3,4,1,1.0,5,19
71,9905.0,2,1,4,2,6.0,1,99
18,19334.0,2,4,3,5,6.0,1,108
19,41318.0,1,1,4,5,1.0,6,81
29,53543.0,1,3,5,5,1.0,2,71
38,46390.0,2,5,4,4,1.0,1,86
30,1482.0,2,1,3,1,1.0,2,107
33,67025.0,1,1,5,1,1.0,5,96
43,119808.0,2,1,4,5,1.0,1,107
42,12634.0,1,3,4,1,1.0,5,58
31,7506.0,2,1,4,2,6.0,2,77
68,22565.0,2,4,1,2,6.0,6,44
69,51700.0,2,3,4,1,6.0,5,44
20,-1761.0,2,4,3,5,6.0,1,30
33,3981.0,2,5,1,5,6.0,1,95
47,1638.0,2,5,4,5,4.0,1,33
58,2.0,1,3,5,5,2.0,5,164
44,1097.0,1,1,3,5,6.0,1,103
71,14675.0,1,1,4,1,1.0,1,119
62,2584.0,2,1,2,2,6.0,2,40
41,238576.0,1,1,3,1,1.0,2,99
44,81605.0,1,5,4,5,1.0,6,128
18,-1533.0,1,5,3,5,1.0,1,186
41,198984.0,1,3,2,1,1.0,5,132
62,188.0,2,1,4,4,1.0,1,59
65,1552.0,2,1,1,1,6.0,3,91
48,173882.0,2,1,3,5,1.0,1,47
23,1317.0,2,1,1,3,6.0,2,30
67,6361.0,2,1,3,5,6.0,2,64
44,218822.0,1,1,4,1,1.0,1,118
26,41830.0,2,3,1,1,1.0,5,134
38,46964.0,2,5,5,4,6.0,5,84
46,13197.0,2,1,5,5,1.0,1,88
29,11922.0,1,1,2,5,6.0,2,30
18,3654.0,1,5,3,5,6.0,1,30
42,-4565.0,2,5,3,5,1.0,1,209
40,67305.0,1,3,4,1,1.0,5,56
31,137145.0,1,3,4,1,1.0,5,95
30,68703.0,1,3,5,1,1.0,2,48
69,5501.0,2,4,1,4,6.0,2,70
64,17463.0,1,1,4,1,1.0,1,99
43,2197.0,2,4,1,4,6.0,3,62
65,26496.0,1,1,4,1,1.0,1,100
57,-6900.0,2,5,5,3,6.0,2,103
23,15493.0,1,5,4,5,1.0,1,116
35,92612.0,1,5,3,5,1.0,1,403
36,114808.0,1,3,5,1,1.0,5,68
91,92862.0,1,1,3,1,1.0,1,272
83,193395.0,2,1,1,3,6.0,4,53
32,219121.0,1,3,4,5,1.0,5,58
18,61587.0,2,1,3,4,4.0,1,31
42,9032.0,1,2,1,5,6.0,1,199
28,62033.0,1,3,5,1,1.0,5,160
73,-6900.0,2,5,2,1,6.0,1,15
59,37478.0,2,1,4,5,1.0,5,98
28,102221.0,2,3,2,5,1.0,1,219
18,193775.0,2,1,4,1,1.0,1,43
31,89006.0,2,1,3,2,6.0,2,18
71,153852.0,2,1,4,1,6.0,2,36
48,90020.0,1,3,3,1,1.0,1,89
33,-4107.0,1,4,2,5,6.0,6,117
60,65589.0,1,1,4,1,6.0,1,20
29,75492.0,2,4,3,5,6.0,1,342
36,-4158.0,1,1,2,5,1.0,1,135
69,-2343.0,2,1,2,2,6.0,2,83
50,29524.0,2,1,4,1,6.0,1,65
46,181648.0,1,3,4,1,1.0,2,238
46,5717.0,1,1,2,5,6.0,2,89
49,11168.0,2,1,1,5,6.0,2,107
59,-276.0,1,2,3,1,6.0,1,92
61,14116.0,1,1,4,1,1.0,1,116
47,23144.0,1,5,3,5,6.0,1,329
74,61620.0,2,3,4,1,6.0,1,57
48,28721.0,1,1,3,5,1.0,1,97
24,73230.0,2,3,5,5,1.0,5,45
40,11910.0,1,1,2,5,6.0,1,64
84,-4224.0,2,5,1,2,6.0,4,21
34,43302.0,2,1,3,2,6.0,2,10
39,182011.0,1,3,4,1,1.0,1,55
33,145058.0,1,4,3,1,1.0,1,107
80,165797.0,1,3,4,1,1.0,5,56
62,4077.0,2,5,3,5,6.0,1,218
54,9747.0,2,5,2,5,1.0,1,110
32,28647.0,1,5,2,1,1.0,1,139
65,17897.0,2,5,1,4,1.0,4,143
64,94102.0,1,4,2,1,1.0,1,48
28,29308.0,1,5,4,1,1.0,4,71
69,65250.0,2,4,4,1,1.0,1,70
22,25621.0,1,3,3,5,3.0,1,49
54,21895.0,1,1,4,5,1.0,2,48
38,35425.0,1,3,5,1,1.0,5,62
28,65642.0,1,5,3,5,1.0,1,40
48,45274.0,1,1,4,1,1.0,5,62
80,34432.0,2,1,4,3,6.0,4,184
78,5018.0,2,1,3,2,6.0,3,17
63,68467.0,1,5,2,1,3.0,1,42
30,26704.0,1,1,3,5,4.0,1,82
66,127304.0,2,1,2,5,1.0,2,127
65,-6900.0,2,4,3,5,6.0,6,55
56,156237.0,1,3,4,1,1.0,5,62
88,5393.0,2,1,2,2,6.0,2,265
22,10361.0,2,2,2,5,6.0,1,202
38,-2784.0,1,1,4,1,6.0,6,319
77,4046.0,2,5,1,4,6.0,3,97
43,109324.0,1,1,4,1,1.0,1,110
50,7512.0,1,1,3,1,6.0,2,42
60,-1766.0,2,4,3,4,4.0,3,229
58,24953.0,2,1,2,3,6.0,2,16
39,81401.0,1,5,3,5,1.0,5,63
79,7433.0,2,1,3,2,6.0,2,73
83,11246.0,2,1,2,5,6.0,4,219
66,-5672.0,2,5,3,3,6.0,1,47
59,3856.0,2,4,3,1,1.0,3,40
51,109548.0,1,3,5,1,3.0,5,386
47,156776.0,1,1,3,1,6.0,2,84
43,15084.0,2,5,2,3,6.0,1,50
35,-445.0,2,1,3,2,6.0,2,86
30,194584.0,1,3,4,1,6.0,5,74
89,95099.0,1,1,3,2,6.0,1,193
70,52946.0,1,3,4,1,1.0,5,94
19,-1141.0,1,4,2,5,1.0,1,99
87,10147.0,1,2,2,3,6.0,6,98
69,35382.0,1,4,3,5,1.0,6,90
36,16601.0,1,4,2,5,1.0,1,131
24,75159.0,1,5,3,5,1.0,1,89
76,129171.0,1,1,5,1,1.0,5,163
68,5202.0,2,1,2,5,1.0,6,78
71,39537.0,2,5,3,5,4.0,1,63
31,18854.0,1,3,5,1,1.0,5,71
41,35012.0,1,3,4,1,1.0,5,95
37,6383.0,1,2,2,3,6.0,5,66
59,66529.0,2,1,3,1,2.0,1,96
64,20315.0,1,5,3,5,1.0,6,59
35,-6900.0,2,4,1,5,6.0,2,110
50,11276.0,2,5,4,1,6.0,6,156
36,11733.0,1,1,2,5,4.0,5,113
18,-6900.0,2,5,3,5,6.0,1,198
47,2405.0,2,1,4,2,2.0,2,49
68,-2274.0,2,2,3,3,6.0,1,49
42,20149.0,2,3,5,1,1.0,5,50
48,85548.0,1,1,4,1,1.0,2,178
44,37999.0,1,1,4,1,6.0,1,141
66,165967.0,2,1,5,1,1.0,2,15
81,124196.0,2,1,4,1,1.0,1,96
21,15952.0,2,1,4,1,4.0,4,159
52,-6900.0,1,4,1,5,6.0,6,409
46,17267.0,1,4,3,1,1.0,1,51
34,35550.0,1,1,3,1,1.0,1,23
62,69167.0,1,1,3,1,6.0,2,70
28,16747.0,1,4,1,4,1.0,3,66
77,5131.0,1,4,1,1,1.0,3,140
32,38061.0,1,1,4,1,1.0,5,103
62,87138.0,1,1,3,5,6.0,1,277
57,100181.0,2,1,4,1,1.0,2,50
76,2200.0,2,5,3,5,6.0,1,40
34,49628.0,1,1,5,1,1.0,2,79
71,44618.0,1,1,5,1,6.0,1,16
54,1709.0,2,5,2,3,6.0,6,12
56,57883.0,2,1,4,1,1.0,6,71
67,-5969.0,1,5,1,1,6.0,6,158
35,120032.0,1,1,3,1,1.0,3,86
30,40989.0,2,5,1,5,6.0,1,109
29,-1449.0,2,1,2,5,1.0,1,139
34,1196.0,1,4,4,5,1.0,1,93
50,8010.0,2,4,1,2,6.0,1,111
81,28874.0,2,4,1,3,4.0,7,90
77,-2377.0,2,1,5,3,6.0,2,115
49,120488.0,2,1,2,2,6.0,4,111
56,-6252.0,1,4,3,5,1.0,1,97
67,128705.0,2,3,4,1,1.0,1,99
34,31294.0,1,5,2,5,6.0,1,126
67,43081.0,1,5,4,1,1.0,1,457
73,62058.0,1,1,3,5,1.0,1,109
39,13229.0,2,3,1,3,1.0,2,26
69,19351.0,1,1,2,5,1.0,1,103
37,212764.0,2,1,4,1,1.0,1,99
32,4367.0,1,5,4,5,1.0,1,295
75,6017.0,2,5,1,5,6.0,3,73
50,-4410.0,2,4,3,5,3.0,1,139
36,-6360.0,2,1,4,1,1.0,1,100
41,101743.0,1,4,4,1,2.0,2,100
55,33878.0,1,4,1,5,1.0,1,493
40,27638.0,2,3,4,5,1.0,1,323
30,230952.0,2,1,3,5,6.0,2,49
58,32507.0,2,1,4,3,6.0,5,281
55,55485.0,1,1,3,1,1.0,2,64
89,-662.0,2,1,2,2,6.0,2,273
69,-2361.0,2,5,2,1,6.0,1,78
31,8857.0,2,1,3,1,1.0,1,107
43,2125.0,1,5,1,3,6.0,1,43
78,-6900.0,1,4,1,5,1.0,3,126
43,71661.0,1,3,4,5,1.0,5,103
40,13983.0,1,2,3,1,1.0,1,101
67,64126.0,1,3,4,1,1.0,5,55
18,11493.0,2,4,3,5,1.0,1,78
44,57853.0,1,4,4,1,6.0,5,90
33,58725.0,1,1,3,1,1.0,2,75
22,120291.0,1,1,3,1,1.0,1,62
58,-5096.0,2,5,1,2,3.0,2,8
31,93188.0,2,3,4,1,1.0,5,84
24,54592.0,1,3,3,5,1.0,1,89
19,-4894.0,1,5,4,5,1.0,1,106
40,46594.0,2,1,4,5,1.0,1,116
74,134743.0,1,1,4,5,1.0,1,204
38,85960.0,1,3,4,1,1.0,5,64
30,85234.0,1,1,3,1,1.0,2,104
78,-6900.0,2,1,1,2,6.0,2,98
79,25209.0,1,1,4,5,4.0,4,245
44,1477.0,1,1,3,5,3.0,1,61
57,4418.0,1,4,4,1,1.0,1,162
37,229724.0,2,3,5,2,6.0,3,36
59,57634.0,1,3,5,4,1.0,3,73
42,50479.0,1,3,3,1,1.0,1,106
63,27528.0,1,3,1,1,1.0,5,104
53,103681.0,1,5,2,3,1.0,1,90
37,86284.0,1,3,4,1,1.0,1,43
57,42939.0,1,3,4,1,1.0,5,82
37,17497.0,1,5,4,5,1.0,1,71
52,53581.0,1,2,2,5,1.0,1,97
56,15244.0,1,3,4,1,1.0,5,64
28,22056.0,1,4,3,5,1.0,2,99
77,14562.0,2,5,3,1,1.0,6,191
23,69237.0,2,4,3,1,3.0,1,98
33,-4323.0,2,5,2,5,1.0,1,98
72,12188.0,2,1,4,1,2.0,6,151
91,-1786.0,1,1,3,5,6.0,4,61
69,217470.0,1,1,4,1,1.0,7,225
19,105669.0,1,5,4,5,1.0,1,117
66,180944.0,1,4,3,3,1.0,6,107
33,93971.0,1,3,4,1,1.0,5,104
51,1946.0,2,1,3,4,6.0,3,94
66,96526.0,2,1,4,2,6.0,2,48
55,3813.0,1,4,2,5,1.0,1,33
76,1473.0,1,4,4,5,6.0,1,85
67,50722.0,1,2,4,5,1.0,1,23
29,87977.0,1,2,3,5,2.0,1,58
90,14949.0,2,5,4,2,6.0,2,80
65,42740.0,1,2,5,5,1.0,1,174
33,42799.0,1,3,5,1,1.0,6,54
80,73500.0,2,1,4,1,1.0,5,39
49,17848.0,1,4,2,5,6.0,3,52
27,-6900.0,2,5,1,2,6.0,1,84
27,4138.0,1,4,1,3,6.0,1,10
61,-572.0,2,4,1,5,6.0,3,73
88,5149.0,2,4,1,5,6.0,3,99
36,109245.0,2,1,3,1,3.0,7,71
20,8104.0,1,5,3,5,4.0,1,74
19,1428.0,1,5,3,5,1.0,1,105
68,1447.0,2,3,4,5,1.0,1,55
72,1700.0,2,4,1,3,6.0,3,68
23,9399.0,1,5,1,5,1.0,1,67
18,-6900.0,2,4,3,5,3.0,1,110
34,147606.0,2,3,5,5,1.0,5,119
69,24859.0,1,4,3,5,3.0,1,91
65,19947.0,1,3,5,1,1.0,5,43
27,8733.0,1,5,3,5,6.0,1,30
68,91459.0,1,4,2,5,1.0,1,84
76,84470.0,2,2,3,1,6.0,3,138
61,470.0,2,1,1,2,6.0,5,98
62,79563.0,2,5,4,1,1.0,1,95
52,33493.0,2,3,4,5,6.0,7,20
31,11364.0,2,1,1,2,6.0,1,72
46,27089.0,1,4,3,1,1.0,1,211
27,33482.0,1,1,2,3,6.0,2,226
45,-3491.0,2,5,3,5,3.0,1,26
24,52669.0,1,5,3,1,1.0,1,21
44,201918.0,1,3,5,1,1.0,1,17
64,16255.0,2,1,3,5,6.0,1,54
72,45847.0,2,1,5,1,6.0,2,84
46,2117.0,1,5,3,5,1.0,1,134
36,7496.0,2,1,2,1,6.0,3,82
79,75869.0,1,1,3,1,6.0,1,72
32,92587.0,1,1,5,1,1.0,1,129
65,26232.0,2,1,4,1,6.0,6,132
21,14710.0,2,5,3,5,1.0,1,100
39,42439.0,1,5,4,1,1.0,1,107
72,32134.0,1,1,4,1,1.0,2,54
21,72563.0,1,1,4,3,6.0,1,179
39,210168.0,1,3,4,1,1.0,1,138
75,26701.0,1,1,4,5,1.0,2,118
86,-2968.0,2,4,1,4,6.0,1,84
61,95090.0,1,1,4,5,1.0,1,85
24,4732.0,2,5,1,5,6.0,3,69
67,5707.0,2,3,1,1,6.0,5,1
70,19152.0,2,4,3,1,3.0,1,33
19,76651.0,1,3,5,1,1.0,5,69
33,9144.0,1,1,3,5,6.0,1,29
33,129384.0,2,1,4,5,6.0,1,109
63,102.0,1,5,3,5,1.0,1,151
75,-1296.0,2,1,3,2,6.0,2,34
78,28594.0,1,1,4,1,1.0,1,82
54,5018.0,2,1,3,5,3.0,1,147
88,11694.0,2,1,4,1,6.0,2,63
48,79094.0,1,3,4,1,1.0,5,115
55,40742.0,2,1,1,1,1.0,1,368
18,1807.0,2,4,3,2,3.0,1,3
45,35539.0,1,3,2,1,1.0,5,46
45,37133.0,2,5,3,1,1.0,1,110
49,19503.0,1,5,3,5,1.0,6,116
61,36938.0,2,1,4,1,1.0,5,211
67,236723.0,1,2,2,1,1.0,1,84
19,1141.0,1,5,2,5,1.0,1,104
49,63611.0,1,1,4,1,3.0,5,32
36,26920.0,1,1,2,1,1.0,1,227
67,15672.0,2,4,1,4,6.0,3,59
61,16381.0,2,4,1,5,6.0,3,99
71,-1991.0,2,1,3,2,6.0,2,71
27,51989.0,1,1,5,1,6.0,5,88
40,2485.0,2,4,5,5,6.0,1,233
76,69232.0,1,1,5,1,1.0,5,74
67,46766.0,2,1,3,1,6.0,1,66
33,19004.0,1,5,4,5,1.0,1,108
59,8318.0,1,5,1,2,6.0,6,77
81,689.0,2,5,3,5,1.0,3,122
60,40784.0,2,1,3,3,6.0,3,52
19,24116.0,1,1,4,1,1.0,2,124
56,435887.0,1,3,2,5,1.0,1,275
68,66081.0,1,3,5,1,1.0,5,86
67,26873.0,1,5,1,1,1.0,3,210
28,68420.0,1,1,4,1,1.0,1,98
31,128378.0,1,4,3,1,1.0,6,108
65,548.0,2,4,1,2,6.0,3,64
40,5910.0,2,5,2,5,6.0,1,97
64,77945.0,1,1,4,1,1.0,1,302
44,69856.0,2,1,4,1,1.0,1,50
34,40805.0,2,4,3,1,1.0,1,43
41,26496.0,2,5,3,5,1.0,1,166
63,10706.0,2,1,3,2,6.0,2,17
49,44504.0,2,1,4,1,1.0,1,115
71,184942.0,1,1,2,4,6.0,1,89
24,19481.0,2,2,3,5,6.0,3,39
38,25731.0,2,3,3,1,6.0,1,88
21,968.0,2,4,3,5,6.0,3,89
64,59339.0,2,5,4,1,1.0,5,135
31,-6900.0,1,1,2,5,1.0,1,94
77,62520.0,2,5,3,3,6.0,2,51
52,28471.0,1,4,3,5,1.0,2,41
18,-2292.0,1,5,3,5,6.0,1,58
20,-6900.0,2,4,3,5,6.0,1,73
19,-884.0,2,1,3,5,3.0,2,26
22,32336.0,1,4,4,5,1.0,3,124
89,6792.0,1,1,2,2,6.0,2,34
60,167742.0,2,1,4,1,1.0,2,53
32,33760.0,1,3,4,1,1.0,1,99
51,41307.0,1,3,4,1,1.0,5,80
22,3762.0,1,5,2,5,1.0,1,54
41,-615.0,1,1,2,5,6.0,1,81
87,82619.0,1,3,4,1,6.0,5,112
37,127634.0,1,2,2,3,6.0,1,74
81,-4828.0,2,4,3,5,6.0,3,141
37,-885.0,2,4,1,1,6.0,3,222
20,63978.0,2,5,3,5,3.0,6,56
34,-4238.0,1,3,4,1,1.0,2,40
39,60353.0,2,5,4,3,1.0,2,88
41,8673.0,2,5,4,2,6.0,5,67
82,106055.0,1,1,4,1,6.0,2,33
73,21671.0,1,1,2,1,1.0,1,70
94,-5403.0,1,2,2,5,2.0,1,68
42,16851.0,2,5,3,2,6.0,1,76
38,109000.0,1,1,3,5,6.0,1,104
34,24354.0,2,5,1,5,6.0,3,106
35,40813.0,2,4,2,5,6.0,1,448
53,3195.0,1,2,3,5,1.0,1,43
44,37708.0,1,4,4,5,2.0,1,204
67,1084.0,2,1,3,5,1.0,2,66
88,8783.0,2,5,1,2,6.0,2,31
44,308655.0,2,1,2,3,2.0,2,1
21,-121.0,2,2,3,5,1.0,1,13
46,27970.0,1,5,3,5,1.0,1,243
63,-156.0,2,4,3,5,1.0,6,90
66,39586.0,1,3,4,1,1.0,2,43
55,-6900.0,2,5,3,3,6.0,1,113
77,3917.0,2,2,4,5,6.0,4,62
69,9967.0,2,3,4,1,6.0,2,64
