AGEP,PINCP,SEX,RAC1P_RECODED,SCHL_RECODED,MAR,ESR,POBP_RECODED,PWGTP
32,100000.0,2,3,4,1,1.0,1,57
32,41600.0,2,4,4,5,1.0,2,153
72,10.0,1,4,2,2,1.0,5,35
31,83000.0,2,3,3,1,6.0,1,71
56,12000.0,1,3,1,1,1.0,1,47
47,60000.0,1,1,2,5,1.0,1,81
39,115000.0,2,1,3,1,1.0,1,54
61,423000.0,2,5,4,1,6.0,5,174
53,19000.0,1,1,3,5,1.0,3,124
56,5000.0,1,1,3,1,6.0,1,37
36,0.0,2,5,3,1,6.0,1,79
19,50000.0,1,1,3,1,1.0,1,55
48,48500.0,1,3,5,1,1.0,1,55
56,1200.0,2,5,3,5,6.0,5,61
67,639000.0,2,4,4,1,1.0,1,48
30,71000.0,1,1,2,1,1.0,3,137
58,30000.0,1,5,1,5,1.0,2,45
68,48400.0,1,1,3,1,6.0,7,61
53,49000.0,2,3,1,1,1.0,3,91
32,323600.0,1,1,4,1,6.0,5,127
64,2300.0,1,5,5,5,1.0,1,50
59,42000.0,1,1,1,5,6.0,2,65
31,18900.0,1,1,2,2,1.0,1,190
53,44400.0,2,4,4,5,1.0,1,143
82,25000.0,1,1,4,1,1.0,2,57
34,40000.0,2,4,3,1,1.0,1,98
47,65000.0,2,1,3,5,1.0,1,64
81,160000.0,2,1,3,5,6.0,1,78
20,18000.0,1,2,4,1,6.0,2,103
22,115000.0,1,5,1,3,1.0,1,48
20,10600.0,2,1,5,5,6.0,1,55
22,76000.0,1,4,2,1,6.0,4,211
49,124000.0,2,1,5,1,1.0,1,54
52,20000.0,2,4,4,1,1.0,2,53
54,95000.0,1,1,3,1,1.0,3,55
71,85000.0,1,1,2,1,6.0,1,62
86,46000.0,2,1,5,1,1.0,1,67
54,20400.0,2,1,2,1,1.0,1,45
44,83600.0,2,4,2,1,6.0,1,172
28,10800.0,2,3,5,5,1.0,1,111
64,73000.0,2,5,1,5,6.0,3,36
20,0.0,2,1,3,1,1.0,1,16
70,80000.0,2,1,3,1,1.0,5,38
22,678500.0,2,5,3,1,6.0,1,55
55,0.0,2,5,3,5,6.0,3,33
61,44000.0,2,5,2,1,6.0,3,109
58,85000.0,1,5,2,1,1.0,1,50
41,32000.0,2,1,4,1,6.0,2,147
21,0.0,2,5,4,5,6.0,2,20
74,0.0,2,4,5,3,6.0,1,251
69,20700.0,2,3,5,5,6.0,1,116
29,55000.0,1,1,3,4,3.0,1,33
61,3500.0,2,4,1,1,6.0,3,124
19,80000.0,2,5,5,3,6.0,2,79
52,32000.0,2,3,3,5,1.0,2,198
34,16000.0,2,5,5,5,1.0,1,34
72,100.0,2,1,1,1,1.0,1,73
87,71000.0,2,4,3,5,1.0,1,299
72,75000.0,2,2,1,1,6.0,5,53
56,7900.0,1,3,2,5,1.0,2,52
68,60000.0,2,1,5,5,6.0,1,59
60,19000.0,1,4,5,3,3.0,3,59
23,20000.0,1,1,4,5,6.0,2,57
28,138000.0,2,4,1,5,6.0,1,120
38,108000.0,1,1,5,1,1.0,1,111
30,50000.0,1,1,4,1,2.0,1,51
64,71000.0,1,3,2,2,1.0,1,58
67,82500.0,2,3,1,3,1.0,1,255
36,6500.0,1,1,4,1,2.0,5,38
80,62000.0,2,1,3,3,1.0,1,63
88,15100.0,1,1,1,3,6.0,1,340
35,0.0,1,1,3,5,6.0,5,79
66,80000.0,2,1,3,3,6.0,3,47
60,1540.0,2,1,1,1,1.0,1,77
68,10800.0,1,5,1,1,1.0,1,225
76,0.0,1,1,2,5,1.0,1,396
41,70000.0,2,1,2,1,6.0,1,52
53,39000.0,2,5,2,1,6.0,1,66
47,0.0,2,4,4,3,6.0,1,57
79,100000.0,2,3,3,1,6.0,1,40
64,62500.0,2,1,3,5,1.0,5,118
55,34000.0,1,4,2,5,6.0,5,157
58,150000.0,2,1,3,5,1.0,1,54
41,175000.0,1,1,3,1,1.0,5,59
56,40000.0,1,4,4,5,1.0,6,73
71,102100.0,2,3,3,5,6.0,1,56
18,30200.0,1,4,3,5,1.0,1,66
43,100000.0,2,1,4,5,6.0,3,197
51,22900.0,1,1,5,1,1.0,1,85
67,160000.0,2,1,3,1,1.0,5,49
70,33000.0,2,5,3,1,1.0,3,66
47,24900.0,2,1,3,1,1.0,1,76
71,26000.0,2,1,5,5,6.0,5,83
59,70130.0,2,1,1,2,1.0,1,67
37,15000.0,2,1,3,1,3.0,1,34
83,17400.0,2,5,2,5,1.0,1,8
84,725500.0,2,1,3,5,1.0,1,210
22,0.0,1,1,4,3,1.0,6,59
75,35400.0,1,4,5,5,1.0,1,107
23,0.0,1,5,2,5,1.0,2,295
56,13400.0,1,3,4,5,1.0,1,51
72,35300.0,1,3,4,5,6.0,2,102
66,70000.0,1,1,2,5,6.0,4,253
37,900.0,1,1,5,1,6.0,2,54
68,250000.0,1,1,4,3,6.0,3,227
44,35900.0,1,1,3,5,6.0,5,111
21,20700.0,2,5,2,1,1.0,2,57
79,280000.0,1,2,5,3,6.0,1,72
18,0.0,2,4,2,5,6.0,5,128
39,185000.0,1,1,2,5,1.0,6,56
63,45000.0,2,4,5,1,1.0,1,71
69,60000.0,1,4,4,5,1.0,2,80
53,68000.0,2,2,4,5,6.0,2,26
58,0.0,1,4,2,1,1.0,3,115
23,125000.0,1,1,5,2,1.0,2,47
25,0.0,1,1,1,1,1.0,5,46
27,0.0,1,1,2,5,6.0,3,112
32,46200.0,1,3,2,1,1.0,1,43
40,810.0,2,1,4,2,1.0,1,124
51,4700.0,2,1,3,3,1.0,1,130
22,56000.0,2,4,3,2,1.0,1,31
34,45000.0,2,1,1,1,1.0,1,210
46,62100.0,2,1,3,1,1.0,1,79
41,530000.0,2,5,5,5,1.0,3,57
19,500.0,1,5,1,1,6.0,1,33
66,220000.0,2,3,2,5,1.0,3,230
59,59600.0,1,1,3,1,6.0,1,57
37,5000.0,2,1,3,1,1.0,1,181
18,167000.0,1,2,2,5,1.0,7,136
31,0.0,1,4,4,5,6.0,4,35
80,0.0,1,1,3,1,6.0,1,111
70,50000.0,1,2,4,5,1.0,1,160
53,45000.0,1,1,3,1,6.0,2,66
33,85000.0,2,1,2,2,6.0,2,113
71,44800.0,2,4,2,5,1.0,1,49
62,250000.0,1,5,2,5,2.0,2,8
64,0.0,2,1,3,5,1.0,5,156
70,184000.0,1,1,2,1,1.0,5,54
63,19200.0,1,5,2,3,3.0,2,85
66,11200.0,1,3,4,1,6.0,1,85
18,6500.0,1,3,2,1,6.0,1,82
32,49000.0,1,3,3,1,6.0,3,64
29,148600.0,2,3,4,1,6.0,1,54
81,170000.0,1,5,2,1,1.0,1,46
48,175000.0,1,5,5,5,6.0,3,75
56,34300.0,1,3,2,5,1.0,2,73
30,76000.0,2,3,4,1,6.0,2,66
94,90000.0,1,1,3,5,1.0,1,191
38,32800.0,2,4,2,1,1.0,1,57
65,0.0,2,1,3,1,6.0,1,67
68,34200.0,2,5,2,5,1.0,3,59
29,38600.0,2,1,4,1,1.0,6,44
60,156000.0,1,1,5,1,1.0,3,42
57,64500.0,2,1,3,2,1.0,6,101
68,0.0,1,1,3,5,6.0,1,61
60,70500.0,2,1,5,5,1.0,2,43
61,410000.0,1,5,3,5,1.0,2,56
36,80000.0,1,1,4,1,6.0,2,120
65,22800.0,2,1,4,2,1.0,1,48
28,65000.0,2,3,4,1,4.0,2,13
18,36000.0,2,4,4,5,1.0,1,60
31,48100.0,2,4,1,4,1.0,1,65
19,150000.0,1,1,3,1,1.0,5,94
28,4000.0,2,2,2,3,1.0,3,86
43,195000.0,1,4,5,1,1.0,1,97
38,18000.0,2,5,3,5,2.0,2,75
41,0.0,1,1,3,4,1.0,3,79
78,10000.0,1,5,4,1,6.0,1,510
60,0.0,1,5,4,1,1.0,1,64
34,43800.0,1,3,2,1,6.0,1,250
39,10800.0,2,4,2,2,1.0,2,56
29,7000.0,1,1,5,2,1.0,2,209
67,100000.0,1,5,3,2,6.0,1,253
19,28800.0,1,1,4,1,3.0,6,6
39,60600.0,1,1,2,1,6.0,2,186
54,0.0,1,1,4,1,4.0,2,42
66,45000.0,1,5,3,1,1.0,1,125
24,58000.0,2,3,4,5,1.0,1,19
21,300000.0,2,2,2,1,6.0,3,54
38,72000.0,2,5,2,5,6.0,3,52
32,0.0,1,5,3,1,1.0,5,31
58,19100.0,2,4,3,1,1.0,1,82
48,0.0,2,4,4,4,6.0,3,55
65,41000.0,2,3,3,1,3.0,1,167
69,97000.0,2,5,3,1,1.0,3,84
78,4000.0,2,4,3,5,1.0,3,360
23,678000.0,1,1,1,1,1.0,2,52
89,152000.0,1,1,5,1,6.0,1,92
20,45000.0,1,4,1,1,6.0,2,61
94,25000.0,2,1,5,3,1.0,6,20
77,0.0,1,5,1,2,1.0,1,59
75,1900.0,2,4,3,1,6.0,1,51
79,51000.0,2,1,3,1,6.0,2,42
46,60000.0,2,1,4,3,6.0,1,61
69,24000.0,1,3,4,5,6.0,1,98
66,95000.0,2,3,1,1,1.0,1,61
18,215000.0,2,5,1,1,1.0,1,50
24,65500.0,2,4,1,5,6.0,6,60
62,60000.0,2,5,4,5,2.0,1,322
63,47000.0,1,3,2,1,6.0,1,47
45,73500.0,1,5,1,5,6.0,1,120
30,73000.0,1,1,3,2,6.0,2,47
61,0.0,2,5,2,1,1.0,1,56
73,7600.0,2,1,1,5,1.0,1,280
53,107100.0,2,1,4,1,6.0,6,62
43,50000.0,1,1,1,1,4.0,1,61
54,41400.0,2,5,1,3,1.0,1,266
26,210000.0,1,5,5,1,6.0,3,44
19,84000.0,1,5,4,1,1.0,1,53
38,7800.0,1,4,3,2,4.0,2,35
25,38200.0,2,1,5,2,1.0,1,57
35,28800.0,2,3,2,1,6.0,1,66
65,60000.0,2,3,5,5,1.0,1,93
75,0.0,2,5,3,5,1.0,2,99
20,241000.0,1,3,5,5,1.0,1,89
58,0.0,2,5,4,5,1.0,1,405
70,27000.0,1,3,2,1,6.0,2,98
60,241000.0,2,1,4,1,1.0,3,53
27,72000.0,2,5,3,5,1.0,2,32
44,75000.0,2,3,1,1,1.0,5,47
28,64500.0,1,3,4,3,6.0,2,115
44,3800.0,2,5,2,1,1.0,2,116
33,27600.0,2,3,4,1,3.0,2,39
31,13800.0,2,1,4,5,1.0,1,36
58,38000.0,1,3,1,5,1.0,5,57
61,50000.0,2,2,5,1,6.0,2,61
73,3500.0,1,5,4,5,6.0,1,106
36,10000.0,2,3,4,1,1.0,1,183
65,55000.0,2,1,3,1,1.0,3,64
61,45600.0,1,1,3,1,1.0,1,74
40,38000.0,1,2,3,1,1.0,1,374
70,114000.0,2,1,1,5,6.0,1,40
19,200000.0,2,3,3,1,2.0,5,54
19,35000.0,2,3,3,1,1.0,6,143
27,0.0,1,1,3,5,6.0,1,47
77,46300.0,1,1,5,3,6.0,2,117
61,56000.0,1,1,4,1,1.0,1,84
36,110000.0,1,1,4,1,1.0,1,149
30,419100.0,2,1,3,1,6.0,1,101
56,50340.0,1,5,3,1,1.0,2,44
62,10200.0,1,3,4,5,1.0,1,278
30,48500.0,2,5,4,1,1.0,1,71
25,0.0,1,3,3,1,1.0,1,309
60,190000.0,2,5,4,2,6.0,3,50
72,85000.0,1,1,3,1,6.0,1,175
89,0.0,2,2,4,1,1.0,5,10
65,175000.0,1,1,3,1,1.0,1,55
19,60000.0,2,3,4,3,1.0,1,50
39,16800.0,1,1,4,1,6.0,1,83
25,35000.0,2,1,4,1,1.0,1,46
37,0.0,2,5,2,5,6.0,1,76
75,25000.0,2,1,2,3,3.0,5,298
51,33500.0,1,4,2,5,6.0,5,82
41,0.0,2,5,4,1,1.0,5,40
25,80000.0,1,1,2,2,1.0,2,106
68,300000.0,1,4,2,5,6.0,1,27
60,40000.0,2,1,5,5,1.0,2,54
33,300000.0,1,3,3,1,6.0,6,15
57,156000.0,1,1,2,1,1.0,1,176
33,40000.0,1,1,1,1,6.0,5,72
44,40000.0,1,5,2,5,1.0,1,41
66,10800.0,1,3,4,2,1.0,3,7
34,31400.0,2,5,2,5,6.0,5,105
37,40000.0,1,1,4,5,1.0,1,53
76,18700.0,2,1,1,1,6.0,1,73
22,362000.0,2,1,2,5,6.0,2,42
76,66000.0,1,4,1,2,6.0,1,77
58,100000.0,1,1,5,1,1.0,1,47
24,50000.0,2,5,2,1,1.0,1,156
35,301000.0,2,1,4,5,6.0,5,133
51,14200.0,1,5,3,1,6.0,1,25
70,117400.0,2,4,3,5,1.0,6,54
24,70000.0,2,5,4,1,1.0,2,209
21,200100.0,1,1,2,5,1.0,1,87
24,4000.0,2,3,2,5,1.0,1,55
76,72150.0,1,1,5,5,1.0,5,218
30,125000.0,1,5,4,5,1.0,7,191
21,311000.0,2,1,5,1,1.0,3,56
18,399000.0,2,4,5,1,6.0,1,97
21,10300.0,1,1,4,5,1.0,1,64
84,40000.0,2,4,5,5,1.0,3,51
35,40000.0,1,1,4,5,1.0,3,94
52,15000.0,1,5,1,1,1.0,3,30
61,20000.0,1,4,1,1,6.0,5,75
38,10000.0,1,3,3,5,1.0,5,57
18,43500.0,2,1,1,5,6.0,5,119
18,0.0,1,3,4,5,6.0,1,81
67,121000.0,1,5,4,3,1.0,1,61
58,0.0,1,3,3,1,1.0,5,54
70,45000.0,1,4,5,3,1.0,5,82
70,6900.0,1,2,1,1,6.0,1,55
22,80300.0,1,4,3,1,1.0,6,154
81,32000.0,2,2,5,1,6.0,2,44
30,0.0,2,5,3,5,6.0,6,56
21,0.0,2,1,5,1,6.0,1,26
65,13700.0,2,4,4,3,1.0,2,52
42,0.0,2,4,1,1,1.0,1,51
22,0.0,2,1,2,1,6.0,7,59
38,100000.0,1,1,3,1,6.0,1,329
55,23000.0,2,3,2,1,6.0,5,71
51,5000.0,2,4,2,1,1.0,1,57
40,50800.0,1,1,3,5,1.0,5,51
71,2200.0,2,1,3,1,1.0,1,94
42,18000.0,2,3,3,1,6.0,1,156
52,10300.0,1,2,2,1,1.0,1,274
43,108000.0,1,1,2,1,1.0,2,52
32,15400.0,1,1,3,5,1.0,1,67
31,100300.0,2,1,3,5,1.0,1,186
29,7900.0,1,1,2,3,1.0,1,63
52,72000.0,1,5,2,1,6.0,2,299
56,200100.0,2,5,5,3,6.0,4,300
67,0.0,1,3,2,1,6.0,5,140
65,120000.0,1,5,3,5,6.0,3,99
35,380000.0,1,1,4,5,1.0,1,16
68,60000.0,1,1,5,1,1.0,3,106
30,105000.0,1,1,4,1,6.0,6,55
36,90000.0,1,1,3,1,1.0,1,48
21,89700.0,1,2,5,1,1.0,1,93
73,70000.0,1,4,4,5,1.0,6,34
34,49200.0,1,5,5,1,1.0,2,151
83,300000.0,1,1,3,1,1.0,1,200
55,80000.0,1,1,1,5,6.0,1,278
29,0.0,2,4,2,5,6.0,1,50
79,36600.0,2,1,3,5,1.0,3,61
88,0.0,2,5,3,5,6.0,1,233
86,4000.0,1,3,3,1,6.0,1,8
56,165400.0,2,3,5,1,6.0,5,66
23,30000.0,2,1,5,5,2.0,1,64
67,200500.0,2,4,1,5,1.0,1,48
76,13700.0,2,1,1,5,6.0,2,241
42,35000.0,2,4,3,1,6.0,2,67
42,15000.0,2,2,1,1,1.0,1,82
32,18400.0,1,1,1,1,6.0,1,30
85,22760.0,1,1,3,1,1.0,1,67
39,33000.0,1,1,3,1,1.0,2,72
78,0.0,2,1,3,1,1.0,2,63
31,39900.0,1,1,1,1,6.0,1,394
50,70000.0,2,5,5,1,1.0,3,110
18,75000.0,1,1,5,1,1.0,5,54
58,2800.0,1,3,2,1,6.0,1,76
28,55010.0,2,1,3,2,6.0,5,322
33,60000.0,1,4,5,5,1.0,6,167
71,124000.0,2,1,4,5,6.0,1,63
81,17000.0,2,4,5,1,1.0,3,49
59,30000.0,1,4,1,1,6.0,1,57
50,40000.0,2,2,2,5,1.0,2,65
29,60000.0,1,1,3,5,1.0,5,69
58,54000.0,2,5,5,1,1.0,3,49
36,35400.0,1,3,1,5,1.0,1,54
74,6000.0,1,1,4,1,1.0,1,124
70,0.0,2,1,4,2,6.0,3,94
50,97000.0,2,1,4,1,1.0,1,94
61,280000.0,2,1,4,5,1.0,5,44
84,29900.0,1,1,2,1,1.0,1,83
27,12200.0,2,4,1,1,1.0,3,62
79,55000.0,2,1,4,1,1.0,1,61
64,40000.0,1,1,1,5,1.0,3,218
67,138000.0,2,1,3,5,1.0,5,293
60,25000.0,2,5,3,5,1.0,1,57
18,36000.0,1,3,3,5,1.0,6,278
22,150000.0,1,3,3,5,1.0,2,44
21,0.0,1,1,2,3,1.0,1,87
65,0.0,1,3,4,5,1.0,5,192
32,150000.0,2,1,2,4,1.0,1,52
