AGEP,PINCP,SEX,RAC1P_RECODED,SCHL_RECODED,MAR,ESR,POBP_RECODED,PWGTP
39.0,50000.0,2.0,3.0,5.0,1.0,1.0,5.0,52.0
36.0,45000.0,1.0,5.0,3.0,5.0,1.0,3.0,116.0
42.0,40000.0,1.0,5.0,3.0,1.0,1.0,1.0,192.0
39.0,180000.0,2.0,1.0,4.0,1.0,1.0,1.0,96.0
29.0,40000.0,1.0,4.0,2.0,5.0,1.0,1.0,54.0
83.0,4800.0,2.0,1.0,4.0,2.0,6.0,2.0,70.0
49.0,0.0,2.0,3.0,5.0,1.0,6.0,5.0,82.0
21.0,15000.0,2.0,1.0,3.0,5.0,6.0,1.0,60.0
28.0,5100.0,1.0,4.0,2.0,5.0,1.0,1.0,36.0
43.0,0.0,2.0,3.0,1.0,5.0,6.0,5.0,68.0
20.0,0.0,2.0,1.0,2.0,5.0,6.0,1.0,70.0
89.0,0.0,2.0,1.0,2.0,2.0,6.0,5.0,62.0
40.0,90000.0,2.0,1.0,4.0,1.0,1.0,1.0,58.0
67.0,23000.0,1.0,1.0,2.0,1.0,6.0,1.0,94.0
55.0,55000.0,1.0,4.0,3.0,1.0,1.0,3.0,57.0
41.0,50000.0,1.0,1.0,4.0,5.0,1.0,1.0,46.0
30.0,50000.0,1.0,1.0,4.0,5.0,1.0,1.0,50.0
37.0,15000.0,1.0,4.0,1.0,1.0,1.0,1.0,78.0
43.0,19000.0,2.0,4.0,3.0,1.0,1.0,1.0,184.0
20.0,0.0,2.0,1.0,3.0,5.0,6.0,2.0,236.0
57.0,60000.0,2.0,3.0,2.0,1.0,1.0,5.0,99.0
53.0,60000.0,2.0,3.0,2.0,1.0,1.0,5.0,413.0
36.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,303.0
60.0,0.0,2.0,4.0,1.0,1.0,6.0,3.0,94.0
70.0,0.0,2.0,1.0,4.0,1.0,6.0,2.0,50.0
19.0,0.0,2.0,5.0,1.0,5.0,6.0,1.0,43.0
66.0,73500.0,1.0,4.0,3.0,1.0,6.0,3.0,52.0
22.0,0.0,1.0,5.0,2.0,5.0,6.0,1.0,413.0
38.0,70000.0,1.0,3.0,4.0,1.0,1.0,2.0,40.0
36.0,0.0,1.0,5.0,2.0,5.0,6.0,1.0,150.0
58.0,80000.0,2.0,2.0,3.0,1.0,1.0,2.0,53.0
71.0,13200.0,1.0,1.0,3.0,5.0,6.0,1.0,66.0
58.0,28000.0,2.0,1.0,3.0,4.0,1.0,1.0,62.0
29.0,36000.0,1.0,1.0,4.0,5.0,1.0,1.0,63.0
59.0,28500.0,1.0,4.0,2.0,5.0,1.0,3.0,46.0
24.0,12000.0,1.0,4.0,3.0,5.0,1.0,1.0,47.0
18.0,0.0,1.0,1.0,3.0,5.0,6.0,1.0,87.0
35.0,60000.0,1.0,4.0,2.0,1.0,1.0,3.0,42.0
29.0,48000.0,1.0,1.0,2.0,1.0,1.0,1.0,61.0
50.0,120000.0,2.0,1.0,5.0,5.0,1.0,2.0,60.0
21.0,4000.0,1.0,1.0,3.0,5.0,1.0,1.0,46.0
70.0,0.0,2.0,1.0,4.0,1.0,6.0,1.0,58.0
33.0,100000.0,1.0,1.0,4.0,1.0,1.0,1.0,87.0
56.0,121000.0,1.0,1.0,5.0,1.0,1.0,1.0,57.0
65.0,26000.0,2.0,4.0,2.0,5.0,6.0,3.0,97.0
37.0,76000.0,2.0,4.0,5.0,1.0,1.0,1.0,60.0
25.0,38000.0,1.0,4.0,3.0,5.0,1.0,1.0,112.0
67.0,3800.0,2.0,1.0,1.0,1.0,6.0,2.0,69.0
35.0,0.0,1.0,4.0,1.0,5.0,6.0,3.0,375.0
44.0,40000.0,1.0,1.0,2.0,5.0,6.0,1.0,63.0
29.0,30000.0,1.0,4.0,2.0,5.0,1.0,1.0,90.0
41.0,0.0,2.0,4.0,1.0,1.0,6.0,3.0,150.0
37.0,0.0,1.0,5.0,2.0,5.0,6.0,3.0,70.0
50.0,50000.0,2.0,1.0,3.0,1.0,1.0,1.0,46.0
39.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,99.0
39.0,100000.0,1.0,4.0,1.0,1.0,1.0,1.0,283.0
40.0,120000.0,1.0,4.0,2.0,1.0,1.0,1.0,158.0
65.0,0.0,2.0,2.0,3.0,1.0,6.0,1.0,42.0
56.0,13200.0,2.0,1.0,4.0,1.0,1.0,1.0,108.0
63.0,110000.0,2.0,1.0,2.0,1.0,1.0,1.0,124.0
20.0,15200.0,2.0,1.0,1.0,5.0,6.0,1.0,45.0
74.0,0.0,2.0,1.0,2.0,2.0,6.0,2.0,50.0
74.0,204900.0,2.0,1.0,3.0,1.0,6.0,2.0,58.0
38.0,0.0,2.0,3.0,2.0,5.0,6.0,2.0,7.0
62.0,0.0,2.0,5.0,1.0,1.0,6.0,3.0,60.0
23.0,13000.0,2.0,4.0,3.0,5.0,1.0,1.0,88.0
60.0,10500.0,1.0,3.0,5.0,3.0,1.0,5.0,97.0
60.0,38400.0,2.0,4.0,3.0,3.0,1.0,5.0,56.0
51.0,40000.0,1.0,1.0,3.0,1.0,6.0,4.0,107.0
72.0,15600.0,1.0,1.0,1.0,2.0,6.0,2.0,240.0
43.0,0.0,2.0,5.0,2.0,1.0,6.0,1.0,144.0
23.0,24000.0,2.0,5.0,4.0,5.0,1.0,3.0,82.0
70.0,3600.0,1.0,1.0,5.0,1.0,6.0,4.0,66.0
29.0,50000.0,2.0,2.0,5.0,5.0,1.0,2.0,247.0
94.0,11000.0,2.0,4.0,1.0,2.0,6.0,3.0,88.0
34.0,28500.0,1.0,4.0,3.0,5.0,6.0,1.0,94.0
36.0,14400.0,2.0,5.0,3.0,1.0,1.0,1.0,209.0
44.0,0.0,2.0,3.0,5.0,1.0,6.0,5.0,82.0
94.0,8700.0,2.0,3.0,1.0,1.0,6.0,5.0,60.0
51.0,0.0,1.0,5.0,1.0,4.0,6.0,3.0,66.0
68.0,13100.0,2.0,3.0,2.0,1.0,6.0,5.0,102.0
57.0,200500.0,1.0,4.0,1.0,1.0,6.0,3.0,46.0
94.0,61500.0,2.0,3.0,5.0,2.0,6.0,5.0,12.0
22.0,5000.0,2.0,1.0,3.0,5.0,1.0,5.0,27.0
79.0,55900.0,2.0,1.0,3.0,3.0,6.0,2.0,244.0
19.0,25000.0,2.0,3.0,2.0,5.0,1.0,5.0,102.0
55.0,29200.0,2.0,5.0,3.0,1.0,1.0,3.0,75.0
65.0,45000.0,2.0,1.0,3.0,1.0,6.0,1.0,25.0
35.0,100000.0,1.0,3.0,4.0,1.0,1.0,5.0,59.0
69.0,13800.0,2.0,1.0,1.0,3.0,6.0,2.0,98.0
19.0,0.0,2.0,1.0,1.0,5.0,6.0,1.0,12.0
67.0,0.0,2.0,1.0,3.0,1.0,6.0,2.0,88.0
68.0,19200.0,1.0,4.0,3.0,1.0,6.0,3.0,66.0
19.0,0.0,1.0,4.0,2.0,5.0,6.0,3.0,38.0
69.0,27200.0,2.0,1.0,3.0,1.0,6.0,2.0,85.0
50.0,98000.0,2.0,1.0,5.0,1.0,1.0,2.0,45.0
32.0,4000.0,1.0,3.0,3.0,5.0,1.0,2.0,162.0
44.0,190000.0,2.0,5.0,5.0,1.0,1.0,3.0,79.0
61.0,678000.0,2.0,3.0,5.0,1.0,1.0,5.0,47.0
44.0,42000.0,1.0,4.0,2.0,1.0,1.0,3.0,105.0
58.0,0.0,1.0,4.0,1.0,1.0,6.0,3.0,51.0
54.0,10000.0,2.0,5.0,3.0,1.0,1.0,6.0,73.0
66.0,8400.0,2.0,1.0,2.0,1.0,6.0,2.0,71.0
22.0,11000.0,2.0,1.0,3.0,5.0,1.0,1.0,146.0
41.0,15000.0,1.0,1.0,1.0,5.0,1.0,1.0,58.0
47.0,0.0,2.0,4.0,1.0,1.0,6.0,3.0,62.0
70.0,48700.0,1.0,1.0,2.0,1.0,6.0,2.0,51.0
56.0,0.0,2.0,1.0,3.0,1.0,6.0,2.0,427.0
63.0,50000.0,2.0,1.0,5.0,1.0,1.0,2.0,127.0
38.0,0.0,1.0,3.0,3.0,5.0,6.0,1.0,62.0
62.0,55000.0,1.0,1.0,5.0,1.0,6.0,2.0,32.0
18.0,3200.0,2.0,1.0,3.0,5.0,6.0,1.0,58.0
41.0,50000.0,1.0,4.0,4.0,1.0,1.0,1.0,48.0
25.0,8000.0,1.0,2.0,2.0,5.0,1.0,1.0,79.0
72.0,0.0,2.0,5.0,2.0,1.0,6.0,3.0,97.0
37.0,170000.0,1.0,3.0,5.0,1.0,1.0,5.0,203.0
56.0,0.0,2.0,1.0,4.0,3.0,6.0,1.0,166.0
45.0,0.0,1.0,3.0,4.0,1.0,6.0,5.0,97.0
33.0,150000.0,1.0,3.0,4.0,1.0,1.0,5.0,175.0
59.0,120000.0,2.0,3.0,4.0,1.0,1.0,5.0,43.0
36.0,60000.0,2.0,1.0,3.0,5.0,1.0,2.0,141.0
50.0,40000.0,1.0,1.0,3.0,1.0,1.0,1.0,144.0
72.0,14400.0,1.0,1.0,2.0,3.0,6.0,2.0,63.0
46.0,0.0,2.0,5.0,1.0,1.0,6.0,1.0,22.0
77.0,15600.0,2.0,1.0,2.0,2.0,6.0,2.0,33.0
36.0,50000.0,1.0,4.0,2.0,1.0,1.0,1.0,43.0
50.0,0.0,2.0,3.0,4.0,1.0,6.0,5.0,71.0
66.0,62500.0,1.0,1.0,5.0,1.0,1.0,7.0,64.0
34.0,0.0,2.0,1.0,5.0,1.0,6.0,1.0,105.0
33.0,80000.0,1.0,1.0,3.0,1.0,1.0,1.0,66.0
48.0,75000.0,2.0,1.0,3.0,1.0,1.0,5.0,39.0
21.0,0.0,2.0,1.0,3.0,5.0,6.0,1.0,5.0
81.0,24000.0,2.0,1.0,4.0,2.0,6.0,1.0,25.0
26.0,90000.0,1.0,5.0,4.0,5.0,1.0,1.0,83.0
56.0,40000.0,1.0,1.0,4.0,3.0,1.0,1.0,31.0
47.0,0.0,2.0,5.0,1.0,1.0,6.0,1.0,112.0
50.0,70500.0,1.0,3.0,4.0,1.0,1.0,5.0,61.0
47.0,55000.0,1.0,1.0,4.0,1.0,1.0,1.0,53.0
38.0,0.0,2.0,1.0,3.0,5.0,6.0,1.0,21.0
27.0,40000.0,1.0,1.0,3.0,1.0,1.0,1.0,74.0
27.0,100000.0,1.0,3.0,3.0,5.0,1.0,1.0,102.0
39.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,42.0
44.0,0.0,2.0,5.0,1.0,5.0,6.0,1.0,74.0
18.0,13600.0,1.0,3.0,2.0,5.0,6.0,1.0,8.0
56.0,56000.0,2.0,5.0,3.0,1.0,1.0,1.0,79.0
41.0,50000.0,2.0,4.0,3.0,5.0,1.0,1.0,120.0
50.0,38100.0,2.0,4.0,4.0,1.0,1.0,1.0,116.0
43.0,182400.0,2.0,4.0,5.0,1.0,1.0,1.0,52.0
38.0,40000.0,1.0,1.0,1.0,1.0,1.0,7.0,459.0
53.0,60000.0,1.0,1.0,5.0,1.0,1.0,2.0,60.0
20.0,40000.0,1.0,1.0,3.0,5.0,1.0,1.0,37.0
94.0,0.0,2.0,1.0,2.0,2.0,6.0,2.0,38.0
40.0,0.0,2.0,5.0,3.0,5.0,6.0,6.0,181.0
65.0,13000.0,2.0,4.0,1.0,1.0,6.0,3.0,52.0
47.0,170000.0,1.0,1.0,4.0,5.0,1.0,1.0,45.0
20.0,20000.0,1.0,1.0,2.0,5.0,1.0,1.0,245.0
80.0,78400.0,1.0,1.0,3.0,1.0,6.0,1.0,61.0
75.0,44600.0,2.0,1.0,5.0,1.0,6.0,1.0,47.0
18.0,2000.0,2.0,1.0,2.0,5.0,1.0,1.0,167.0
62.0,170000.0,1.0,1.0,5.0,1.0,1.0,2.0,73.0
31.0,60000.0,2.0,1.0,4.0,5.0,1.0,1.0,274.0
21.0,5000.0,1.0,5.0,3.0,5.0,6.0,1.0,53.0
59.0,92300.0,1.0,4.0,4.0,1.0,1.0,1.0,82.0
29.0,50000.0,1.0,1.0,5.0,1.0,1.0,2.0,61.0
73.0,59900.0,1.0,3.0,4.0,1.0,6.0,5.0,33.0
40.0,14200.0,2.0,1.0,2.0,1.0,6.0,1.0,299.0
23.0,18000.0,2.0,1.0,2.0,5.0,1.0,1.0,73.0
22.0,0.0,2.0,1.0,3.0,5.0,6.0,1.0,91.0
30.0,50000.0,2.0,4.0,3.0,1.0,1.0,3.0,47.0
39.0,0.0,1.0,5.0,1.0,5.0,6.0,3.0,40.0
56.0,20700.0,1.0,4.0,3.0,1.0,1.0,3.0,68.0
44.0,24000.0,1.0,3.0,1.0,1.0,1.0,5.0,67.0
25.0,25000.0,1.0,4.0,2.0,5.0,1.0,1.0,117.0
38.0,26800.0,1.0,5.0,1.0,5.0,1.0,1.0,38.0
68.0,64500.0,1.0,3.0,4.0,5.0,1.0,4.0,204.0
58.0,70640.0,2.0,1.0,4.0,1.0,1.0,2.0,65.0
66.0,14400.0,2.0,1.0,2.0,1.0,1.0,1.0,289.0
22.0,7000.0,1.0,4.0,2.0,5.0,1.0,3.0,52.0
34.0,16290.0,1.0,1.0,3.0,1.0,1.0,1.0,59.0
40.0,150000.0,2.0,4.0,5.0,1.0,1.0,3.0,156.0
62.0,90000.0,2.0,1.0,5.0,1.0,1.0,2.0,80.0
77.0,45500.0,2.0,1.0,3.0,1.0,6.0,1.0,53.0
22.0,4000.0,2.0,5.0,4.0,5.0,6.0,1.0,406.0
26.0,7000.0,1.0,1.0,3.0,5.0,1.0,1.0,56.0
55.0,5000.0,1.0,5.0,3.0,5.0,1.0,1.0,12.0
55.0,0.0,1.0,1.0,3.0,1.0,6.0,2.0,218.0
76.0,25000.0,2.0,1.0,3.0,3.0,6.0,1.0,64.0
23.0,5000.0,2.0,5.0,3.0,5.0,6.0,1.0,128.0
18.0,0.0,1.0,3.0,3.0,5.0,6.0,1.0,84.0
44.0,45000.0,1.0,3.0,1.0,1.0,1.0,5.0,11.0
46.0,60000.0,2.0,2.0,3.0,3.0,1.0,1.0,149.0
62.0,3600.0,2.0,1.0,3.0,1.0,6.0,2.0,123.0
40.0,0.0,1.0,1.0,3.0,5.0,3.0,1.0,49.0
55.0,80000.0,2.0,5.0,2.0,1.0,1.0,3.0,30.0
21.0,30000.0,2.0,4.0,2.0,1.0,1.0,1.0,327.0
62.0,0.0,2.0,3.0,3.0,1.0,6.0,5.0,73.0
41.0,12000.0,2.0,1.0,4.0,5.0,1.0,1.0,82.0
78.0,13200.0,2.0,1.0,5.0,1.0,6.0,2.0,29.0
24.0,3800.0,2.0,4.0,3.0,5.0,3.0,1.0,60.0
66.0,50000.0,2.0,5.0,3.0,2.0,1.0,2.0,63.0
41.0,55000.0,2.0,4.0,3.0,1.0,1.0,1.0,54.0
20.0,30000.0,1.0,1.0,4.0,5.0,1.0,1.0,37.0
60.0,250000.0,1.0,1.0,3.0,1.0,1.0,1.0,44.0
40.0,420000.0,1.0,1.0,5.0,1.0,1.0,1.0,83.0
60.0,0.0,1.0,5.0,1.0,1.0,6.0,1.0,38.0
72.0,30000.0,1.0,5.0,5.0,1.0,6.0,1.0,54.0
38.0,120000.0,2.0,3.0,4.0,1.0,1.0,5.0,53.0
69.0,0.0,1.0,5.0,1.0,1.0,6.0,1.0,98.0
55.0,15000.0,2.0,1.0,3.0,3.0,1.0,1.0,24.0
25.0,0.0,2.0,5.0,2.0,5.0,6.0,1.0,366.0
28.0,384000.0,2.0,1.0,3.0,5.0,1.0,1.0,136.0
60.0,0.0,1.0,5.0,2.0,1.0,6.0,1.0,75.0
44.0,40000.0,1.0,4.0,1.0,4.0,1.0,3.0,183.0
40.0,40000.0,2.0,1.0,3.0,5.0,1.0,2.0,84.0
32.0,52000.0,1.0,1.0,4.0,1.0,1.0,1.0,65.0
26.0,0.0,2.0,3.0,5.0,1.0,6.0,1.0,55.0
62.0,0.0,2.0,1.0,3.0,3.0,6.0,1.0,40.0
72.0,162500.0,1.0,1.0,2.0,1.0,6.0,2.0,85.0
46.0,24000.0,1.0,1.0,5.0,5.0,1.0,6.0,65.0
29.0,90000.0,2.0,1.0,4.0,5.0,1.0,4.0,62.0
61.0,100000.0,1.0,3.0,2.0,1.0,1.0,5.0,187.0
55.0,80000.0,2.0,4.0,1.0,1.0,1.0,3.0,60.0
20.0,4000.0,2.0,5.0,4.0,5.0,1.0,1.0,287.0
19.0,0.0,1.0,4.0,3.0,1.0,6.0,6.0,69.0
24.0,0.0,1.0,5.0,4.0,5.0,6.0,1.0,25.0
31.0,30000.0,2.0,5.0,4.0,1.0,1.0,1.0,61.0
59.0,141000.0,1.0,1.0,4.0,1.0,1.0,1.0,68.0
57.0,0.0,2.0,4.0,1.0,1.0,6.0,3.0,147.0
57.0,40000.0,2.0,5.0,2.0,3.0,6.0,2.0,87.0
21.0,28800.0,1.0,4.0,2.0,5.0,1.0,3.0,74.0
73.0,14400.0,1.0,1.0,3.0,5.0,6.0,2.0,31.0
29.0,35000.0,2.0,4.0,1.0,5.0,1.0,1.0,62.0
34.0,15000.0,2.0,1.0,3.0,1.0,1.0,1.0,51.0
32.0,25000.0,1.0,1.0,2.0,1.0,1.0,1.0,67.0
61.0,5000.0,1.0,5.0,3.0,1.0,1.0,3.0,59.0
24.0,50000.0,2.0,5.0,3.0,5.0,1.0,1.0,199.0
46.0,185000.0,1.0,1.0,5.0,1.0,1.0,2.0,60.0
45.0,60000.0,2.0,5.0,3.0,1.0,1.0,3.0,366.0
50.0,60000.0,2.0,3.0,5.0,1.0,1.0,5.0,57.0
25.0,19300.0,1.0,5.0,2.0,5.0,1.0,1.0,107.0
60.0,15000.0,2.0,4.0,1.0,1.0,1.0,1.0,85.0
56.0,100000.0,2.0,1.0,4.0,1.0,3.0,2.0,53.0
32.0,0.0,2.0,4.0,3.0,1.0,6.0,1.0,280.0
33.0,75000.0,1.0,3.0,5.0,5.0,1.0,1.0,141.0
72.0,14400.0,2.0,1.0,2.0,1.0,6.0,1.0,7.0
29.0,200000.0,1.0,1.0,3.0,1.0,1.0,1.0,87.0
23.0,8000.0,2.0,2.0,3.0,5.0,1.0,1.0,49.0
53.0,110000.0,1.0,1.0,5.0,1.0,1.0,1.0,62.0
55.0,120000.0,2.0,1.0,5.0,1.0,1.0,2.0,61.0
26.0,0.0,2.0,3.0,2.0,5.0,6.0,1.0,111.0
61.0,18000.0,1.0,4.0,4.0,1.0,1.0,5.0,116.0
18.0,0.0,2.0,5.0,2.0,5.0,6.0,1.0,51.0
74.0,9300.0,1.0,1.0,2.0,5.0,6.0,1.0,59.0
73.0,45000.0,2.0,1.0,3.0,5.0,6.0,2.0,74.0
55.0,20000.0,1.0,1.0,2.0,1.0,1.0,1.0,56.0
89.0,0.0,1.0,3.0,1.0,1.0,6.0,5.0,64.0
46.0,33000.0,1.0,5.0,3.0,1.0,1.0,3.0,64.0
32.0,182000.0,2.0,1.0,4.0,5.0,1.0,1.0,104.0
25.0,40000.0,2.0,1.0,4.0,5.0,1.0,1.0,87.0
34.0,130000.0,1.0,4.0,5.0,1.0,1.0,1.0,34.0
28.0,200000.0,1.0,1.0,4.0,5.0,1.0,1.0,82.0
24.0,25000.0,1.0,3.0,4.0,5.0,1.0,1.0,414.0
52.0,0.0,2.0,1.0,2.0,5.0,6.0,1.0,38.0
59.0,50000.0,1.0,5.0,3.0,5.0,1.0,5.0,53.0
71.0,10800.0,2.0,1.0,1.0,1.0,6.0,1.0,66.0
69.0,0.0,2.0,1.0,4.0,1.0,6.0,1.0,141.0
62.0,13100.0,1.0,3.0,1.0,4.0,1.0,5.0,248.0
32.0,90000.0,2.0,5.0,1.0,1.0,1.0,3.0,66.0
55.0,70000.0,1.0,1.0,2.0,1.0,1.0,1.0,36.0
37.0,90000.0,2.0,1.0,3.0,1.0,1.0,1.0,21.0
23.0,10200.0,1.0,4.0,3.0,5.0,6.0,1.0,93.0
43.0,90000.0,2.0,3.0,4.0,5.0,1.0,1.0,57.0
57.0,90000.0,1.0,1.0,5.0,1.0,1.0,2.0,98.0
62.0,13800.0,2.0,4.0,2.0,1.0,6.0,3.0,49.0
70.0,0.0,2.0,5.0,1.0,5.0,6.0,1.0,64.0
32.0,18000.0,1.0,1.0,4.0,5.0,1.0,1.0,179.0
55.0,70000.0,2.0,5.0,5.0,1.0,1.0,6.0,55.0
53.0,10000.0,1.0,5.0,5.0,5.0,1.0,3.0,181.0
48.0,0.0,1.0,4.0,3.0,1.0,6.0,1.0,120.0
63.0,50000.0,2.0,1.0,3.0,5.0,1.0,1.0,103.0
55.0,190000.0,2.0,1.0,4.0,1.0,1.0,1.0,73.0
53.0,0.0,2.0,3.0,4.0,1.0,3.0,5.0,58.0
19.0,0.0,2.0,4.0,1.0,5.0,6.0,1.0,102.0
33.0,60000.0,2.0,1.0,4.0,5.0,1.0,1.0,322.0
43.0,100000.0,1.0,3.0,5.0,1.0,1.0,1.0,52.0
70.0,120000.0,1.0,1.0,3.0,1.0,1.0,1.0,66.0
23.0,30000.0,2.0,4.0,4.0,5.0,1.0,1.0,80.0
21.0,23000.0,1.0,1.0,3.0,5.0,1.0,1.0,225.0
37.0,350000.0,1.0,1.0,4.0,1.0,1.0,1.0,57.0
57.0,60000.0,1.0,4.0,2.0,1.0,1.0,1.0,235.0
37.0,30000.0,2.0,3.0,4.0,1.0,1.0,5.0,58.0
64.0,65700.0,1.0,1.0,2.0,1.0,6.0,1.0,59.0
28.0,30000.0,1.0,4.0,2.0,5.0,1.0,1.0,56.0
48.0,16800.0,1.0,1.0,3.0,5.0,1.0,1.0,36.0
80.0,110150.0,1.0,1.0,3.0,1.0,6.0,2.0,130.0
29.0,75000.0,1.0,1.0,4.0,5.0,1.0,2.0,96.0
35.0,60000.0,1.0,4.0,3.0,1.0,1.0,1.0,60.0
80.0,12000.0,2.0,3.0,3.0,1.0,6.0,2.0,56.0
52.0,50000.0,2.0,5.0,5.0,1.0,1.0,2.0,84.0
33.0,45000.0,2.0,1.0,3.0,5.0,1.0,1.0,58.0
28.0,50000.0,1.0,5.0,4.0,1.0,1.0,4.0,102.0
40.0,190000.0,2.0,1.0,4.0,1.0,1.0,1.0,74.0
66.0,70000.0,1.0,1.0,3.0,1.0,1.0,1.0,262.0
31.0,125000.0,1.0,3.0,5.0,5.0,1.0,5.0,167.0
19.0,0.0,2.0,1.0,2.0,5.0,6.0,1.0,121.0
32.0,43000.0,1.0,5.0,4.0,5.0,1.0,1.0,50.0
30.0,40000.0,1.0,5.0,2.0,5.0,1.0,1.0,44.0
70.0,13000.0,2.0,1.0,5.0,1.0,6.0,2.0,111.0
30.0,10000.0,2.0,4.0,1.0,1.0,6.0,1.0,58.0
61.0,25000.0,1.0,3.0,4.0,1.0,1.0,2.0,57.0
54.0,30000.0,2.0,4.0,4.0,5.0,1.0,3.0,70.0
27.0,30000.0,2.0,4.0,3.0,5.0,1.0,1.0,71.0
55.0,90000.0,1.0,5.0,2.0,5.0,1.0,1.0,175.0
24.0,19200.0,2.0,4.0,2.0,5.0,6.0,1.0,155.0
44.0,0.0,1.0,3.0,2.0,1.0,6.0,5.0,60.0
33.0,25000.0,1.0,1.0,2.0,5.0,3.0,1.0,60.0
62.0,0.0,2.0,4.0,1.0,1.0,6.0,1.0,340.0
76.0,9300.0,1.0,2.0,1.0,1.0,6.0,1.0,49.0
29.0,76000.0,2.0,5.0,4.0,1.0,1.0,1.0,66.0
20.0,30000.0,1.0,1.0,3.0,5.0,6.0,1.0,165.0
18.0,0.0,2.0,5.0,1.0,5.0,6.0,3.0,175.0
36.0,0.0,1.0,1.0,4.0,5.0,6.0,1.0,109.0
18.0,0.0,2.0,4.0,2.0,5.0,6.0,1.0,206.0
26.0,380000.0,1.0,4.0,5.0,1.0,1.0,1.0,185.0
64.0,250000.0,1.0,3.0,4.0,1.0,1.0,5.0,160.0
19.0,0.0,1.0,3.0,3.0,5.0,6.0,1.0,47.0
19.0,0.0,1.0,1.0,4.0,5.0,6.0,1.0,42.0
61.0,0.0,2.0,1.0,4.0,1.0,6.0,1.0,336.0
