AGEP,PINCP,SEX,RAC1P_RECODED,SCHL_RECODED,MAR,ESR,POBP_RECODED,PWGTP
31.0,107032.0,2,2,5,1,1,3,57.0
23.0,201090.0,1,3,4,1,1,1,109.0
45.0,131644.0,1,3,5,1,1,5,224.0
44.0,915077.0,2,1,3,1,1,6,506.0
79.0,700725.0,1,1,4,3,6,2,368.0
21.0,792686.0,2,4,2,5,6,1,411.0
89.0,70177.0,1,5,3,1,6,3,153.0
66.0,636254.0,1,4,2,4,6,4,91.0
84.0,568009.0,2,1,3,3,2,6,652.0
60.0,197498.0,2,1,2,1,1,1,155.0
78.0,46781.0,1,5,1,2,2,5,36.0
44.0,19579.0,2,2,2,5,4,4,235.0
41.0,596043.0,2,5,1,2,2,1,587.0
45.0,482510.0,1,3,4,1,1,5,256.0
69.0,7942.0,2,2,2,1,4,5,52.0
44.0,133858.0,1,5,5,5,2,1,290.0
33.0,30311.0,2,1,4,2,6,5,435.0
89.0,523537.0,1,4,1,1,2,7,428.0
83.0,1051897.0,2,5,1,1,2,4,272.0
41.0,822068.0,2,1,3,4,1,2,473.0
60.0,65715.0,1,4,5,1,4,4,55.0
39.0,-6795.0,2,1,5,1,1,2,44.0
37.0,986920.0,2,4,2,1,1,7,641.0
43.0,912877.0,1,5,5,3,2,6,12.0
41.0,135162.0,2,5,5,1,2,1,54.0
79.0,25357.0,1,3,1,2,4,5,151.0
77.0,1008536.0,2,4,4,4,6,4,304.0
64.0,680563.0,1,4,1,3,6,2,322.0
93.0,99071.0,1,2,3,1,6,3,82.0
46.0,458929.0,2,5,2,1,1,6,591.0
37.0,98593.0,2,3,4,2,6,5,227.0
29.0,17914.0,1,1,3,1,1,7,193.0
40.0,9638.0,2,3,2,5,1,7,64.0
30.0,63045.0,2,3,1,1,6,3,76.0
23.0,42168.0,1,5,1,5,1,1,17.0
62.0,59798.0,2,1,5,3,3,1,199.0
41.0,168790.0,1,2,3,4,6,4,227.0
56.0,529425.0,2,1,3,4,6,4,393.0
31.0,213593.0,1,3,4,3,1,3,47.0
65.0,18376.0,2,4,1,5,6,2,38.0
36.0,9259.0,1,2,3,5,3,3,107.0
40.0,597678.0,1,1,1,1,1,1,68.0
68.0,1010469.0,1,3,2,3,1,5,187.0
56.0,533547.0,2,1,3,1,1,5,258.0
44.0,788041.0,2,5,1,2,2,1,289.0
53.0,32230.0,2,5,1,3,4,3,624.0
64.0,17745.0,1,3,3,1,6,5,66.0
86.0,650240.0,2,1,4,2,6,2,123.0
59.0,192120.0,1,3,2,5,6,5,439.0
35.0,3891.0,1,4,2,5,1,7,67.0
70.0,17548.0,1,3,2,1,6,5,65.0
74.0,516082.0,1,1,4,1,1,5,70.0
33.0,5240.0,2,3,4,1,1,3,286.0
76.0,66059.0,2,1,5,1,2,1,113.0
50.0,52508.0,2,1,5,5,1,7,42.0
75.0,1601.0,2,4,2,1,6,3,241.0
35.0,31327.0,1,1,3,5,1,1,38.0
43.0,25305.0,1,5,3,1,1,1,20.0
90.0,621320.0,2,2,2,5,4,6,286.0
63.0,66228.0,1,5,3,5,3,2,76.0
73.0,653257.0,1,4,1,3,6,3,545.0
65.0,36278.0,1,3,2,5,6,5,93.0
32.0,999630.0,2,4,3,2,2,5,347.0
48.0,988013.0,2,2,2,3,4,1,96.0
76.0,114668.0,1,1,5,5,6,3,50.0
66.0,44225.0,2,4,2,5,6,6,29.0
20.0,250878.0,1,4,2,4,3,1,509.0
22.0,225036.0,2,4,4,3,4,1,311.0
44.0,262359.0,2,1,5,5,3,1,523.0
89.0,118111.0,1,2,5,1,1,2,163.0
54.0,858897.0,1,1,5,5,4,1,218.0
37.0,15762.0,1,1,5,1,1,2,19.0
43.0,506628.0,2,5,3,1,1,7,126.0
36.0,123563.0,2,2,4,2,3,7,100.0
45.0,110964.0,2,1,4,1,1,2,59.0
36.0,802525.0,2,3,1,1,6,5,626.0
79.0,463169.0,2,4,4,3,4,1,589.0
49.0,84262.0,1,1,2,1,1,7,195.0
38.0,540896.0,1,5,1,1,2,1,171.0
89.0,123098.0,2,2,3,5,4,6,532.0
38.0,57963.0,1,5,1,1,6,1,604.0
86.0,578611.0,2,4,5,5,4,6,139.0
26.0,89662.0,1,1,5,3,2,2,20.0
64.0,165844.0,2,3,2,1,2,7,344.0
49.0,77407.0,1,1,5,3,2,2,269.0
51.0,8914.0,1,4,2,5,3,3,41.0
21.0,936304.0,2,4,1,1,1,1,254.0
21.0,205694.0,1,4,3,3,3,1,180.0
43.0,329145.0,2,3,2,5,1,7,194.0
89.0,-2136.0,1,4,1,1,6,3,106.0
61.0,823259.0,1,3,3,4,3,5,460.0
41.0,31702.0,2,3,5,1,1,5,81.0
64.0,166232.0,1,4,5,4,4,3,491.0
35.0,4204.0,2,3,1,5,4,5,40.0
30.0,646753.0,2,4,1,3,2,2,362.0
44.0,408656.0,2,1,4,1,1,2,73.0
79.0,868066.0,2,1,5,1,6,3,49.0
52.0,102653.0,2,1,4,1,1,1,65.0
38.0,31492.0,2,2,3,5,6,6,87.0
87.0,661174.0,1,1,3,1,1,2,469.0
77.0,69733.0,1,1,4,1,6,3,92.0
43.0,204752.0,2,1,4,1,1,1,474.0
92.0,755780.0,1,2,1,1,6,7,123.0
92.0,186681.0,1,1,5,1,2,4,488.0
45.0,1048498.0,1,3,4,1,1,5,489.0
62.0,224644.0,2,3,4,3,1,5,397.0
48.0,301524.0,1,1,5,4,1,2,466.0
34.0,497990.0,2,3,3,1,4,5,288.0
25.0,270257.0,1,5,4,1,6,4,15.0
39.0,47117.0,1,1,3,1,1,2,167.0
40.0,290553.0,1,4,2,5,1,1,26.0
47.0,73862.0,2,1,2,1,6,1,53.0
31.0,833073.0,2,1,5,5,3,1,215.0
87.0,26633.0,2,2,2,5,4,6,397.0
26.0,42422.0,2,5,3,1,1,1,74.0
60.0,1006043.0,2,3,1,4,3,5,483.0
49.0,16065.0,2,3,5,1,1,5,39.0
48.0,129069.0,1,1,5,1,2,4,198.0
44.0,875200.0,2,5,5,3,2,6,323.0
82.0,99285.0,2,4,3,5,4,1,162.0
40.0,192523.0,1,2,2,5,4,6,199.0
19.0,12808.0,2,4,1,5,1,1,377.0
85.0,580972.0,1,4,2,1,1,6,372.0
82.0,162737.0,2,1,1,3,6,2,130.0
38.0,991995.0,2,1,5,5,1,2,648.0
52.0,989785.0,2,4,4,4,3,1,465.0
26.0,1066798.0,1,1,5,4,1,2,479.0
25.0,83907.0,1,5,3,1,1,3,253.0
78.0,763087.0,2,5,1,2,2,5,475.0
45.0,534163.0,2,5,3,1,6,5,439.0
67.0,1047454.0,1,5,1,4,2,3,462.0
87.0,145580.0,2,1,5,5,6,5,48.0
34.0,33006.0,2,1,3,5,1,5,97.0
19.0,430455.0,1,1,2,2,6,1,226.0
21.0,37545.0,2,1,2,1,1,1,90.0
67.0,817263.0,1,1,1,5,1,1,68.0
87.0,978693.0,2,4,3,2,3,3,216.0
48.0,100380.0,1,3,3,1,1,5,90.0
44.0,17943.0,2,5,1,2,2,1,451.0
54.0,394455.0,2,5,3,1,6,3,242.0
81.0,111919.0,1,1,2,5,6,2,248.0
62.0,408899.0,2,5,3,3,1,6,87.0
35.0,296786.0,2,3,5,5,4,5,342.0
72.0,1009048.0,2,5,2,3,6,2,192.0
27.0,137647.0,1,4,3,1,6,1,62.0
32.0,596312.0,1,3,3,1,1,3,457.0
63.0,44313.0,2,3,3,3,6,5,586.0
34.0,-3096.0,2,2,2,5,4,4,154.0
64.0,89461.0,2,5,1,1,6,1,84.0
41.0,2578.0,2,2,2,5,4,4,103.0
38.0,511308.0,2,1,4,1,1,2,239.0
94.0,28542.0,2,4,1,4,2,3,69.0
20.0,380185.0,1,5,4,5,1,5,451.0
62.0,32915.0,2,5,3,5,1,3,31.0
20.0,12466.0,1,3,2,5,1,4,156.0
71.0,77333.0,2,1,3,2,6,1,585.0
36.0,474457.0,1,3,3,2,4,5,622.0
22.0,42460.0,1,1,3,1,1,3,42.0
62.0,26061.0,2,3,1,3,3,7,47.0
69.0,208314.0,2,3,2,2,2,1,548.0
67.0,13487.0,1,5,4,1,4,3,223.0
22.0,39302.0,1,1,5,1,1,1,139.0
39.0,13802.0,1,1,4,5,1,2,461.0
49.0,45915.0,2,3,4,1,1,5,56.0
39.0,124185.0,1,4,5,1,4,2,12.0
78.0,854333.0,1,1,5,5,6,2,220.0
27.0,214219.0,2,3,4,3,1,2,216.0
62.0,373361.0,1,1,5,2,3,6,406.0
92.0,527140.0,1,1,2,3,6,5,555.0
86.0,30388.0,2,1,2,3,6,6,119.0
36.0,36844.0,1,1,4,1,1,5,60.0
18.0,182123.0,1,3,2,1,2,4,460.0
90.0,33565.0,2,5,1,5,2,3,57.0
81.0,138886.0,2,4,5,5,4,7,253.0
84.0,-6322.0,2,2,1,1,6,6,402.0
45.0,630327.0,2,1,2,3,6,5,295.0
70.0,48259.0,1,3,4,5,6,5,455.0
34.0,662004.0,1,1,5,2,2,5,573.0
47.0,947719.0,1,5,1,5,6,5,75.0
79.0,201711.0,2,4,5,5,4,7,167.0
28.0,300028.0,2,4,3,3,2,2,105.0
86.0,851014.0,1,4,2,1,1,6,293.0
55.0,74763.0,2,5,1,4,2,3,252.0
48.0,146490.0,2,1,5,1,2,4,354.0
39.0,14628.0,2,1,3,1,1,1,58.0
84.0,19585.0,2,3,1,2,3,7,348.0
53.0,481654.0,2,4,3,1,3,5,102.0
74.0,7457.0,2,4,2,1,6,5,59.0
83.0,90705.0,2,3,5,5,4,5,56.0
89.0,158101.0,2,1,2,1,6,5,340.0
37.0,14085.0,1,1,2,1,1,1,240.0
41.0,9605.0,1,4,2,5,1,2,59.0
60.0,-944.0,2,5,4,5,3,5,367.0
51.0,79305.0,2,4,1,1,1,1,38.0
87.0,1050430.0,1,4,5,4,4,3,442.0
47.0,496927.0,1,4,1,1,2,1,371.0
51.0,967742.0,2,1,5,1,3,1,34.0
61.0,83879.0,2,3,2,5,6,5,331.0
46.0,229386.0,2,1,2,5,6,5,236.0
91.0,568683.0,1,3,3,3,3,1,486.0
27.0,30955.0,1,1,2,1,1,1,192.0
34.0,125050.0,1,3,4,3,1,5,145.0
43.0,74739.0,1,3,2,5,1,5,35.0
32.0,182668.0,1,1,5,1,1,1,149.0
39.0,1048629.0,2,4,1,1,6,1,13.0
75.0,620186.0,1,1,1,1,6,2,460.0
56.0,283878.0,2,1,4,1,1,5,631.0
21.0,9687.0,2,4,2,1,1,1,90.0
92.0,647703.0,2,4,3,2,3,6,118.0
60.0,130182.0,2,4,5,5,3,3,233.0
25.0,-5274.0,2,4,3,3,4,1,390.0
67.0,1055808.0,1,5,1,3,6,3,288.0
43.0,60144.0,1,3,2,2,2,5,107.0
27.0,4163.0,2,4,4,5,1,7,56.0
58.0,1069158.0,1,4,5,4,4,3,202.0
70.0,652473.0,1,4,1,3,2,2,278.0
67.0,203119.0,2,3,4,1,1,5,465.0
35.0,631149.0,1,2,3,4,4,1,345.0
54.0,39662.0,2,1,1,2,1,1,352.0
55.0,142990.0,2,3,3,1,6,4,12.0
69.0,689543.0,2,4,1,3,2,2,384.0
43.0,13120.0,1,2,1,5,4,4,101.0
72.0,451201.0,2,4,2,2,6,5,276.0
62.0,86574.0,2,1,4,5,1,2,36.0
20.0,46890.0,2,2,5,1,6,6,43.0
54.0,62511.0,1,5,4,1,1,3,82.0
82.0,586050.0,2,4,5,5,4,4,138.0
57.0,1057019.0,2,5,1,3,1,4,243.0
30.0,39896.0,1,5,1,1,6,2,150.0
54.0,714036.0,2,2,2,3,4,3,634.0
