AGEP,PINCP,SEX,RAC1P_RECODED,SCHL_RECODED,MAR,ESR,POBP_RECODED,PWGTP
41,32045.0,2,1,4,5,6.0,1,346
36,16781.0,1,5,5,4,1.0,2,89
36,279438.0,2,3,2,1,1.0,2,189
18,471911.0,2,4,2,1,1.0,2,75
22,56856.0,1,1,2,3,1.0,2,105
62,282747.0,1,5,4,1,1.0,3,69
19,2369.0,1,5,3,1,1.0,3,216
34,171929.0,1,1,2,3,1.0,4,110
30,60927.0,2,3,2,1,6.0,5,93
24,73784.0,2,2,1,1,1.0,1,83
18,269927.0,1,1,4,1,6.0,2,124
25,544960.0,2,5,1,2,1.0,1,74
50,407977.0,1,4,2,1,1.0,1,92
18,114233.0,2,1,5,1,1.0,1,119
55,32775.0,1,1,5,1,1.0,1,296
53,144059.0,2,5,1,1,1.0,1,69
21,49388.0,2,5,2,1,3.0,5,93
18,174827.0,2,1,3,5,6.0,4,52
38,358389.0,2,1,5,1,1.0,2,225
18,455014.0,2,1,3,1,1.0,1,110
38,49050.0,1,4,1,1,1.0,2,98
46,2654.0,1,4,5,3,1.0,1,241
37,123138.0,2,5,2,1,6.0,1,88
25,82795.0,1,1,5,5,1.0,1,101
46,379425.0,2,3,3,5,1.0,1,205
31,8489.0,2,1,4,5,1.0,2,134
52,10177.0,1,4,1,5,1.0,1,99
20,310.0,1,4,3,5,6.0,1,323
57,20324.0,2,1,3,5,1.0,1,128
34,71441.0,2,4,2,4,1.0,5,114
73,63860.0,2,1,2,1,1.0,2,104
57,49928.0,1,3,3,3,6.0,5,55
18,64598.0,1,2,4,5,1.0,3,112
39,99119.0,2,3,3,1,6.0,5,40
39,24193.0,2,4,2,5,6.0,1,31
19,-2900.0,2,1,5,1,4.0,2,229
45,25856.0,1,1,5,1,1.0,2,81
38,137457.0,2,4,2,1,1.0,5,75
36,44867.0,1,5,2,3,6.0,3,99
39,39446.0,2,1,4,5,6.0,5,84
37,452223.0,2,1,2,1,3.0,1,75
18,56010.0,1,1,5,1,1.0,6,118
18,39017.0,1,4,5,1,1.0,1,91
45,474631.0,2,3,2,3,1.0,6,62
19,137018.0,2,3,5,1,4.0,1,567
28,246689.0,2,1,2,5,1.0,1,64
25,225447.0,2,3,3,5,3.0,1,41
18,527555.0,2,1,5,2,1.0,1,60
39,18509.0,2,2,2,1,1.0,1,68
30,133530.0,1,4,2,2,6.0,1,341
30,625341.0,2,1,5,1,1.0,1,77
53,269054.0,2,2,3,5,6.0,1,89
18,164339.0,2,5,1,3,6.0,2,115
25,-2900.0,1,3,1,3,6.0,5,95
32,467021.0,2,5,2,1,6.0,1,90
30,178370.0,2,2,2,3,1.0,2,112
35,487891.0,2,3,1,1,1.0,5,76
31,111279.0,1,4,3,5,1.0,3,93
27,32305.0,1,5,5,5,1.0,1,53
30,27082.0,1,1,3,1,1.0,3,100
29,18002.0,1,3,3,5,1.0,5,106
29,234986.0,1,4,2,5,6.0,5,142
36,69392.0,1,5,5,1,6.0,2,123
21,49246.0,2,1,4,5,6.0,1,103
63,260152.0,1,5,2,1,1.0,4,132
44,553037.0,1,1,2,1,1.0,1,55
25,120365.0,1,1,5,1,6.0,2,108
44,102984.0,1,1,2,2,6.0,5,567
20,317415.0,2,5,4,3,1.0,2,191
30,275113.0,2,5,5,5,1.0,1,280
34,-2900.0,1,1,2,5,1.0,5,388
31,153688.0,1,1,2,4,6.0,3,68
30,63062.0,1,4,2,1,6.0,6,85
47,102095.0,1,1,2,5,1.0,3,228
18,431875.0,1,3,3,5,1.0,1,82
27,418169.0,1,1,2,3,6.0,5,124
37,553.0,2,4,4,2,1.0,5,109
19,36831.0,2,5,1,1,1.0,1,86
19,-2900.0,2,3,2,3,2.0,5,119
37,42435.0,1,5,4,5,1.0,1,257
23,87034.0,2,1,5,5,6.0,7,92
79,442261.0,1,2,5,1,1.0,3,80
64,156257.0,1,2,1,1,1.0,1,72
25,548933.0,2,3,2,1,1.0,1,102
18,500567.0,2,1,5,1,1.0,1,80
27,454854.0,2,1,3,1,6.0,2,104
36,256952.0,1,1,5,5,1.0,3,110
18,585811.0,1,4,4,5,1.0,1,106
18,51112.0,2,5,1,5,1.0,2,93
28,521132.0,1,3,1,1,3.0,1,103
18,83518.0,1,1,5,1,1.0,5,170
18,59581.0,1,1,3,5,1.0,2,160
64,642994.0,2,1,2,1,1.0,1,99
49,29276.0,1,1,3,1,1.0,1,492
82,55662.0,1,1,1,1,3.0,1,96
38,265452.0,1,5,5,4,6.0,1,112
34,21751.0,1,1,3,5,6.0,1,95
22,250509.0,2,4,1,1,1.0,1,93
42,398185.0,1,4,4,5,3.0,3,56
49,84417.0,1,4,1,2,3.0,5,52
37,210529.0,1,1,2,5,6.0,1,127
31,122583.0,1,3,3,2,1.0,5,50
55,51394.0,1,5,2,3,1.0,1,335
27,-2900.0,1,5,1,1,2.0,1,111
45,630569.0,2,3,2,1,1.0,5,61
46,3230.0,1,1,4,1,1.0,1,121
39,62878.0,1,1,4,5,6.0,1,567
43,61995.0,2,1,4,1,6.0,1,75
18,440900.0,1,2,5,5,1.0,1,116
26,445071.0,1,1,5,5,6.0,1,65
36,245674.0,2,1,3,1,1.0,3,113
43,9629.0,2,1,2,1,6.0,5,121
47,50825.0,2,2,1,5,1.0,1,130
27,504166.0,2,1,4,1,6.0,3,97
31,128548.0,1,3,4,5,1.0,1,100
30,143319.0,1,5,3,1,6.0,7,65
18,5003.0,2,5,3,5,1.0,3,64
39,22940.0,2,4,2,5,1.0,3,117
51,337570.0,1,4,2,1,2.0,1,454
42,365404.0,2,2,3,1,1.0,2,97
41,19614.0,1,4,3,1,1.0,7,106
18,182344.0,1,3,3,5,6.0,5,116
49,298023.0,1,4,3,5,1.0,2,89
21,25153.0,2,3,5,4,1.0,2,122
48,88273.0,1,1,5,1,6.0,1,106
23,56685.0,1,1,3,5,1.0,1,71
22,87160.0,1,1,5,5,1.0,1,122
54,162291.0,2,4,5,1,1.0,2,101
18,188482.0,1,2,2,4,6.0,1,178
43,44521.0,1,5,3,1,1.0,2,110
27,408252.0,2,1,5,1,1.0,1,83
42,142125.0,1,2,2,1,1.0,1,88
54,273048.0,1,5,5,3,6.0,1,122
48,119173.0,2,3,3,1,2.0,1,121
18,122143.0,2,5,3,1,6.0,1,57
18,962.0,1,5,4,1,1.0,1,99
34,93764.0,2,4,2,2,6.0,3,51
39,141702.0,2,2,3,5,1.0,1,121
24,600330.0,2,1,5,1,6.0,2,239
24,141047.0,2,5,3,1,2.0,1,159
24,34692.0,2,2,1,3,4.0,6,35
22,266110.0,2,1,4,3,1.0,1,118
18,25354.0,1,1,1,1,1.0,1,59
43,396665.0,2,3,4,1,6.0,1,106
26,351808.0,2,3,4,1,6.0,1,86
18,468112.0,2,1,5,2,1.0,1,62
24,521202.0,2,5,4,1,1.0,5,131
22,283958.0,1,1,3,1,1.0,1,124
21,137041.0,1,3,2,5,6.0,1,119
35,263528.0,2,4,3,1,1.0,1,128
52,19109.0,2,1,2,1,6.0,3,61
36,42457.0,1,5,1,2,1.0,1,114
38,365020.0,2,2,3,1,1.0,1,140
42,97234.0,1,3,2,1,6.0,3,250
59,46316.0,2,1,3,1,3.0,1,63
57,420904.0,1,1,4,5,6.0,5,119
27,54463.0,2,4,2,1,1.0,3,34
32,340667.0,2,1,2,4,1.0,5,210
18,18378.0,2,2,4,1,6.0,2,105
73,72897.0,1,5,2,1,6.0,3,278
53,253640.0,1,1,4,1,6.0,2,116
56,141007.0,2,4,4,5,1.0,2,108
18,543257.0,1,4,3,4,3.0,2,253
38,56060.0,2,1,3,3,1.0,1,108
36,31126.0,1,1,2,5,3.0,1,64
18,36292.0,1,5,3,1,6.0,6,127
43,19929.0,1,3,3,1,6.0,1,111
21,56635.0,2,1,5,5,1.0,1,50
47,217839.0,1,3,4,4,1.0,6,167
24,21257.0,1,1,5,1,6.0,1,130
18,241059.0,1,1,5,1,1.0,2,108
46,23154.0,1,3,4,5,6.0,3,197
58,554972.0,2,1,3,5,6.0,2,115
41,617563.0,2,4,3,1,1.0,5,87
32,59736.0,2,4,3,5,1.0,1,87
57,6850.0,1,2,5,2,6.0,1,125
24,9236.0,1,2,3,1,1.0,5,104
32,36691.0,1,1,2,5,1.0,1,93
28,303440.0,2,1,1,5,1.0,1,115
57,55353.0,1,1,5,1,1.0,5,63
18,638189.0,2,1,3,1,6.0,1,43
68,-2900.0,1,2,2,5,6.0,1,331
54,128092.0,2,1,3,1,1.0,1,120
73,307610.0,1,5,1,4,1.0,2,76
37,322790.0,1,4,5,5,6.0,3,111
21,115172.0,1,4,2,5,1.0,1,116
26,550791.0,1,4,2,2,1.0,6,67
89,27228.0,1,5,1,5,1.0,6,90
41,27650.0,1,4,3,1,1.0,1,118
71,47134.0,2,3,5,1,1.0,3,101
33,24228.0,1,4,5,5,6.0,1,52
44,81184.0,1,4,5,1,1.0,1,133
57,61171.0,1,4,2,5,1.0,1,99
48,-2900.0,1,1,1,1,2.0,2,107
20,70811.0,1,3,3,5,1.0,3,99
18,22674.0,2,1,2,1,1.0,5,101
36,62129.0,2,4,2,5,6.0,1,248
18,59400.0,2,3,3,3,1.0,1,102
40,65141.0,2,1,4,1,1.0,1,117
44,54542.0,2,1,2,5,1.0,1,115
53,47348.0,1,4,4,5,1.0,4,129
24,77114.0,1,1,1,2,1.0,1,93
76,51992.0,2,5,2,1,6.0,1,181
27,29184.0,2,3,2,1,1.0,1,362
30,148896.0,2,1,4,5,1.0,1,111
51,71003.0,1,5,3,5,1.0,2,111
36,639239.0,1,2,2,5,6.0,5,86
20,320082.0,1,5,1,1,6.0,3,31
67,63842.0,2,4,5,1,6.0,3,79
47,58353.0,2,1,3,1,1.0,1,110
45,155013.0,1,1,4,1,6.0,2,246
39,584479.0,1,1,4,2,1.0,5,121
35,274433.0,1,1,4,1,1.0,1,173
38,541604.0,2,4,1,4,1.0,1,184
22,323561.0,2,4,2,3,6.0,5,109
47,545824.0,2,1,5,1,4.0,4,80
29,516357.0,2,1,4,1,6.0,1,107
18,44096.0,2,2,2,5,1.0,1,425
38,20723.0,1,3,2,3,4.0,5,267
18,516259.0,2,3,4,1,1.0,1,99
23,1077000.0,1,5,2,5,6.0,2,122
33,4759.0,2,3,3,5,3.0,3,56
25,451619.0,2,1,1,1,6.0,1,92
49,107952.0,2,1,5,1,1.0,1,116
28,66607.0,2,1,3,5,6.0,2,130
25,-22.0,1,1,3,3,6.0,2,72
94,246613.0,2,4,3,5,1.0,3,176
25,46786.0,1,4,2,1,1.0,1,124
18,273605.0,2,1,3,1,3.0,1,174
53,380171.0,2,3,1,1,1.0,2,90
23,166431.0,2,1,2,5,6.0,1,53
30,126059.0,1,1,3,5,1.0,7,46
25,-2900.0,1,5,3,5,1.0,1,110
18,354203.0,2,4,4,1,1.0,1,103
46,522378.0,2,1,4,3,1.0,6,105
32,22981.0,2,3,1,1,1.0,2,72
34,91463.0,2,5,4,1,6.0,4,167
40,342556.0,2,3,2,1,3.0,1,96
60,581732.0,1,4,3,2,6.0,2,64
55,251788.0,2,3,2,1,3.0,1,112
18,390292.0,2,1,3,5,6.0,1,86
52,639270.0,2,1,3,1,4.0,1,104
65,522287.0,2,5,5,5,6.0,1,137
22,33963.0,2,5,2,1,6.0,5,97
22,1077000.0,2,1,2,5,6.0,4,306
35,2610.0,1,1,3,1,1.0,1,105
18,221324.0,1,1,2,1,1.0,6,120
37,80568.0,1,1,3,1,1.0,5,106
18,232910.0,1,4,4,1,6.0,3,103
29,40455.0,2,4,1,5,1.0,3,168
51,439778.0,2,5,2,1,1.0,6,110
18,391226.0,1,4,4,5,6.0,3,128
18,45794.0,1,1,2,2,1.0,6,83
43,258987.0,1,3,3,3,1.0,3,68
22,50437.0,2,4,1,1,1.0,1,88
18,536546.0,2,4,2,1,1.0,6,148
37,624011.0,2,1,4,3,1.0,1,107
33,27385.0,2,2,1,3,6.0,2,111
23,564485.0,1,3,2,1,6.0,2,113
75,52630.0,2,1,3,1,1.0,6,94
50,15955.0,1,2,2,3,6.0,1,48
20,13300.0,2,1,5,5,6.0,6,114
42,4147.0,1,4,5,1,1.0,5,102
55,433646.0,2,1,3,1,1.0,5,81
65,20724.0,1,3,1,4,6.0,6,125
18,57375.0,2,2,3,5,1.0,1,123
20,-2900.0,2,3,5,1,1.0,1,288
73,39554.0,1,1,4,1,4.0,1,109
42,42333.0,1,3,1,1,1.0,2,122
26,198218.0,1,2,4,1,1.0,2,54
20,265105.0,1,2,5,1,6.0,2,165
20,343880.0,2,1,4,5,1.0,2,82
32,487712.0,1,1,3,3,6.0,1,110
94,26847.0,2,4,3,5,1.0,7,92
43,294983.0,1,1,2,1,4.0,5,43
55,23692.0,2,1,3,3,1.0,2,109
73,171.0,1,1,3,1,1.0,4,123
18,302054.0,1,1,4,1,1.0,3,105
18,-2900.0,2,1,1,5,6.0,1,324
25,55547.0,2,4,4,2,6.0,1,309
18,281050.0,2,1,4,5,1.0,1,78
20,52162.0,2,3,1,1,6.0,2,90
36,55264.0,1,1,1,5,4.0,1,91
22,404888.0,2,2,3,1,1.0,6,166
64,195807.0,2,4,3,1,1.0,3,107
55,78675.0,1,5,2,5,6.0,5,118
18,540834.0,1,3,4,1,1.0,5,106
35,-2900.0,1,1,2,1,1.0,1,81
18,41650.0,2,2,5,1,1.0,1,85
24,545410.0,1,1,4,1,2.0,1,191
52,559799.0,2,1,2,5,1.0,3,105
30,380437.0,1,1,1,1,2.0,1,90
36,369469.0,2,3,4,3,6.0,3,110
49,438326.0,1,4,3,5,6.0,2,95
32,41110.0,2,1,2,1,6.0,1,115
30,213589.0,1,3,3,5,6.0,1,121
18,374087.0,1,2,2,5,1.0,2,93
18,65767.0,1,1,5,5,6.0,1,120
18,615237.0,2,1,2,4,3.0,2,128
81,16130.0,1,2,3,4,1.0,1,133
33,160549.0,2,5,3,1,1.0,1,74
27,39034.0,1,1,2,1,1.0,2,157
31,15882.0,2,4,2,1,6.0,1,122
21,263784.0,1,1,1,1,1.0,6,72
38,18571.0,2,1,3,3,1.0,2,106
18,267998.0,2,2,4,5,6.0,5,118
42,-2900.0,1,3,4,3,1.0,1,467
18,38562.0,2,3,4,5,1.0,3,109
41,-2900.0,1,1,4,5,4.0,1,25
22,28402.0,1,1,5,5,6.0,3,49
24,100463.0,1,3,2,3,1.0,1,108
30,401959.0,1,3,3,1,1.0,1,20
43,443362.0,2,4,3,3,1.0,1,110
55,166939.0,1,2,2,1,2.0,1,71
27,62170.0,2,4,5,1,1.0,1,292
66,434918.0,1,1,3,1,1.0,1,88
18,287042.0,2,3,2,1,4.0,1,567
23,45054.0,2,4,5,5,6.0,3,119
24,19574.0,1,1,2,5,4.0,1,95
37,252692.0,1,2,2,1,1.0,1,269
51,519883.0,2,1,3,2,1.0,6,109
24,569.0,1,4,2,5,1.0,2,301
23,108318.0,2,5,4,1,1.0,5,63
24,37598.0,1,1,1,1,3.0,1,171
38,519018.0,2,3,2,1,1.0,4,93
75,392328.0,2,5,3,1,1.0,6,111
33,54171.0,1,1,2,1,1.0,1,102
25,8193.0,2,1,4,1,1.0,3,116
30,-2900.0,2,1,4,1,1.0,5,120
57,27027.0,2,1,3,2,1.0,1,129
18,64672.0,1,1,5,2,6.0,1,81
18,33800.0,1,1,5,1,1.0,5,115
58,579805.0,2,4,3,5,1.0,5,61
27,329784.0,1,3,2,1,1.0,1,224
28,137743.0,2,1,5,2,6.0,5,129
75,338108.0,1,4,3,1,6.0,1,91
45,47511.0,1,3,4,1,6.0,1,28
18,427688.0,1,3,1,1,1.0,1,141
36,162744.0,2,1,3,5,1.0,1,84
53,567852.0,1,2,2,5,6.0,1,69
28,461933.0,1,3,2,1,4.0,3,169
25,27648.0,1,3,5,1,6.0,1,61
38,348788.0,1,1,2,5,6.0,1,55
26,366672.0,1,5,5,5,6.0,6,102
25,15333.0,1,1,3,1,1.0,1,215
27,42436.0,2,5,3,5,6.0,2,342
33,5619.0,2,4,5,1,1.0,2,178
43,46558.0,1,4,3,1,6.0,1,61
43,331155.0,2,3,1,1,6.0,4,312
37,454653.0,1,4,5,1,6.0,3,86
19,24354.0,2,4,2,4,1.0,1,125
52,103799.0,1,5,2,3,1.0,5,400
18,45296.0,1,5,3,2,6.0,2,100
31,565094.0,2,2,2,1,3.0,2,162
40,2017.0,2,5,3,5,1.0,1,170
23,323143.0,1,4,3,5,1.0,3,180
49,342990.0,1,4,3,1,1.0,1,86
50,66705.0,1,3,4,1,1.0,1,74
77,59394.0,1,3,3,1,6.0,3,69
32,128943.0,2,2,2,5,1.0,1,55
43,160656.0,2,1,1,1,1.0,1,28
73,113327.0,2,4,3,1,6.0,6,99
37,25751.0,2,4,4,1,1.0,6,102
35,499555.0,1,1,1,1,1.0,2,93
25,42801.0,1,1,3,5,4.0,1,89
24,38515.0,1,1,1,1,1.0,1,105
31,27487.0,1,4,3,2,1.0,2,67
37,-2900.0,2,5,1,3,6.0,6,567
22,296034.0,1,1,2,1,1.0,1,45
28,56581.0,1,1,2,1,1.0,4,102
50,267157.0,1,3,3,1,6.0,6,178
33,71204.0,2,1,3,1,4.0,4,135
83,179868.0,1,2,2,5,6.0,1,112
81,-2900.0,1,4,4,1,1.0,1,48
19,82492.0,2,1,3,1,1.0,1,314
34,38043.0,2,5,2,1,1.0,5,274
54,16415.0,2,1,2,5,1.0,5,165
44,-442.0,2,4,2,2,6.0,1,118
22,153936.0,2,3,4,1,6.0,1,46
38,176681.0,1,3,5,1,6.0,2,115
33,-2900.0,1,3,3,1,1.0,4,203
25,590470.0,2,2,1,1,3.0,1,482
30,247780.0,2,5,4,1,1.0,1,35
28,61987.0,1,1,2,1,1.0,3,517
26,440569.0,1,3,4,5,6.0,3,370
24,444504.0,1,5,4,2,6.0,6,91
82,25364.0,2,3,3,3,6.0,1,83
53,241177.0,1,1,2,5,6.0,1,67
84,9483.0,1,1,4,5,1.0,1,278
18,26659.0,1,2,3,1,1.0,3,126
35,103799.0,1,1,4,5,6.0,5,117
50,60856.0,1,5,4,1,2.0,1,119
23,172242.0,1,4,4,5,1.0,1,39
51,95251.0,2,3,5,1,1.0,5,99
28,25699.0,1,3,2,1,6.0,2,122
89,325933.0,1,5,3,1,6.0,1,83
