AGEP,PINCP,SEX,RAC1P_RECODED,SCHL_RECODED,MAR,ESR,POBP_RECODED,PWGTP
36,20000.0,1,1,3,5,6.0,1,20
38,160000.0,1,3,3,1,1.0,2,71
94,116000.0,2,1,4,2,6.0,1,63
22,10000.0,1,3,5,5,1.0,5,192
82,53330.0,2,1,2,2,6.0,2,53
56,22700.0,2,4,3,3,1.0,1,172
65,54000.0,1,5,2,1,1.0,6,230
31,480.0,2,1,1,5,6.0,6,42
23,0.0,2,4,3,5,6.0,1,46
69,128800.0,2,3,5,1,6.0,5,35
64,10100.0,2,4,1,1,6.0,3,168
73,20100.0,2,1,3,2,6.0,2,109
83,7200.0,2,1,1,1,6.0,3,58
67,62500.0,2,2,3,5,6.0,1,46
76,38700.0,1,1,2,2,6.0,2,121
20,6000.0,1,3,2,5,1.0,5,43
33,30000.0,1,1,2,5,1.0,1,223
24,5000.0,1,5,4,5,1.0,1,65
21,14000.0,1,5,2,5,1.0,1,53
86,34000.0,2,1,2,1,6.0,2,34
68,19800.0,1,2,1,2,6.0,1,113
22,102000.0,1,1,2,1,4.0,2,213
63,40900.0,2,1,3,3,1.0,1,75
59,0.0,2,1,5,1,6.0,2,75
32,95000.0,1,1,4,5,1.0,1,43
86,118700.0,1,1,5,2,6.0,2,167
60,375000.0,1,1,5,5,1.0,2,75
41,85000.0,2,5,4,1,1.0,1,52
31,0.0,2,2,3,1,6.0,1,64
40,41400.0,2,4,1,1,1.0,3,59
42,0.0,2,1,5,1,6.0,1,154
87,141000.0,1,5,4,2,6.0,2,50
40,82000.0,1,3,3,1,1.0,5,51
51,300000.0,1,3,4,1,1.0,5,52
86,12000.0,1,1,2,1,6.0,2,47
28,104000.0,2,3,5,5,1.0,5,51
21,6500.0,2,1,3,5,1.0,1,64
19,4500.0,2,1,3,5,6.0,1,84
43,60000.0,1,3,3,5,1.0,5,95
31,45000.0,1,2,3,5,2.0,1,340
54,20500.0,2,1,3,4,6.0,1,49
23,50000.0,2,4,3,5,1.0,3,50
56,46000.0,2,3,4,1,1.0,5,45
40,71400.0,1,4,3,3,6.0,1,48
64,24000.0,1,4,2,1,6.0,3,284
24,65000.0,2,3,4,5,1.0,1,43
45,63000.0,2,1,5,1,1.0,2,53
25,0.0,2,4,4,5,3.0,1,214
45,72000.0,2,1,5,5,1.0,3,103
39,2200.0,1,2,1,5,1.0,1,110
66,35100.0,2,5,3,3,1.0,1,116
76,22060.0,2,1,2,2,6.0,1,50
63,88100.0,1,1,3,1,1.0,1,43
28,0.0,1,2,2,5,6.0,1,108
53,86000.0,2,1,4,1,1.0,1,93
30,60000.0,1,1,2,5,1.0,1,431
70,10800.0,2,4,1,2,6.0,2,98
20,0.0,1,4,1,5,6.0,1,59
38,8000.0,2,1,2,3,1.0,1,55
29,75000.0,1,1,2,1,1.0,5,102
78,23600.0,1,1,4,1,6.0,2,49
84,0.0,1,4,1,5,6.0,3,34
23,120000.0,1,3,4,5,1.0,1,140
61,15600.0,2,1,2,3,6.0,2,47
68,25000.0,2,4,3,3,1.0,3,35
60,6400.0,1,3,3,3,6.0,1,23
57,1077000.0,1,1,4,1,1.0,1,59
36,120000.0,2,3,4,1,1.0,1,73
56,40000.0,1,5,2,1,1.0,6,377
18,800.0,1,4,3,5,1.0,6,153
59,171000.0,1,1,3,1,1.0,1,170
85,4800.0,1,1,3,2,6.0,2,48
78,95500.0,1,5,3,1,6.0,2,63
29,95000.0,1,4,4,5,1.0,1,52
62,200000.0,1,1,4,1,1.0,2,69
49,0.0,2,4,1,5,6.0,3,148
18,0.0,2,3,2,5,6.0,1,62
64,60000.0,1,5,3,1,1.0,1,34
56,51600.0,2,1,3,3,1.0,2,300
50,185000.0,2,1,4,3,1.0,1,33
41,40000.0,2,1,3,1,1.0,1,74
57,0.0,2,4,1,1,6.0,3,77
68,300000.0,1,1,4,5,1.0,1,73
42,50500.0,2,3,4,1,1.0,5,175
76,27200.0,2,2,4,1,1.0,1,99
22,25000.0,1,1,2,5,4.0,2,31
60,3000.0,2,1,3,3,3.0,1,48
21,0.0,1,5,2,5,6.0,1,82
36,0.0,2,1,4,5,6.0,1,102
45,42000.0,2,1,5,1,1.0,4,109
38,0.0,2,4,2,1,6.0,3,63
47,0.0,2,3,4,1,6.0,2,57
67,10800.0,2,5,2,1,6.0,3,154
56,370000.0,2,5,2,3,1.0,6,220
59,270000.0,2,3,5,1,1.0,5,40
39,20000.0,1,1,4,5,1.0,2,240
69,25300.0,1,4,5,4,6.0,6,63
36,58000.0,1,4,2,1,1.0,3,69
68,47500.0,2,3,5,1,6.0,5,45
76,12000.0,1,1,2,1,6.0,6,149
67,39200.0,2,2,3,3,6.0,1,110
52,45000.0,2,5,4,1,1.0,6,110
54,0.0,1,1,4,3,6.0,2,34
69,27600.0,1,1,4,1,6.0,1,56
29,10000.0,2,1,4,1,3.0,1,70
57,120000.0,1,2,4,3,1.0,2,218
59,55000.0,1,1,3,1,1.0,7,72
37,250000.0,1,1,5,5,1.0,1,103
71,142600.0,2,3,4,1,6.0,1,67
37,70000.0,2,1,4,1,1.0,1,60
54,0.0,1,3,3,1,6.0,5,50
46,40000.0,1,4,1,3,1.0,3,41
70,18900.0,2,2,2,4,6.0,2,53
68,98000.0,2,1,5,1,1.0,3,57
60,1600.0,1,5,1,1,6.0,3,131
25,0.0,2,1,1,5,6.0,1,225
73,13200.0,2,3,2,3,6.0,5,44
37,177000.0,2,3,4,1,1.0,1,96
26,60000.0,2,3,3,5,1.0,1,74
37,178000.0,1,3,4,1,1.0,5,67
44,0.0,1,1,4,5,6.0,1,3
76,29000.0,1,1,2,2,6.0,4,61
33,16000.0,1,3,2,2,1.0,5,115
45,80000.0,1,4,5,3,1.0,1,85
72,12200.0,2,5,2,1,6.0,5,345
75,0.0,1,1,3,5,6.0,4,46
38,114000.0,2,3,5,5,1.0,5,71
67,1600.0,2,1,3,1,6.0,1,35
18,5000.0,1,5,2,5,1.0,1,117
37,0.0,2,1,2,5,6.0,1,302
31,90000.0,2,4,5,1,1.0,1,140
42,169000.0,1,5,2,4,1.0,1,280
29,60000.0,2,5,2,1,1.0,1,228
62,10200.0,2,3,3,1,1.0,1,55
47,41600.0,1,4,3,3,1.0,3,127
72,150000.0,1,1,5,1,1.0,2,58
70,19000.0,2,3,4,1,6.0,5,150
80,30500.0,2,1,3,3,6.0,2,124
74,82000.0,1,1,3,2,6.0,2,63
56,415700.0,2,1,3,1,1.0,1,112
30,0.0,2,3,1,1,6.0,1,56
94,73500.0,2,1,2,3,6.0,1,260
45,94000.0,1,5,4,5,1.0,1,198
70,80.0,2,3,4,1,6.0,5,233
85,14700.0,2,4,1,2,6.0,2,65
54,10200.0,1,1,1,3,6.0,1,107
22,6000.0,2,3,2,5,1.0,2,134
43,95000.0,1,2,4,5,1.0,7,39
64,104000.0,2,4,4,1,1.0,1,59
85,213300.0,2,1,5,2,6.0,2,76
19,37400.0,1,5,2,5,1.0,3,175
51,138000.0,1,3,5,5,1.0,5,49
42,45000.0,1,5,2,1,1.0,1,64
33,30000.0,1,4,1,5,1.0,3,218
48,145000.0,1,2,5,1,1.0,6,319
21,1800.0,1,4,2,5,1.0,1,81
53,6000.0,2,4,2,1,1.0,3,78
54,126000.0,2,4,2,4,1.0,1,133
27,80000.0,2,5,4,1,1.0,1,184
32,103000.0,1,1,3,5,1.0,1,90
50,39500.0,1,5,1,5,1.0,6,101
41,0.0,2,3,4,1,6.0,5,155
69,62000.0,1,1,3,3,1.0,1,42
70,26000.0,2,1,4,1,6.0,1,106
23,0.0,2,4,3,5,6.0,3,235
68,12000.0,2,5,1,2,6.0,3,102
33,65000.0,2,4,4,1,1.0,3,64
55,678000.0,2,3,3,1,1.0,4,51
46,76000.0,2,1,5,1,1.0,2,73
36,170000.0,1,5,5,1,1.0,1,50
68,78400.0,2,1,3,2,1.0,2,61
80,90300.0,1,1,5,1,6.0,2,79
72,55530.0,1,1,3,5,6.0,2,109
37,5000.0,1,4,2,1,1.0,1,59
65,20100.0,2,2,2,1,6.0,1,31
73,10200.0,2,1,3,1,6.0,2,74
20,17700.0,1,1,3,5,1.0,1,76
66,12900.0,2,1,5,3,1.0,1,109
59,100000.0,2,3,5,3,1.0,5,102
26,34700.0,2,1,4,5,1.0,1,45
19,0.0,2,5,2,5,6.0,3,62
58,19700.0,2,4,3,1,1.0,7,62
41,25000.0,2,3,3,1,2.0,1,149
39,39700.0,1,5,3,1,6.0,1,95
32,5600.0,2,4,2,1,1.0,3,78
75,42000.0,1,1,5,5,6.0,1,174
68,4700.0,2,1,5,1,6.0,5,55
63,0.0,1,5,3,1,6.0,1,94
64,24000.0,2,3,3,1,1.0,5,56
74,77920.0,2,1,3,2,6.0,1,225
71,2500.0,1,1,1,3,6.0,2,53
25,25000.0,2,4,2,5,1.0,1,61
23,0.0,2,4,2,5,6.0,3,49
39,60000.0,1,1,3,5,1.0,3,78
58,132000.0,2,1,3,3,1.0,2,57
47,150000.0,2,5,4,5,1.0,7,54
40,120000.0,1,1,4,1,1.0,1,70
59,200000.0,1,3,5,1,1.0,5,47
35,40000.0,1,5,3,5,1.0,1,63
42,20000.0,2,5,3,1,1.0,3,77
22,0.0,1,1,2,5,6.0,1,223
41,600.0,1,5,3,5,1.0,1,86
72,0.0,1,4,1,3,6.0,3,180
56,97000.0,1,4,1,3,1.0,1,74
70,162000.0,1,2,3,1,1.0,1,59
24,15000.0,1,5,2,5,1.0,1,172
34,678000.0,1,3,5,1,1.0,5,289
67,15200.0,1,1,4,5,6.0,1,95
19,5000.0,2,3,2,5,1.0,2,41
20,30000.0,1,3,2,5,1.0,5,56
32,20600.0,2,1,3,5,1.0,3,156
55,125000.0,1,3,4,3,1.0,5,49
58,900.0,2,1,4,1,1.0,1,77
80,1900.0,1,1,2,3,6.0,2,197
77,22300.0,1,1,1,4,6.0,2,12
94,13600.0,2,3,1,2,6.0,5,52
69,14000.0,2,2,3,1,6.0,1,44
35,69000.0,1,1,3,5,1.0,1,129
29,15000.0,2,5,3,5,1.0,1,42
28,88000.0,2,5,5,5,1.0,1,77
83,10000.0,2,1,3,2,6.0,2,154
60,14200.0,1,2,3,5,6.0,1,67
72,0.0,2,3,1,3,6.0,5,68
42,100000.0,1,3,5,1,1.0,7,210
68,77000.0,1,4,3,1,1.0,3,113
45,17000.0,2,1,3,1,1.0,1,144
38,120000.0,2,1,4,5,1.0,1,72
28,56000.0,2,4,3,5,1.0,1,57
51,40000.0,1,3,2,1,2.0,5,93
74,4400.0,1,1,3,1,6.0,1,58
55,36000.0,1,5,2,1,1.0,3,43
49,55000.0,1,1,1,1,1.0,3,66
52,720.0,1,5,3,1,6.0,3,74
90,22000.0,2,1,3,2,6.0,2,85
20,15000.0,1,2,2,5,4.0,2,26
65,36000.0,1,4,2,1,1.0,7,133
19,5000.0,2,1,3,5,1.0,1,70
49,43000.0,2,3,3,1,1.0,5,62
89,136300.0,2,1,3,2,6.0,5,58
58,140000.0,2,3,3,3,1.0,1,48
67,46400.0,1,1,3,1,6.0,1,56
56,100000.0,2,4,4,1,1.0,1,49
75,0.0,1,3,4,1,6.0,5,73
23,0.0,2,4,2,5,3.0,1,144
24,0.0,2,1,3,5,6.0,1,63
45,148000.0,2,1,5,1,1.0,2,56
32,100000.0,1,3,5,1,1.0,5,95
77,96000.0,1,1,4,2,6.0,1,200
74,87600.0,1,3,4,1,6.0,2,44
33,55000.0,1,1,2,5,1.0,2,96
26,95000.0,2,1,2,1,1.0,1,31
56,65000.0,2,3,2,4,1.0,5,59
65,57500.0,2,1,5,1,1.0,2,8
35,170000.0,2,1,3,1,1.0,1,56
41,84500.0,2,5,4,1,1.0,1,63
70,78000.0,1,1,3,1,6.0,1,55
72,109800.0,1,1,3,1,6.0,1,26
51,350000.0,2,1,5,1,1.0,2,99
21,0.0,1,3,3,5,6.0,2,24
18,10000.0,2,5,3,5,3.0,1,88
84,10600.0,2,5,1,1,6.0,2,73
86,16800.0,1,5,1,1,6.0,3,56
65,383000.0,1,1,5,1,1.0,4,58
43,113000.0,2,2,5,1,1.0,7,75
41,43200.0,1,4,2,5,1.0,1,156
54,105000.0,2,4,4,1,1.0,1,19
52,160.0,2,2,3,1,3.0,2,54
73,12600.0,2,1,5,3,6.0,1,52
72,0.0,2,3,2,1,6.0,5,55
79,103000.0,1,1,4,1,6.0,2,50
57,16000.0,2,3,2,3,1.0,5,93
57,67000.0,1,1,1,1,1.0,3,113
28,0.0,2,4,3,5,6.0,1,232
27,50000.0,2,1,3,1,2.0,1,156
39,0.0,2,3,2,1,6.0,5,87
94,72300.0,2,1,4,2,6.0,2,12
29,95000.0,1,1,4,5,1.0,1,56
25,25000.0,2,1,4,1,1.0,1,29
44,260000.0,2,1,4,4,1.0,6,86
62,40000.0,2,1,1,3,1.0,1,168
68,475800.0,1,1,5,1,1.0,2,73
63,100000.0,1,1,4,5,6.0,2,116
38,90000.0,1,4,4,1,1.0,1,74
65,130350.0,1,5,3,1,1.0,1,80
76,-2900.0,1,1,3,1,6.0,1,48
70,45600.0,1,1,4,1,6.0,1,32
50,180000.0,2,1,5,1,1.0,2,78
33,195000.0,1,3,5,1,1.0,5,130
57,10100.0,2,4,3,1,1.0,6,62
42,212400.0,1,3,4,1,1.0,5,34
55,42000.0,1,1,2,1,1.0,6,278
66,35200.0,1,1,3,1,6.0,2,71
67,89900.0,1,1,4,1,1.0,1,223
34,114000.0,2,3,5,1,1.0,5,98
18,0.0,2,4,2,5,6.0,1,233
42,55000.0,2,5,3,1,1.0,1,66
50,13000.0,1,4,2,1,1.0,3,128
65,26000.0,1,1,4,3,1.0,2,51
18,0.0,1,5,3,5,6.0,1,93
31,140000.0,2,5,4,1,1.0,2,101
30,36430.0,2,3,5,5,1.0,1,61
30,55000.0,2,3,4,5,1.0,2,16
31,350000.0,2,5,4,5,1.0,2,70
46,60000.0,1,1,5,3,1.0,1,207
87,37700.0,1,1,3,1,6.0,2,106
94,20700.0,2,1,3,2,6.0,1,5
73,4500.0,2,4,2,1,6.0,1,36
55,230300.0,2,3,5,3,1.0,5,60
32,118000.0,2,1,5,1,1.0,1,102
68,11000.0,2,4,1,3,6.0,2,140
26,5000.0,2,5,4,1,1.0,3,38
56,200000.0,2,1,4,1,1.0,1,33
66,26240.0,2,1,4,3,1.0,1,106
43,13000.0,1,1,3,5,3.0,2,60
38,75000.0,1,4,4,5,1.0,1,286
57,77100.0,1,1,3,1,1.0,2,52
25,44000.0,2,4,3,5,1.0,1,113
94,72500.0,2,1,4,5,6.0,2,18
44,80000.0,1,1,4,5,1.0,2,69
51,82400.0,1,3,3,1,1.0,5,56
59,140000.0,1,5,3,5,1.0,1,41
63,30100.0,1,1,3,3,1.0,1,102
21,10000.0,2,4,2,5,1.0,6,63
69,24000.0,2,1,2,5,6.0,1,52
52,30000.0,1,1,4,5,6.0,5,95
38,80000.0,2,5,2,1,1.0,3,108
51,20000.0,2,1,5,1,1.0,2,60
25,32000.0,1,4,2,5,6.0,1,192
48,157000.0,1,1,4,5,1.0,1,89
70,1700.0,1,4,1,1,6.0,1,56
57,680.0,2,1,5,1,6.0,1,59
73,58400.0,2,5,3,1,6.0,6,58
61,678000.0,1,1,5,1,1.0,4,63
73,9000.0,1,3,2,5,6.0,5,142
64,45500.0,1,4,3,1,6.0,6,354
