AGEP,PINCP,SEX,RAC1P_RECODED,SCHL_RECODED,MAR,ESR,POBP_RECODED,PWGTP
21.0,234295.0,1,4,5,5,6,1,356.0
48.0,191370.0,1,2,4,4,3,2,287.0
89.0,532676.0,2,1,1,5,1,1,505.0
80.0,54592.0,1,5,5,4,1,1,90.0
79.0,833059.0,1,3,5,5,3,1,118.0
61.0,21843.0,2,1,1,5,1,2,58.0
76.0,1025437.0,2,5,1,3,6,7,278.0
87.0,802519.0,1,2,2,5,1,1,407.0
33.0,92755.0,2,1,5,5,2,1,81.0
37.0,19272.0,2,5,2,1,1,1,48.0
57.0,833574.0,2,3,3,5,4,5,192.0
55.0,747557.0,2,3,1,4,1,6,532.0
58.0,707238.0,2,2,1,5,2,1,125.0
59.0,783185.0,2,5,3,1,1,3,609.0
77.0,32689.0,1,5,1,1,6,3,145.0
42.0,216838.0,1,2,5,5,6,1,594.0
23.0,14095.0,1,1,5,5,6,2,14.0
28.0,892767.0,1,1,1,1,1,1,246.0
65.0,637083.0,1,5,3,3,2,2,325.0
62.0,237200.0,1,2,5,2,1,5,616.0
33.0,13947.0,2,2,4,1,6,1,416.0
50.0,208769.0,1,5,5,5,1,3,185.0
26.0,259518.0,1,4,2,5,1,6,452.0
29.0,738952.0,1,2,3,4,2,5,89.0
54.0,604073.0,2,3,1,4,3,7,85.0
75.0,966637.0,1,2,4,1,2,2,450.0
37.0,425061.0,2,4,1,2,3,2,415.0
60.0,17642.0,2,5,4,5,6,1,52.0
43.0,704863.0,1,1,3,4,2,2,396.0
44.0,774199.0,2,5,3,5,1,6,605.0
50.0,572987.0,2,4,1,2,1,2,333.0
64.0,792391.0,1,4,1,5,2,2,574.0
84.0,442860.0,1,1,4,1,3,2,541.0
33.0,464677.0,1,5,5,5,4,6,296.0
31.0,364916.0,1,1,3,3,3,1,443.0
90.0,31680.0,1,4,5,3,1,2,7.0
48.0,43800.0,1,5,1,2,6,6,147.0
64.0,27383.0,2,4,2,1,1,7,258.0
74.0,600132.0,2,3,1,2,3,7,298.0
55.0,243707.0,1,1,5,2,1,2,520.0
50.0,442408.0,2,1,2,2,2,2,495.0
65.0,933128.0,1,5,3,4,1,5,197.0
93.0,137929.0,2,3,4,1,3,5,92.0
75.0,317258.0,2,4,1,2,1,2,530.0
92.0,787061.0,1,4,1,2,1,2,577.0
84.0,153427.0,2,1,3,2,1,2,290.0
90.0,20409.0,1,1,1,1,6,1,48.0
75.0,193313.0,2,5,5,2,3,2,27.0
87.0,64766.0,1,3,2,5,1,1,216.0
81.0,974864.0,1,2,3,5,4,1,340.0
30.0,825115.0,2,3,4,3,6,5,523.0
86.0,615279.0,2,5,4,2,1,4,127.0
29.0,891146.0,1,5,2,3,6,7,425.0
65.0,842182.0,2,2,4,5,6,1,308.0
47.0,69920.0,2,4,2,1,1,3,47.0
28.0,954946.0,1,3,1,4,1,5,159.0
45.0,526454.0,1,1,3,1,2,6,597.0
85.0,821521.0,2,4,1,2,1,2,367.0
24.0,960334.0,1,4,2,1,6,6,460.0
70.0,253686.0,2,5,3,1,6,1,167.0
28.0,21429.0,2,1,2,5,6,3,234.0
41.0,102860.0,1,2,4,1,1,1,168.0
91.0,326146.0,2,1,2,5,6,1,563.0
79.0,842349.0,1,5,3,1,4,4,329.0
82.0,871054.0,1,1,3,3,3,2,239.0
21.0,33756.0,1,1,2,5,1,1,47.0
78.0,435382.0,1,5,4,5,1,1,430.0
84.0,279608.0,1,3,4,4,1,5,21.0
45.0,115069.0,1,4,1,1,6,6,597.0
86.0,38590.0,1,5,3,4,6,3,197.0
33.0,247307.0,2,2,2,1,1,2,589.0
68.0,984605.0,1,2,3,2,3,5,339.0
65.0,250721.0,1,4,1,1,4,6,142.0
60.0,428411.0,1,1,2,2,2,2,438.0
47.0,687556.0,2,2,2,4,1,2,12.0
55.0,215434.0,2,1,4,2,1,1,46.0
49.0,1069848.0,1,2,4,5,2,2,451.0
39.0,1008687.0,1,4,1,5,1,1,233.0
85.0,148360.0,2,3,4,3,1,5,105.0
27.0,466895.0,2,2,5,1,4,1,156.0
75.0,186103.0,2,5,5,2,3,6,20.0
50.0,168561.0,2,2,1,1,4,1,17.0
30.0,35606.0,1,5,2,5,1,1,123.0
31.0,578342.0,1,3,1,1,6,5,469.0
55.0,442249.0,2,1,1,1,1,1,70.0
76.0,29112.0,2,5,1,1,6,1,36.0
31.0,205896.0,1,1,5,3,6,1,81.0
90.0,935419.0,2,1,4,2,2,2,535.0
47.0,153338.0,2,1,5,3,1,2,570.0
92.0,100180.0,2,5,3,4,4,3,47.0
20.0,389409.0,2,1,3,4,1,3,9.0
26.0,1052727.0,1,2,2,3,6,6,225.0
23.0,102193.0,2,5,4,2,1,6,140.0
76.0,657061.0,1,4,2,5,1,6,423.0
47.0,785461.0,2,3,1,2,1,7,381.0
68.0,143812.0,1,1,5,1,6,1,269.0
57.0,744791.0,2,5,3,5,2,1,605.0
60.0,254861.0,1,1,1,1,2,1,352.0
20.0,638643.0,1,4,5,4,1,4,402.0
72.0,627432.0,1,2,5,2,1,6,242.0
82.0,515953.0,1,3,3,1,2,3,166.0
55.0,34023.0,2,4,1,2,6,3,119.0
33.0,889844.0,2,1,1,3,1,1,496.0
76.0,242581.0,2,2,2,4,1,7,618.0
24.0,89358.0,1,2,2,5,1,1,404.0
91.0,45360.0,1,2,1,2,6,5,33.0
83.0,550993.0,1,3,5,5,3,4,482.0
41.0,653056.0,1,1,5,5,4,1,214.0
89.0,30097.0,2,4,5,2,6,2,15.0
58.0,436793.0,2,2,5,5,4,1,161.0
44.0,110909.0,1,1,2,1,6,2,439.0
36.0,617093.0,1,1,4,4,6,1,457.0
45.0,67737.0,2,5,4,1,1,6,81.0
75.0,666663.0,1,4,2,5,1,6,419.0
31.0,294240.0,2,3,1,2,1,7,499.0
20.0,975659.0,2,4,2,1,3,3,195.0
73.0,78944.0,2,5,5,4,3,3,131.0
51.0,223701.0,2,4,2,5,6,1,585.0
81.0,11015.0,1,5,4,3,6,2,277.0
71.0,1007072.0,2,3,1,2,3,7,509.0
87.0,868610.0,1,3,5,5,6,1,354.0
88.0,109820.0,2,4,3,4,1,1,144.0
31.0,606730.0,1,5,1,2,3,4,436.0
36.0,808781.0,2,3,5,1,3,5,119.0
49.0,531385.0,1,5,2,1,1,4,150.0
49.0,514218.0,1,2,2,5,1,1,148.0
20.0,137361.0,1,2,3,5,1,1,2.0
61.0,19685.0,2,1,5,5,1,1,58.0
30.0,945451.0,2,1,4,3,2,6,573.0
27.0,933821.0,1,2,1,4,3,2,239.0
33.0,631736.0,1,5,1,2,3,6,437.0
58.0,227106.0,2,1,5,1,6,2,363.0
74.0,221801.0,1,3,5,5,4,6,71.0
81.0,707600.0,2,2,1,2,1,5,117.0
64.0,918110.0,1,3,1,2,3,7,140.0
64.0,941791.0,2,1,1,2,3,2,634.0
67.0,774371.0,1,2,2,5,1,5,411.0
44.0,618350.0,1,2,5,2,1,5,260.0
41.0,-1917.0,2,5,3,1,1,1,44.0
90.0,59283.0,1,1,4,4,1,2,88.0
57.0,925978.0,2,5,5,3,6,7,435.0
46.0,553036.0,1,2,1,5,6,6,140.0
53.0,12653.0,2,5,2,3,1,2,26.0
54.0,4939.0,1,1,4,3,6,1,48.0
56.0,630035.0,2,4,4,3,2,3,562.0
35.0,21850.0,2,5,2,1,6,1,98.0
64.0,101307.0,2,1,5,3,1,4,110.0
72.0,525495.0,2,2,1,4,1,5,309.0
86.0,696613.0,2,4,4,2,4,3,313.0
65.0,589722.0,2,4,4,2,2,3,392.0
31.0,137743.0,2,5,3,5,1,1,284.0
79.0,721788.0,1,2,5,2,1,5,250.0
60.0,150509.0,1,5,3,1,1,1,294.0
28.0,243140.0,1,5,2,5,1,3,440.0
51.0,731297.0,1,3,1,1,1,3,486.0
83.0,641212.0,1,5,4,2,2,6,121.0
34.0,897211.0,1,2,4,3,1,5,145.0
52.0,606638.0,1,5,4,1,2,1,128.0
89.0,584689.0,2,5,1,3,6,7,610.0
31.0,44314.0,2,4,2,1,2,1,189.0
44.0,230793.0,1,3,5,2,4,7,637.0
22.0,130768.0,1,5,2,5,6,1,417.0
81.0,116818.0,1,5,2,4,6,1,445.0
77.0,1072195.0,1,3,4,2,2,5,231.0
90.0,308629.0,2,4,2,4,6,5,100.0
26.0,934736.0,2,3,3,4,1,5,288.0
86.0,632754.0,1,2,5,2,2,5,283.0
91.0,830172.0,1,3,3,2,4,5,544.0
38.0,429037.0,2,5,1,5,1,1,175.0
39.0,583732.0,1,1,3,5,6,1,223.0
81.0,382898.0,2,1,2,5,3,1,256.0
19.0,75146.0,2,1,3,5,1,1,78.0
87.0,749023.0,2,2,1,1,3,1,625.0
29.0,164757.0,2,5,1,2,4,6,547.0
53.0,44925.0,2,4,2,1,6,1,186.0
35.0,618401.0,2,5,1,4,3,3,294.0
51.0,47692.0,2,3,2,3,1,5,211.0
42.0,972158.0,1,4,5,2,1,3,617.0
89.0,1004939.0,2,4,5,1,1,3,48.0
85.0,956339.0,2,3,3,3,1,2,269.0
79.0,310951.0,2,4,1,5,1,6,522.0
19.0,16090.0,2,1,1,5,6,1,43.0
93.0,974242.0,1,2,3,5,3,7,356.0
76.0,347414.0,1,3,5,2,4,7,566.0
80.0,1060890.0,2,1,1,2,4,2,525.0
78.0,1021516.0,1,3,2,3,3,5,542.0
53.0,902232.0,2,4,2,2,1,3,174.0
42.0,190725.0,2,3,3,1,1,5,610.0
59.0,315005.0,1,2,1,4,1,2,139.0
22.0,900698.0,1,3,3,3,3,5,538.0
81.0,218213.0,2,1,5,5,6,1,78.0
29.0,72183.0,1,3,4,2,1,7,43.0
86.0,498832.0,1,2,2,5,1,7,161.0
60.0,973353.0,1,4,5,5,3,1,57.0
91.0,646381.0,2,2,2,4,1,2,8.0
87.0,578092.0,1,2,4,3,1,2,496.0
37.0,23345.0,1,1,2,1,6,5,158.0
37.0,566210.0,1,2,3,1,3,7,437.0
40.0,1035142.0,1,5,2,1,6,3,485.0
38.0,61312.0,2,5,3,1,6,1,85.0
87.0,447689.0,1,5,2,3,2,1,636.0
74.0,894375.0,2,1,4,1,2,4,117.0
59.0,721103.0,2,1,1,5,2,1,315.0
85.0,644355.0,1,4,4,2,4,2,312.0
64.0,679929.0,1,2,3,1,2,1,23.0
74.0,238865.0,2,1,5,4,2,1,52.0
37.0,190447.0,1,2,4,5,1,7,459.0
63.0,839536.0,1,3,5,4,3,6,103.0
31.0,846994.0,2,3,3,2,4,7,264.0
85.0,891957.0,1,4,5,3,6,5,595.0
60.0,952399.0,1,2,3,3,1,2,605.0
83.0,430594.0,2,5,4,3,4,6,8.0
83.0,476956.0,1,5,2,4,2,1,278.0
75.0,811777.0,1,3,1,4,6,5,157.0
51.0,631891.0,2,3,4,1,1,4,105.0
76.0,659772.0,1,2,5,2,4,5,349.0
92.0,810713.0,2,4,2,2,4,3,619.0
93.0,955889.0,1,1,2,4,6,2,414.0
64.0,233600.0,1,1,1,1,4,1,149.0
47.0,285488.0,1,3,4,1,1,4,205.0
68.0,28908.0,2,1,2,1,6,1,52.0
46.0,560738.0,2,2,1,1,1,4,504.0
63.0,22011.0,1,5,3,5,1,1,162.0
71.0,379856.0,1,3,5,2,1,7,282.0
87.0,502045.0,2,1,5,5,2,1,129.0
61.0,198905.0,2,3,3,1,1,1,100.0
76.0,564626.0,2,1,2,5,2,2,325.0
79.0,45134.0,2,1,1,5,1,3,48.0
48.0,908.0,1,1,2,1,1,2,66.0
58.0,842731.0,2,2,5,5,3,6,368.0
65.0,259423.0,2,3,4,1,1,5,576.0
89.0,36186.0,1,1,4,1,1,5,179.0
31.0,466186.0,2,4,3,4,4,3,176.0
23.0,772052.0,1,1,4,5,3,1,123.0
56.0,152946.0,1,5,3,1,1,6,323.0
33.0,619243.0,2,5,5,4,1,6,171.0
21.0,23182.0,2,3,1,1,1,5,43.0
71.0,-221.0,2,4,2,1,6,3,47.0
39.0,481128.0,2,5,5,4,6,1,536.0
71.0,513191.0,2,1,2,1,1,1,99.0
39.0,618356.0,2,3,2,1,3,1,463.0
76.0,748957.0,2,4,3,2,2,2,264.0
22.0,1039318.0,2,3,3,4,2,6,475.0
72.0,467214.0,1,5,2,3,2,7,620.0
40.0,258848.0,1,1,5,5,4,1,351.0
78.0,824660.0,1,5,2,5,4,1,554.0
78.0,178049.0,1,1,4,4,2,1,438.0
90.0,353276.0,1,1,4,3,3,2,231.0
53.0,20878.0,2,1,4,5,1,2,74.0
27.0,1823.0,1,5,1,5,6,3,137.0
75.0,980576.0,2,3,2,4,3,6,76.0
48.0,905459.0,2,5,4,1,2,1,477.0
44.0,653972.0,1,4,2,4,3,1,265.0
23.0,273904.0,2,2,1,5,1,1,17.0
20.0,90633.0,1,1,4,5,2,1,483.0
64.0,93483.0,1,4,2,3,1,7,53.0
67.0,147631.0,1,5,2,2,3,2,412.0
21.0,531385.0,1,2,4,2,1,5,435.0
60.0,751522.0,2,2,5,5,1,1,367.0
86.0,614243.0,1,4,4,2,2,3,200.0
48.0,185474.0,2,3,5,2,1,5,41.0
64.0,984362.0,2,4,1,5,1,1,631.0
25.0,701286.0,2,5,3,3,2,1,589.0
31.0,486177.0,2,2,5,4,2,2,77.0
75.0,574373.0,2,2,1,3,6,5,515.0
44.0,344673.0,2,1,5,3,6,2,585.0
44.0,119420.0,2,3,4,5,1,1,384.0
29.0,216829.0,2,1,4,2,1,2,347.0
91.0,787353.0,1,5,3,2,1,4,547.0
21.0,-1478.0,2,5,1,5,6,1,54.0
49.0,26675.0,1,5,3,1,3,1,638.0
67.0,41882.0,2,5,2,1,1,1,167.0
93.0,10322.0,1,1,3,2,2,2,36.0
68.0,884643.0,2,2,3,5,3,7,458.0
40.0,676843.0,1,1,3,5,2,1,44.0
39.0,389031.0,1,1,1,4,3,4,256.0
72.0,24759.0,1,3,4,5,1,5,36.0
59.0,403115.0,2,1,3,4,2,1,5.0
38.0,392219.0,1,4,5,2,1,2,422.0
79.0,64439.0,1,4,1,1,1,3,178.0
38.0,341482.0,2,3,3,5,3,5,434.0
65.0,264337.0,2,5,4,1,1,1,249.0
25.0,548391.0,2,5,1,3,6,2,101.0
94.0,601251.0,1,3,3,2,2,7,316.0
76.0,33194.0,1,3,1,3,6,2,52.0
36.0,287711.0,1,4,2,2,2,3,141.0
61.0,634775.0,1,3,5,4,2,6,306.0
71.0,433939.0,2,1,4,5,6,1,37.0
54.0,899943.0,1,5,4,2,2,4,449.0
25.0,636822.0,2,4,1,5,3,1,399.0
87.0,72379.0,2,1,5,4,3,4,151.0
44.0,12542.0,1,4,3,3,6,5,88.0
26.0,605800.0,2,5,4,4,1,7,490.0
29.0,22998.0,2,1,3,1,1,1,79.0
23.0,544576.0,2,1,3,3,4,4,92.0
53.0,1001486.0,1,4,3,4,3,3,127.0
69.0,580671.0,1,1,4,4,1,4,216.0
28.0,310613.0,1,4,1,4,1,7,142.0
27.0,596832.0,1,2,1,3,3,5,259.0
20.0,401655.0,2,4,3,4,1,1,124.0
77.0,495121.0,1,2,1,2,1,5,146.0
76.0,1016645.0,2,4,5,4,3,1,240.0
24.0,268219.0,2,3,4,4,1,6,7.0
76.0,972696.0,2,3,1,3,1,5,525.0
36.0,915425.0,2,1,4,2,2,2,639.0
75.0,74782.0,1,5,2,3,6,7,68.0
52.0,-5209.0,1,4,1,5,6,1,92.0
54.0,24636.0,2,3,3,1,1,1,40.0
51.0,15056.0,1,5,2,4,1,1,85.0
51.0,25077.0,1,1,3,1,6,4,22.0
24.0,692557.0,1,2,3,4,2,2,9.0
65.0,22994.0,1,1,1,1,6,1,145.0
26.0,239333.0,1,1,2,5,1,1,448.0
43.0,914346.0,1,4,3,2,3,3,48.0
42.0,18686.0,1,3,3,5,1,7,41.0
34.0,848037.0,2,4,5,2,6,3,385.0
21.0,175511.0,1,2,1,3,6,5,198.0
36.0,5202.0,2,1,2,1,1,2,174.0
76.0,685286.0,1,2,2,5,3,1,80.0
46.0,628982.0,2,5,4,2,2,2,130.0
23.0,875991.0,1,3,3,3,3,5,546.0
46.0,722819.0,1,2,4,3,2,1,76.0
57.0,833687.0,2,4,5,5,3,1,388.0
30.0,177189.0,2,1,5,1,1,4,91.0
54.0,74510.0,1,5,5,1,3,5,299.0
33.0,787744.0,1,5,4,3,2,2,76.0
62.0,851981.0,1,3,2,3,3,2,533.0
78.0,1066515.0,2,2,5,2,1,5,241.0
28.0,297353.0,2,4,1,3,1,5,490.0
80.0,273063.0,1,3,4,5,1,1,215.0
24.0,779694.0,1,5,3,5,1,1,544.0
22.0,234063.0,2,3,4,5,6,5,101.0
84.0,978319.0,2,5,2,2,3,4,180.0
20.0,911635.0,2,2,1,2,4,6,289.0
62.0,354007.0,2,2,3,1,3,1,29.0
28.0,804276.0,1,5,2,1,1,3,373.0
35.0,791713.0,2,4,1,5,2,1,528.0
84.0,19303.0,2,2,4,2,6,5,398.0
83.0,933860.0,1,5,3,2,1,6,226.0
62.0,438519.0,2,2,1,2,1,5,189.0
52.0,832453.0,1,4,1,5,1,2,370.0
48.0,213287.0,1,1,4,1,1,2,120.0
53.0,934437.0,2,1,1,5,6,1,642.0
53.0,266395.0,2,4,1,3,1,5,554.0
81.0,4306.0,2,1,1,1,6,1,53.0
58.0,963609.0,2,1,1,3,3,1,630.0
72.0,12678.0,1,1,2,2,6,1,52.0
52.0,235334.0,1,3,4,5,1,1,228.0
89.0,993249.0,2,4,5,2,1,2,151.0
59.0,971127.0,1,4,2,1,3,3,80.0
30.0,588193.0,1,3,1,1,2,5,462.0
26.0,606808.0,2,5,1,4,3,6,309.0
41.0,356409.0,1,1,5,5,1,6,645.0
34.0,183941.0,1,4,3,2,1,2,328.0
77.0,254843.0,1,1,1,2,2,2,138.0
67.0,688686.0,1,3,1,2,3,7,34.0
45.0,766100.0,2,2,4,1,3,2,627.0
46.0,781331.0,1,5,3,2,1,4,432.0
51.0,761252.0,1,5,1,5,1,1,379.0
76.0,28526.0,1,1,3,1,1,1,41.0
24.0,446457.0,1,5,1,4,1,6,220.0
73.0,28508.0,2,5,3,1,1,1,97.0
61.0,526133.0,2,2,5,1,6,1,44.0
89.0,346271.0,2,1,4,3,3,2,546.0
75.0,934810.0,2,4,3,1,1,3,268.0
28.0,259048.0,1,4,2,1,1,1,430.0
74.0,21085.0,2,1,3,3,6,1,66.0
34.0,66420.0,1,1,5,5,3,1,110.0
92.0,798856.0,1,4,3,2,1,3,524.0
64.0,561435.0,1,4,3,1,4,1,393.0
37.0,19228.0,1,4,3,5,1,1,200.0
54.0,25845.0,2,3,4,3,1,5,76.0
71.0,670637.0,2,2,1,3,3,6,496.0
42.0,631.0,1,4,4,5,1,1,183.0
59.0,815000.0,2,1,4,5,3,3,351.0
73.0,701813.0,2,4,1,1,3,3,165.0
40.0,27973.0,1,4,2,5,1,1,35.0
36.0,4563.0,2,4,3,4,6,3,105.0
75.0,1032934.0,1,3,5,4,1,6,39.0
32.0,283706.0,1,3,4,2,1,5,95.0
86.0,302949.0,1,3,1,5,1,5,480.0
63.0,812438.0,1,3,2,4,3,6,533.0
39.0,981094.0,1,4,1,5,3,1,247.0
47.0,1066767.0,1,3,1,4,4,6,137.0
69.0,790864.0,1,2,3,1,1,4,230.0
90.0,290171.0,2,3,2,4,6,6,126.0
58.0,19049.0,2,1,4,4,3,2,63.0
33.0,763249.0,1,2,3,3,1,6,230.0
78.0,489594.0,1,4,5,2,6,2,479.0
27.0,363434.0,2,4,4,2,3,2,339.0
65.0,915631.0,1,1,5,2,6,2,580.0
53.0,-4562.0,2,1,5,5,1,1,525.0
74.0,403545.0,2,1,1,4,2,1,324.0
48.0,1832.0,2,5,4,1,1,5,43.0
35.0,406583.0,1,1,5,3,1,2,595.0
36.0,-4776.0,1,5,2,1,1,4,60.0
91.0,24114.0,1,2,2,4,1,2,23.0
37.0,-3870.0,1,2,3,5,2,1,32.0
42.0,603241.0,1,4,2,1,1,1,423.0
34.0,707392.0,1,2,3,4,2,2,99.0
38.0,586982.0,2,3,3,1,3,5,30.0
35.0,1001092.0,1,2,3,5,3,1,355.0
83.0,294620.0,2,5,4,5,1,3,296.0
80.0,156694.0,1,4,1,5,6,1,168.0
78.0,899216.0,1,4,1,3,4,2,291.0
24.0,137353.0,2,3,2,2,6,7,483.0
60.0,983972.0,1,2,5,3,4,5,40.0
27.0,-2253.0,2,1,3,5,6,2,111.0
77.0,1047150.0,2,4,2,2,3,3,306.0
54.0,46903.0,1,3,3,1,2,2,118.0
57.0,961418.0,2,3,1,1,6,1,651.0
39.0,490099.0,2,1,1,4,2,1,400.0
52.0,1067807.0,1,4,1,5,6,1,100.0
89.0,25662.0,2,1,3,2,1,2,477.0
32.0,523919.0,2,1,1,4,2,2,398.0
52.0,1067269.0,1,2,3,5,2,1,376.0
51.0,436517.0,1,1,2,1,2,1,450.0
61.0,624995.0,1,5,3,5,4,3,500.0
83.0,657776.0,2,4,1,2,3,3,393.0
88.0,411712.0,1,2,3,2,2,6,157.0
85.0,607816.0,1,2,5,2,2,1,257.0
86.0,559626.0,2,1,5,5,4,1,550.0
48.0,946422.0,2,4,4,3,2,6,195.0
80.0,5555.0,1,5,4,5,6,3,62.0
74.0,176575.0,2,4,1,2,4,2,171.0
66.0,974494.0,2,4,3,5,3,1,101.0
77.0,925381.0,1,2,4,1,2,4,439.0
83.0,419051.0,1,5,4,3,2,1,218.0
87.0,562384.0,2,3,5,3,4,2,101.0
50.0,178436.0,2,3,5,1,1,5,50.0
41.0,55400.0,1,1,4,1,6,5,91.0
88.0,377684.0,2,1,1,2,2,2,315.0
89.0,235670.0,2,2,5,5,6,7,18.0
39.0,568366.0,2,1,5,2,3,2,538.0
87.0,-4784.0,1,5,2,2,1,6,49.0
84.0,1065287.0,2,2,3,5,2,1,467.0
22.0,1050083.0,1,5,5,4,1,6,274.0
51.0,649809.0,1,1,5,2,4,2,447.0
90.0,506990.0,1,2,5,2,6,5,643.0
80.0,162748.0,1,5,5,5,1,1,17.0
77.0,838730.0,2,3,4,4,6,6,531.0
37.0,688288.0,2,4,1,5,3,1,405.0
20.0,95906.0,1,3,4,4,1,6,291.0
76.0,956409.0,2,2,1,1,3,1,541.0
58.0,841210.0,2,3,3,5,4,1,458.0
45.0,996902.0,1,5,5,2,1,4,464.0
54.0,717708.0,2,4,3,4,3,5,268.0
30.0,537404.0,1,5,1,5,6,1,127.0
57.0,292788.0,2,5,4,2,1,6,242.0
85.0,981047.0,2,1,4,3,2,6,369.0
92.0,903701.0,1,4,3,3,3,5,551.0
55.0,35890.0,1,3,4,3,6,2,85.0
25.0,13761.0,1,4,2,5,6,1,227.0
65.0,295998.0,2,5,4,4,1,6,241.0
60.0,846205.0,1,5,3,3,4,6,344.0
83.0,1064077.0,1,4,5,4,1,1,266.0
20.0,85053.0,2,3,4,4,1,6,329.0
48.0,540346.0,2,3,1,5,2,1,113.0
38.0,271331.0,1,5,4,1,1,3,240.0
47.0,1048664.0,2,4,3,4,2,5,150.0
44.0,872821.0,2,1,2,3,4,4,211.0
77.0,906776.0,2,5,1,2,4,6,282.0
59.0,387817.0,2,2,3,4,1,5,601.0
94.0,311591.0,1,4,4,1,1,3,439.0
19.0,177832.0,1,3,5,3,1,5,503.0
64.0,3344.0,2,2,2,1,6,1,255.0
38.0,898652.0,2,2,4,4,2,2,565.0
34.0,848808.0,2,2,4,1,3,4,599.0
85.0,1054129.0,2,2,3,2,2,5,463.0
35.0,1029191.0,1,5,5,1,1,5,204.0
61.0,481245.0,1,1,3,2,1,2,22.0
74.0,787303.0,1,4,4,2,2,3,45.0
78.0,1005884.0,2,3,1,3,1,5,524.0
83.0,877340.0,2,2,1,3,4,6,289.0
70.0,121123.0,1,4,1,1,3,3,148.0
44.0,380853.0,2,4,3,2,1,3,120.0
60.0,28412.0,1,5,3,1,1,3,27.0
44.0,982356.0,2,2,5,2,1,5,552.0
90.0,581385.0,2,2,2,3,2,6,232.0
34.0,124445.0,1,5,3,1,1,3,426.0
52.0,663256.0,1,5,1,3,3,1,35.0
38.0,549984.0,2,4,1,1,6,7,398.0
43.0,246765.0,1,2,5,2,6,5,626.0
56.0,34016.0,1,5,4,2,6,3,109.0
31.0,665835.0,1,1,4,2,4,2,141.0
93.0,469137.0,1,5,2,2,2,6,28.0
90.0,777977.0,1,5,3,1,1,1,544.0
55.0,446724.0,2,1,1,1,1,7,75.0
55.0,890293.0,1,2,3,2,3,1,545.0
72.0,494608.0,2,2,1,4,1,2,326.0
