AGEP,PINCP,SEX,RAC1P_RECODED,SCHL_RECODED,MAR,ESR,POBP_RECODED,PWGTP
47,-6900.0,2,1,5,1,1.0,5,78
27,-4967.0,2,5,1,1,1.0,1,1
18,-6900.0,1,1,2,3,1.0,3,41
18,761.0,2,3,5,1,1.0,1,45
82,-6900.0,2,5,1,1,1.0,1,42
43,-6900.0,1,1,5,1,6.0,5,68
18,-6900.0,2,2,3,1,1.0,3,56
26,5287.0,2,1,2,2,1.0,1,55
63,151532.0,2,1,3,2,6.0,6,76
67,-6900.0,2,1,4,1,6.0,5,13
47,16671.0,2,5,4,3,1.0,5,64
39,-6900.0,2,1,1,5,1.0,1,76
78,-6900.0,2,4,1,5,3.0,2,1
18,-671.0,2,3,2,5,6.0,1,15
48,92308.0,2,1,4,1,1.0,1,652
21,10733.0,1,4,1,5,6.0,1,1
70,342.0,1,4,1,1,6.0,1,56
94,6969.0,2,5,3,5,6.0,4,126
18,52180.0,1,5,5,3,1.0,1,58
36,-1636.0,1,5,4,1,1.0,1,19
40,89147.0,2,4,5,3,1.0,1,50
65,-6900.0,2,5,5,2,1.0,7,10
80,15489.0,2,3,5,2,1.0,1,76
36,103245.0,1,4,4,1,1.0,3,57
49,-6900.0,2,3,3,5,6.0,5,47
89,-6900.0,1,1,5,5,1.0,1,16
70,46375.0,2,4,4,5,1.0,1,103
78,-6900.0,1,4,5,3,1.0,1,1
18,-6900.0,2,4,4,5,6.0,1,22
67,169696.0,2,3,4,1,1.0,1,389
31,-6900.0,1,4,3,1,1.0,3,24
88,17735.0,2,2,2,3,6.0,2,27
59,-6900.0,2,1,5,5,6.0,1,1
49,-6900.0,1,1,2,1,1.0,5,18
27,226397.0,2,4,2,1,6.0,2,57
91,19303.0,2,5,1,1,1.0,2,23
21,-6900.0,1,1,5,1,1.0,6,77
36,1077.0,1,2,1,3,1.0,1,116
19,-4279.0,2,5,5,1,1.0,1,1
94,-6900.0,2,4,3,1,1.0,1,92
26,-6900.0,2,5,1,5,1.0,3,11
30,-6900.0,1,4,5,5,6.0,1,15
83,121459.0,2,4,1,5,1.0,1,128
32,-6900.0,2,4,1,5,1.0,1,33
94,-6900.0,2,1,4,5,1.0,1,21
71,69237.0,1,5,5,3,6.0,1,65
34,284086.0,2,5,3,5,1.0,1,7
26,-6900.0,1,1,3,1,1.0,2,9
26,29230.0,2,4,5,3,6.0,5,249
29,27228.0,1,4,3,5,1.0,1,4
41,189946.0,2,1,4,1,1.0,1,181
90,-6900.0,1,4,1,5,1.0,1,37
55,-6900.0,1,1,3,2,1.0,6,14
53,-6900.0,2,1,5,1,1.0,7,95
31,-1749.0,2,2,5,1,1.0,4,581
91,13820.0,1,3,3,5,6.0,7,72
86,-6900.0,1,4,3,5,4.0,3,12
37,44403.0,2,4,2,1,1.0,1,44
20,-6900.0,1,1,4,1,1.0,3,92
62,-6900.0,1,4,1,5,1.0,1,1
23,246769.0,2,5,2,5,6.0,3,79
42,24737.0,2,5,5,1,1.0,1,34
37,47291.0,1,3,2,3,1.0,2,20
18,-6900.0,1,1,3,3,4.0,5,326
94,6645.0,2,1,5,1,1.0,1,147
68,-6900.0,2,1,1,1,1.0,6,41
27,28147.0,2,3,2,5,1.0,2,74
87,63196.0,1,1,1,1,1.0,5,14
29,121510.0,2,4,3,5,1.0,1,73
53,-6900.0,2,1,2,5,3.0,5,38
18,193516.0,2,2,2,5,1.0,1,29
18,-3445.0,2,1,5,1,1.0,1,652
50,30885.0,1,1,4,1,1.0,1,53
18,17566.0,1,5,2,3,1.0,3,3
94,202810.0,2,1,2,1,1.0,5,97
18,12768.0,2,4,1,1,1.0,6,369
21,14476.0,1,1,3,3,6.0,1,13
75,-3262.0,2,1,1,1,6.0,1,38
58,-6900.0,1,1,3,3,1.0,3,1
93,4250.0,1,1,4,5,6.0,4,50
80,-6900.0,1,4,1,1,1.0,1,71
74,-2437.0,2,3,5,5,1.0,1,52
18,-6900.0,2,1,1,1,1.0,1,51
51,6673.0,1,3,5,1,1.0,1,35
91,48114.0,2,5,3,1,6.0,5,79
83,-4577.0,2,1,4,5,1.0,3,13
90,-940.0,2,4,2,5,1.0,4,104
94,-5034.0,1,4,2,5,1.0,5,19
67,86415.0,2,1,4,5,6.0,1,1
89,-6900.0,1,1,3,3,1.0,5,11
21,-6900.0,2,5,1,1,1.0,1,105
41,-6900.0,1,1,3,3,6.0,1,1
18,11241.0,2,1,5,5,6.0,1,24
46,-2135.0,2,1,3,5,1.0,2,22
18,35891.0,2,4,3,1,4.0,3,61
94,-4098.0,2,4,2,4,6.0,1,49
57,167470.0,1,1,1,5,3.0,3,83
51,-4862.0,1,5,4,1,1.0,1,1
18,-6900.0,2,3,5,2,1.0,1,60
34,12571.0,2,5,1,5,1.0,2,93
30,5760.0,1,1,4,1,6.0,1,60
92,-6900.0,1,3,5,5,1.0,6,1
46,263943.0,2,1,4,1,6.0,2,24
29,362954.0,2,4,5,1,6.0,1,78
94,105603.0,1,5,1,1,1.0,5,46
53,309894.0,1,1,1,1,1.0,3,46
35,-2177.0,2,5,3,1,1.0,5,9
60,16666.0,1,1,3,3,3.0,2,53
18,26572.0,1,3,1,5,1.0,1,72
40,-6900.0,1,5,1,5,1.0,1,18
94,-6900.0,2,1,2,5,6.0,5,36
54,-6900.0,2,3,2,5,6.0,1,107
45,-6900.0,1,4,3,1,1.0,1,22
83,-6900.0,2,3,5,5,1.0,1,81
28,4343.0,2,1,3,2,4.0,2,41
94,47260.0,2,5,3,5,1.0,3,44
87,29622.0,1,1,3,1,1.0,3,72
18,23148.0,1,1,3,1,1.0,1,96
33,-6900.0,2,1,1,1,4.0,2,46
94,-6900.0,2,1,3,1,1.0,1,9
31,14459.0,1,3,3,3,6.0,1,70
76,-29.0,2,1,5,2,6.0,1,10
30,4442.0,2,3,3,1,1.0,1,53
91,57342.0,1,5,1,2,6.0,7,49
88,2911.0,2,2,5,1,1.0,1,40
41,31916.0,1,4,4,1,1.0,1,27
26,1838.0,1,2,5,5,1.0,3,43
67,59806.0,1,1,1,1,1.0,6,76
32,-4825.0,2,1,3,5,1.0,2,33
44,152423.0,1,4,2,1,1.0,3,39
28,-6900.0,2,3,1,1,1.0,3,25
18,-6037.0,2,2,5,1,1.0,1,1
71,15322.0,2,1,1,1,6.0,2,13
32,-2676.0,2,2,2,1,1.0,1,169
29,-6900.0,1,4,3,5,6.0,1,82
18,127104.0,1,3,3,2,1.0,3,23
41,-6900.0,2,1,3,5,6.0,1,79
36,79798.0,2,3,5,1,1.0,1,179
28,30226.0,2,4,4,1,1.0,1,67
33,5778.0,2,3,5,3,1.0,3,32
45,10079.0,2,5,1,2,6.0,1,67
21,-5705.0,2,1,3,2,1.0,1,28
62,20593.0,2,4,3,3,6.0,6,420
24,56153.0,1,1,5,4,1.0,1,13
42,5230.0,1,5,4,4,1.0,1,27
24,-6900.0,1,2,3,1,1.0,1,1
30,-6900.0,2,3,5,3,1.0,2,24
26,15004.0,2,1,4,5,1.0,1,1
76,-6900.0,2,3,4,1,1.0,5,1
18,-6900.0,1,4,3,2,6.0,5,1
36,-6900.0,1,4,4,3,1.0,6,79
63,1487.0,2,3,1,3,1.0,1,45
18,3431.0,1,1,3,2,1.0,3,35
54,-6900.0,1,5,2,5,1.0,4,51
72,46483.0,2,3,3,1,4.0,5,53
58,-6900.0,1,3,3,1,2.0,2,4
94,133135.0,1,5,4,4,1.0,1,1
94,23958.0,2,1,3,1,1.0,1,91
93,13965.0,1,2,1,5,6.0,1,13
37,-6900.0,1,4,2,1,1.0,1,99
18,-6900.0,1,4,5,1,1.0,3,63
40,-6900.0,1,3,3,3,6.0,1,10
37,-6900.0,1,3,2,1,1.0,1,16
68,-6900.0,1,5,5,4,1.0,3,1
28,-6900.0,2,2,5,1,1.0,6,22
89,-6900.0,1,4,3,1,1.0,1,1
94,-6900.0,2,4,4,1,6.0,5,40
32,-6900.0,2,1,2,5,3.0,1,31
42,-6900.0,1,4,1,1,1.0,5,28
29,156136.0,2,5,4,1,6.0,5,69
18,8828.0,2,5,3,4,1.0,1,415
49,18753.0,2,1,5,1,1.0,1,15
36,-6900.0,2,4,5,1,1.0,2,15
65,112665.0,2,1,2,5,6.0,1,1
34,8062.0,2,1,3,5,6.0,1,13
34,-763.0,1,4,4,1,1.0,5,44
18,-6900.0,2,3,5,3,1.0,2,49
70,4616.0,2,4,5,5,1.0,1,59
32,-6900.0,1,5,5,4,1.0,1,31
82,57471.0,2,1,4,5,1.0,5,283
83,8861.0,2,5,3,5,6.0,3,56
83,31093.0,2,1,4,1,1.0,1,639
48,-6900.0,2,4,2,1,6.0,1,59
51,-6900.0,1,5,3,5,1.0,1,25
54,19893.0,1,3,5,1,6.0,1,135
18,195061.0,1,3,5,1,1.0,2,63
67,21064.0,1,3,4,1,1.0,2,254
53,33381.0,1,1,3,5,1.0,4,1
46,-6900.0,1,3,3,5,1.0,3,36
26,-6900.0,2,1,2,1,4.0,7,14
48,-6900.0,1,2,4,1,6.0,5,20
18,-6900.0,1,4,5,5,1.0,1,1
31,182350.0,1,2,4,1,1.0,5,88
50,-6900.0,1,2,2,1,1.0,5,27
23,-1745.0,1,3,5,1,1.0,2,1
89,198421.0,1,4,4,1,1.0,3,34
94,-6900.0,2,1,3,2,6.0,1,8
53,-6900.0,2,5,1,1,1.0,2,1
48,-6900.0,2,1,1,5,1.0,1,64
18,279776.0,1,1,5,1,6.0,6,38
28,13677.0,2,5,4,4,1.0,5,1
18,-6900.0,2,1,3,3,1.0,3,70
34,-3386.0,1,4,2,5,1.0,1,22
20,303927.0,2,4,2,1,6.0,1,7
93,-2421.0,2,3,4,1,1.0,5,31
21,-6900.0,2,4,4,1,1.0,3,47
18,-1609.0,1,3,2,5,1.0,1,75
80,9028.0,2,2,4,1,6.0,5,41
88,104940.0,2,3,5,1,1.0,5,70
29,1535.0,2,4,3,1,1.0,1,16
31,-6900.0,1,3,1,5,1.0,1,20
18,-5578.0,2,2,3,1,2.0,1,33
94,-2580.0,1,4,5,1,1.0,1,435
80,11575.0,1,1,4,1,1.0,5,38
71,11289.0,1,3,2,5,1.0,1,64
55,-5597.0,1,3,2,1,6.0,2,43
30,82960.0,2,3,1,2,1.0,2,329
18,3379.0,2,1,4,1,1.0,2,90
54,-6900.0,2,4,3,2,6.0,1,8
18,140719.0,1,3,2,1,1.0,1,59
52,114053.0,1,1,3,1,6.0,2,9
37,-3960.0,2,4,3,1,1.0,1,14
32,83784.0,1,5,1,5,1.0,3,43
55,12231.0,1,2,1,1,1.0,4,82
88,4201.0,2,3,2,1,1.0,1,235
26,114257.0,1,3,1,1,1.0,1,101
25,-5113.0,2,1,4,2,1.0,2,85
37,-6900.0,2,3,5,3,3.0,2,73
59,-6900.0,2,1,3,5,1.0,2,46
39,12010.0,1,1,5,5,1.0,1,48
26,20237.0,2,1,3,5,1.0,1,88
92,-6900.0,1,1,4,1,1.0,1,109
42,-5988.0,1,3,4,4,1.0,3,34
18,-6900.0,2,5,1,2,1.0,1,302
56,7307.0,1,4,5,5,1.0,1,22
40,-6900.0,2,1,3,1,4.0,1,20
30,-6900.0,2,5,1,1,1.0,2,1
71,6398.0,1,4,3,1,1.0,1,71
42,34102.0,1,3,5,1,1.0,1,42
73,-6900.0,1,1,3,2,6.0,1,19
50,-6900.0,1,2,2,1,6.0,3,33
68,-3900.0,1,1,1,1,1.0,1,32
79,235661.0,1,1,3,4,6.0,1,46
23,10937.0,2,1,3,5,1.0,3,62
32,-6900.0,1,1,2,5,1.0,1,34
40,54295.0,2,1,4,1,1.0,3,51
18,-6900.0,1,2,5,3,1.0,3,56
66,35279.0,1,4,5,1,1.0,1,46
86,-6900.0,2,1,3,2,6.0,2,57
38,-6900.0,2,1,4,5,6.0,4,34
72,44685.0,1,1,3,5,1.0,1,75
94,19881.0,1,4,4,1,1.0,1,101
59,-1529.0,1,3,5,1,1.0,3,22
72,27396.0,2,1,2,5,6.0,6,29
81,-6900.0,2,4,5,3,6.0,5,179
19,270747.0,1,4,5,1,6.0,5,91
94,-6900.0,2,3,3,4,1.0,3,16
18,-5326.0,2,4,3,2,1.0,1,19
50,185496.0,1,3,2,4,1.0,1,83
74,9090.0,1,4,1,5,1.0,1,77
63,-6900.0,2,2,3,5,1.0,3,68
51,2304.0,1,4,2,1,6.0,1,1
59,-5028.0,1,5,3,5,6.0,1,86
55,-6900.0,1,5,2,3,1.0,1,62
94,-6900.0,2,1,4,5,1.0,3,33
43,10079.0,1,5,1,1,1.0,6,29
68,-6900.0,2,1,2,1,4.0,1,1
38,-6900.0,1,3,5,3,1.0,1,1
25,-6900.0,2,1,3,1,1.0,5,44
24,-6900.0,2,2,4,5,1.0,6,21
28,-6900.0,2,1,4,1,2.0,1,27
85,5078.0,2,5,4,1,1.0,3,10
69,270520.0,2,1,4,1,6.0,1,106
67,-6900.0,1,1,2,1,1.0,6,30
94,2371.0,1,1,1,5,4.0,1,1
87,234736.0,1,3,3,2,6.0,1,18
22,-6900.0,2,1,1,1,2.0,2,1
60,-6900.0,1,1,4,1,6.0,1,13
34,-5270.0,1,3,5,1,6.0,1,16
53,21626.0,1,3,3,5,1.0,1,10
65,5479.0,1,5,1,2,6.0,5,19
84,5086.0,1,4,1,1,1.0,2,1
70,-6900.0,2,1,4,1,1.0,2,31
94,-6900.0,1,1,3,5,6.0,4,9
92,5478.0,2,4,1,1,1.0,1,171
38,23496.0,1,1,2,1,6.0,1,235
66,-6900.0,1,3,4,1,1.0,3,1
59,-6900.0,2,1,3,5,3.0,4,15
49,-6900.0,1,5,1,5,6.0,3,24
18,65572.0,1,2,1,5,1.0,3,43
65,-4666.0,1,1,3,5,1.0,1,26
44,-6900.0,2,5,1,1,4.0,1,41
86,100312.0,2,1,5,1,1.0,2,16
88,6609.0,2,5,3,1,2.0,1,1
78,-3045.0,2,1,3,5,6.0,1,34
53,-6900.0,1,5,5,4,1.0,1,30
43,-6900.0,1,3,5,3,6.0,3,60
29,107796.0,2,4,4,1,1.0,1,43
18,-6900.0,2,3,1,1,1.0,6,15
77,-6900.0,1,4,2,3,6.0,1,24
22,28865.0,2,5,2,5,1.0,2,19
58,27621.0,2,1,4,5,1.0,6,21
85,194495.0,2,4,3,5,1.0,1,1
18,-6900.0,2,5,3,2,6.0,1,152
46,78343.0,1,1,2,1,4.0,3,48
49,-2440.0,2,3,5,3,1.0,3,70
94,-6900.0,2,5,5,1,1.0,4,24
82,34613.0,2,4,2,2,2.0,1,9
18,27071.0,2,1,4,5,1.0,7,33
67,15646.0,1,3,4,1,1.0,1,43
18,11641.0,2,3,5,5,1.0,1,78
29,-6900.0,1,1,3,5,1.0,3,20
29,-332.0,1,4,3,3,1.0,1,69
19,-6900.0,2,3,3,5,1.0,3,122
35,-6900.0,2,1,4,3,1.0,6,1
92,12896.0,2,1,4,5,4.0,1,1
75,194426.0,1,1,2,5,6.0,5,156
49,22493.0,2,1,2,1,3.0,3,37
88,2873.0,2,1,3,5,1.0,1,33
43,2571.0,2,4,4,2,2.0,5,94
26,-6900.0,2,4,2,5,6.0,3,1
94,55299.0,2,4,4,2,1.0,1,51
38,-6900.0,2,1,2,5,1.0,1,86
54,-6900.0,2,1,5,1,1.0,2,152
22,12652.0,2,1,2,1,6.0,2,1
82,-1982.0,2,4,2,5,6.0,1,88
20,-6900.0,1,4,1,1,6.0,5,68
68,-6900.0,1,4,2,1,1.0,1,26
51,-3303.0,1,4,1,1,1.0,1,52
18,156.0,2,4,3,1,1.0,3,11
63,10948.0,2,4,5,1,1.0,3,1
66,-6900.0,2,1,4,3,1.0,3,10
22,-6900.0,1,3,2,1,1.0,1,50
56,14778.0,1,4,1,1,1.0,1,63
75,-6900.0,1,4,5,5,1.0,1,39
18,104640.0,1,5,5,2,6.0,2,47
18,-999.0,1,5,5,1,1.0,1,151
18,3557.0,2,3,3,1,3.0,1,37
29,11522.0,1,2,5,1,1.0,5,52
94,-5356.0,1,3,5,1,1.0,5,61
33,27440.0,2,5,5,5,6.0,1,143
39,-6900.0,2,1,5,1,1.0,3,61
27,22436.0,2,2,3,5,4.0,2,1
48,7680.0,2,5,4,5,1.0,1,72
18,28617.0,2,3,4,1,6.0,5,108
68,191745.0,2,2,3,1,1.0,2,91
39,144077.0,2,1,4,1,4.0,5,156
30,221433.0,2,1,1,5,6.0,1,1
21,-6900.0,1,3,2,1,1.0,1,41
94,32183.0,2,1,5,1,1.0,1,4
64,87554.0,2,4,4,4,1.0,4,56
25,-6900.0,1,1,1,5,1.0,3,5
94,-6900.0,1,3,3,1,1.0,5,64
18,104290.0,2,1,2,4,6.0,1,371
62,11372.0,2,4,2,5,1.0,1,550
65,-6900.0,1,1,2,1,1.0,2,21
40,5810.0,2,1,1,1,1.0,3,30
48,-6900.0,2,5,2,5,1.0,1,8
44,-5365.0,1,3,2,4,1.0,1,66
18,89896.0,1,4,3,5,1.0,2,244
91,-6027.0,1,1,4,1,1.0,6,137
35,23127.0,2,4,1,5,1.0,1,72
22,9467.0,2,5,4,1,1.0,3,114
56,-6900.0,2,4,4,5,2.0,1,471
64,49.0,2,4,2,5,6.0,4,106
38,-6900.0,2,2,4,1,1.0,3,90
28,-6900.0,1,4,2,1,6.0,2,62
18,-3608.0,2,1,4,1,1.0,6,1
18,-2496.0,2,4,5,2,1.0,1,91
18,23699.0,1,5,4,4,1.0,1,66
45,65573.0,2,1,4,1,6.0,2,17
87,6939.0,2,1,5,5,1.0,1,17
51,-6900.0,1,2,4,1,1.0,1,51
48,-5430.0,2,4,1,5,1.0,1,25
69,1434.0,2,1,1,1,2.0,2,29
24,31201.0,2,1,4,1,1.0,5,127
67,-6900.0,1,5,1,3,1.0,1,6
25,174822.0,2,1,5,1,1.0,5,50
41,10458.0,2,1,4,1,6.0,4,90
72,-6900.0,1,4,3,5,1.0,1,84
20,31089.0,1,5,3,5,1.0,3,1
49,35337.0,1,5,1,1,1.0,1,29
18,-5336.0,1,4,3,1,1.0,3,15
26,2362.0,2,5,5,1,6.0,3,74
23,-6900.0,2,4,4,5,3.0,1,32
31,-6900.0,1,4,3,5,4.0,3,57
32,148515.0,1,1,4,3,1.0,3,125
86,55079.0,2,4,5,5,1.0,1,73
31,45645.0,2,4,3,4,6.0,3,12
32,-6900.0,2,5,4,5,1.0,3,70
35,-1718.0,2,1,4,5,3.0,2,15
62,81667.0,1,3,2,3,1.0,1,1
18,21921.0,1,4,4,5,1.0,1,21
74,-5986.0,1,3,5,3,1.0,3,26
66,138325.0,1,3,1,3,1.0,4,72
70,59770.0,1,3,3,1,6.0,1,43
66,55767.0,1,2,3,1,1.0,1,64
73,-6900.0,2,1,3,1,6.0,1,27
63,61703.0,2,4,4,5,1.0,1,29
41,-1469.0,2,1,3,5,3.0,7,40
25,-6900.0,2,4,1,2,6.0,1,10
76,18678.0,1,4,2,5,1.0,1,110
90,-6900.0,2,3,2,3,6.0,1,80
18,17727.0,2,1,1,1,1.0,1,71
80,-4669.0,1,5,1,1,1.0,3,61
50,25442.0,2,1,1,1,1.0,5,86
21,13920.0,1,1,2,5,6.0,1,50
31,2000.0,2,5,2,4,1.0,2,12
18,4178.0,1,3,2,5,1.0,1,12
18,-6900.0,1,4,3,1,1.0,1,27
32,30295.0,1,4,3,2,1.0,2,86
92,-2874.0,2,2,1,1,6.0,1,74
74,-6900.0,2,4,1,1,1.0,1,114
63,10854.0,2,2,2,5,1.0,1,256
28,-6900.0,1,3,5,5,1.0,2,201
94,-2536.0,2,3,3,1,1.0,2,75
94,12150.0,2,4,4,1,6.0,1,125
65,-3006.0,1,3,2,5,1.0,1,65
20,-6900.0,1,1,2,1,1.0,1,29
37,19028.0,1,3,5,4,1.0,6,6
18,77773.0,1,1,1,1,1.0,1,53
56,6148.0,2,4,4,1,6.0,3,22
33,-6900.0,1,1,4,1,1.0,5,24
32,58140.0,2,1,4,5,3.0,2,61
42,-6900.0,1,2,5,1,1.0,2,35
30,38662.0,2,4,1,1,1.0,1,37
70,14717.0,2,5,3,5,1.0,5,638
47,-6900.0,2,5,1,1,1.0,2,9
58,293053.0,2,5,1,1,6.0,1,1
20,-6900.0,2,1,2,5,1.0,1,1
75,-2450.0,2,1,2,1,3.0,1,1
33,284468.0,2,4,3,5,1.0,1,30
42,19290.0,1,3,5,1,1.0,1,1
59,-6900.0,2,5,3,3,1.0,1,37
93,-6900.0,1,1,2,1,3.0,1,52
36,-6900.0,2,1,2,5,1.0,5,47
18,84673.0,2,5,4,1,1.0,1,22
51,3325.0,1,5,1,1,1.0,3,279
34,-4751.0,1,3,3,1,1.0,1,82
69,7555.0,1,2,4,1,1.0,1,142
33,-6900.0,1,1,2,5,6.0,3,96
58,-6900.0,2,1,2,1,3.0,6,61
63,-6900.0,2,4,4,4,1.0,1,218
66,42771.0,1,4,3,4,1.0,5,84
19,160771.0,2,4,5,5,1.0,1,133
18,-6900.0,1,3,2,2,6.0,1,1
25,4442.0,1,1,3,1,6.0,1,129
18,82266.0,2,3,5,1,6.0,4,435
22,140391.0,1,1,5,1,1.0,3,35
94,56011.0,2,4,5,1,1.0,1,61
18,15313.0,1,5,3,1,1.0,1,19
94,-6900.0,1,5,2,1,6.0,6,16
36,-2628.0,2,4,2,1,1.0,1,127
94,206874.0,2,1,4,5,1.0,1,31
28,22520.0,1,2,5,5,1.0,1,54
53,-6900.0,1,3,2,5,1.0,1,30
27,-6900.0,1,4,5,1,1.0,1,44
22,375.0,1,1,1,1,1.0,1,25
92,36098.0,2,5,4,1,1.0,2,54
32,-6900.0,1,4,3,5,6.0,6,15
27,-6900.0,1,4,2,4,1.0,3,29
36,23703.0,2,2,2,5,1.0,3,1
80,10038.0,2,1,2,1,1.0,1,1
62,122555.0,1,5,3,1,1.0,1,88
50,-4643.0,2,1,3,5,1.0,1,54
33,-6900.0,2,1,3,2,1.0,3,1
23,-6900.0,1,4,2,2,6.0,1,19
40,73411.0,2,4,2,5,1.0,1,276
68,146840.0,1,4,2,5,1.0,1,11
39,-5418.0,1,1,3,2,1.0,1,47
37,-6900.0,2,1,4,1,1.0,5,41
23,283289.0,2,4,3,4,6.0,1,92
22,21567.0,2,3,2,4,1.0,1,61
40,-6900.0,1,3,2,5,1.0,1,21
18,194131.0,2,5,2,1,1.0,1,64
20,-6900.0,1,5,2,1,1.0,3,75
88,202.0,1,1,2,5,1.0,1,1
34,-391.0,2,4,3,1,6.0,1,4
39,-6900.0,2,4,3,5,3.0,1,61
61,-4569.0,1,4,5,5,1.0,1,1
26,-6900.0,2,4,5,2,1.0,2,1
22,8896.0,2,1,2,5,6.0,1,94
83,222072.0,2,4,4,5,6.0,5,26
68,7630.0,2,4,4,5,1.0,1,1
32,1772.0,1,3,5,1,1.0,1,32
59,-6900.0,2,4,2,5,1.0,1,451
89,20755.0,2,4,4,1,1.0,2,37
18,31908.0,1,5,2,5,1.0,1,25
38,-6900.0,1,4,3,1,1.0,3,30
38,40626.0,1,4,1,2,1.0,3,46
34,4336.0,2,3,2,3,3.0,1,98
51,119226.0,1,4,2,1,1.0,1,128
48,-6900.0,1,3,5,3,1.0,3,4
18,-6900.0,2,1,3,5,6.0,1,16
31,-6900.0,2,1,2,1,1.0,2,10
28,58735.0,1,3,2,1,6.0,1,49
94,14594.0,1,1,2,5,1.0,1,1
18,2650.0,1,1,3,2,6.0,6,23
29,-5865.0,1,4,5,1,1.0,3,76
61,8108.0,2,5,5,1,1.0,3,47
62,44520.0,2,4,5,5,1.0,1,73
18,-6900.0,2,2,2,5,1.0,3,21
89,-6900.0,2,1,1,2,2.0,2,8
26,17591.0,2,1,5,2,1.0,2,1
